tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
10350,331200,24.5,0.696,31.990,1,0.0000,0.0000,1.0000,0.025776,0.202161,-0.20807,-0.20833,0.23818,131072,400
10375,332000,24.5,0.767,31.846,0,0.0000,0.0000,0.0000,0.009491,0.202854,-0.20743,-0.20743,0.23803,131072,400
10400,332800,24.6,0.690,31.777,0,0.0000,0.0000,0.0000,0.017096,0.205187,-0.20979,-0.20983,0.23788,131072,400
10425,333600,24.6,0.698,31.806,0,0.0000,0.0000,0.0000,0.010903,0.203214,-0.20795,-0.20812,0.23773,131072,400
10450,334400,24.6,0.668,31.828,0,0.0000,0.0000,0.0000,0.016843,0.204531,-0.21082,-0.21077,0.23758,131072,400
10475,335200,25.0,0.713,31.308,9,0.0000,0.0000,1.0000,0.009911,0.202083,-0.20759,-0.20768,0.23743,131072,400
10500,336000,24.7,0.664,31.671,0,0.0000,0.0000,0.0000,0.010294,0.199216,-0.20610,-0.20613,0.23728,131072,400
10525,336800,24.6,0.704,31.847,1,0.0000,0.0000,1.0000,0.013589,0.191874,-0.20014,-0.20007,0.23713,131072,400
10550,337600,24.7,0.716,31.672,4,0.0000,0.0000,1.0000,0.011224,0.180505,-0.18818,-0.18806,0.23698,131072,400
10575,338400,24.5,0.745,31.847,6,0.0000,0.0000,1.0000,0.015495,0.171410,-0.17915,-0.17907,0.23683,131072,400
10600,339200,24.4,0.789,31.962,7,0.0000,0.0000,1.0000,0.010551,0.167672,-0.17409,-0.17382,0.23668,131072,400
10625,340000,24.8,0.672,31.612,0,0.0000,0.0000,0.0000,0.021890,0.171973,-0.17799,-0.17788,0.23653,131072,400
10650,340800,24.7,0.725,31.704,3,0.0000,0.0000,1.0000,0.009437,0.171284,-0.17630,-0.17623,0.23638,131072,400
10675,341600,24.6,0.745,31.783,1,0.0000,0.0000,1.0000,0.011800,0.174090,-0.17814,-0.17817,0.23623,131072,400
10700,342400,24.9,0.668,31.509,0,0.0000,0.0000,0.0000,0.013996,0.176359,-0.18181,-0.18187,0.23609,131072,400
10725,343200,24.6,0.690,31.840,1,0.0000,0.0000,1.0000,0.011696,0.179736,-0.18512,-0.18502,0.23594,131072,400
10750,344000,24.5,0.677,32.013,0,0.0000,0.0000,0.0000,0.011111,0.179455,-0.18453,-0.18461,0.23579,131072,400
10775,344800,24.6,0.681,31.868,0,0.0000,0.0000,0.0000,0.014014,0.180243,-0.18600,-0.18623,0.23564,131072,400
10800,345600,24.4,0.684,32.043,0,0.0000,0.0000,0.0000,0.015687,0.186649,-0.19213,-0.19218,0.23549,131072,400
10825,346400,24.8,0.666,31.619,0,0.0000,0.0000,0.0000,0.013930,0.184741,-0.19059,-0.19084,0.23534,131072,400
10850,347200,24.7,0.707,31.698,9,0.0000,0.0000,1.0000,0.009662,0.184025,-0.19029,-0.19020,0.23519,131072,400
10875,348000,24.7,0.675,31.759,0,0.0000,0.0000,0.0000,0.008963,0.185295,-0.19038,-0.19051,0.23504,131072,400
10900,348800,24.7,0.687,31.652,1,0.0000,0.0000,1.0000,0.009593,0.187802,-0.19341,-0.19362,0.23489,131072,400
10925,349600,24.6,0.747,31.709,5,0.0000,0.0000,1.0000,0.010081,0.189715,-0.19488,-0.19497,0.23474,131072,400
10950,350400,24.5,0.782,31.837,7,0.0000,0.0000,1.0000,0.012127,0.190656,-0.19571,-0.19581,0.23459,131072,400
10975,351200,24.6,0.740,31.837,5,0.0000,0.0000,1.0000,0.013233,0.194305,-0.19901,-0.19911,0.23444,131072,400
11000,352000,24.7,0.691,31.682,0,0.0000,0.0000,0.0000,0.014852,0.194148,-0.19997,-0.20018,0.23429,131072,400
11025,352800,24.5,0.729,31.862,3,0.0000,0.0000,1.0000,0.011444,0.193250,-0.19849,-0.19836,0.23414,131072,400
11050,353600,24.6,0.706,31.862,1,0.0000,0.0000,1.0000,0.013098,0.194266,-0.19953,-0.19969,0.23399,131072,400
11075,354400,24.7,0.689,31.690,0,0.0000,0.0000,0.0000,0.010308,0.194560,-0.20003,-0.20005,0.23385,131072,400
11100,355200,24.6,0.704,31.755,1,0.0000,0.0000,1.0000,0.017502,0.194943,-0.20117,-0.20104,0.23370,131072,400
11125,356000,24.6,0.692,31.779,0,0.0000,0.0000,0.0000,0.016771,0.198082,-0.20237,-0.20249,0.23355,131072,400
11150,356800,24.6,0.681,31.841,0,0.0000,0.0000,0.0000,0.014882,0.197335,-0.20371,-0.20375,0.23340,131072,400
11175,357600,24.7,0.695,31.669,0,0.0000,0.0000,0.0000,0.023333,0.197431,-0.20267,-0.20305,0.23325,131072,400
11200,358400,24.7,0.691,31.709,0,0.0000,0.0000,0.0000,0.009166,0.191398,-0.19726,-0.19706,0.23310,131072,400
11225,359200,24.6,0.715,31.783,9,0.0000,0.0000,1.0000,0.009270,0.191107,-0.19679,-0.19686,0.23295,131072,400
11250,360000,24.6,0.675,31.824,0,0.0000,0.0000,0.0000,0.015529,0.190724,-0.19640,-0.19639,0.23280,131072,400
11275,360800,24.5,0.666,32.024,1,0.0000,0.0000,1.0000,0.010347,0.188339,-0.19484,-0.19483,0.23265,131072,400
11300,361600,24.7,0.749,31.633,7,0.0000,0.0000,1.0000,0.014590,0.188577,-0.19416,-0.19416,0.23250,131072,400
11325,362400,24.5,0.759,31.911,5,0.0000,0.0000,1.0000,0.012429,0.186574,-0.19260,-0.19268,0.23235,131072,400
11350,363200,24.9,0.753,31.433,5,0.0000,0.0000,1.0000,0.013144,0.186481,-0.19313,-0.19313,0.23220,131072,400
11375,364000,24.7,0.653,31.784,0,0.0000,0.0000,0.0000,0.017567,0.181350,-0.18840,-0.18841,0.23205,131072,400
11400,364800,24.8,0.721,31.541,3,0.0000,0.0000,1.0000,0.010441,0.183893,-0.18967,-0.18965,0.23190,131072,400
11425,365600,24.6,0.715,31.797,1,0.0000,0.0000,1.0000,0.008847,0.184285,-0.18981,-0.18978,0.23175,131072,400
11450,366400,24.8,0.667,31.548,0,0.0000,0.0000,0.0000,0.008982,0.184224,-0.18990,-0.18987,0.23161,131072,400
11475,367200,24.5,0.710,31.966,1,0.0000,0.0000,1.0000,0.010836,0.184714,-0.19113,-0.19112,0.23146,131072,400
11500,368000,24.6,0.669,31.885,0,0.0000,0.0000,0.0000,0.012701,0.184064,-0.19017,-0.19036,0.23131,131072,400
11525,368800,24.8,0.657,31.586,0,0.0000,0.0000,0.0000,0.016365,0.186865,-0.19216,-0.19201,0.23116,131072,400
11550,369600,24.6,0.668,31.874,0,0.0000,0.0000,0.0000,0.010397,0.185869,-0.19132,-0.19149,0.23101,131072,400
11575,370400,24.6,0.709,31.759,0,0.0000,0.0000,0.0000,0.008535,0.184899,-0.18971,-0.18971,0.23086,131072,400
11600,371200,24.7,0.709,31.733,9,0.0000,0.0000,1.0000,0.011510,0.186768,-0.19285,-0.19294,0.23071,131072,400
11625,372000,24.7,0.675,31.755,0,0.0000,0.0000,0.0000,0.011819,0.188420,-0.19441,-0.19449,0.23056,131072,400
11650,372800,24.5,0.704,31.941,1,0.0000,0.0000,1.0000,0.010103,0.186975,-0.19208,-0.19200,0.23041,131072,400
11675,373600,24.8,0.761,31.528,7,0.0000,0.0000,1.0000,0.010988,0.188080,-0.19365,-0.19386,0.23026,131072,400
11700,374400,24.7,0.798,31.650,6,0.0000,0.0000,1.0000,0.010116,0.190220,-0.19602,-0.19607,0.23011,131072,400
11725,375200,24.6,0.729,31.828,4,0.0000,0.0000,1.0000,0.014041,0.192373,-0.19797,-0.19827,0.22996,131072,400
11750,376000,24.5,0.681,31.949,0,0.0000,0.0000,0.0000,0.009017,0.193691,-0.19908,-0.19901,0.22981,131072,400
11775,376800,24.6,0.725,31.844,3,0.0000,0.0000,1.0000,0.013521,0.189661,-0.19613,-0.19630,0.22966,131072,400
11800,377600,24.6,0.713,31.757,1,0.0000,0.0000,1.0000,0.010578,0.190725,-0.19606,-0.19597,0.22951,131072,400
11825,378400,24.7,0.667,31.722,0,0.0000,0.0000,0.0000,0.014036,0.187878,-0.19372,-0.19372,0.22937,131072,400
11850,379200,24.8,0.680,31.626,1,0.0000,0.0000,1.0000,0.013034,0.191182,-0.19658,-0.19665,0.22922,131072,400
11875,380000,24.6,0.689,31.866,0,0.0000,0.0000,0.0000,0.011354,0.192084,-0.19835,-0.19852,0.22907,131072,400
11900,380800,24.7,0.692,31.702,0,0.0000,0.0000,0.0000,0.015337,0.196050,-0.20103,-0.20100,0.22892,131072,400
11925,381600,24.8,0.673,31.622,0,0.0000,0.0000,0.0000,0.013871,0.194402,-0.20104,-0.20106,0.22877,131072,400
11950,382400,24.6,0.648,31.851,0,0.0000,0.0000,0.0000,0.012036,0.190106,-0.19625,-0.19634,0.22862,131072,400
11975,383200,24.5,0.720,31.902,9,0.0000,0.0000,1.0000,0.010539,0.193069,-0.19891,-0.19874,0.22847,131072,400
12000,384000,24.7,0.674,31.705,0,0.0000,0.0000,0.0000,0.013135,0.194713,-0.20066,-0.20080,0.22832,131072,400
12025,384800,24.6,0.681,31.895,1,0.0000,0.0000,1.0000,0.011374,0.195353,-0.20105,-0.20121,0.22817,131072,400
12050,385600,24.6,0.748,31.715,7,0.0000,0.0000,1.0000,0.015650,0.194306,-0.20023,-0.20045,0.22802,131072,400
12075,386400,24.3,0.839,32.038,7,0.0000,0.0000,1.0000,0.009264,0.196970,-0.20363,-0.20373,0.22787,131072,400
12100,387200,24.4,0.733,32.078,3,0.0000,0.0000,1.0000,0.008786,0.195113,-0.20038,-0.20037,0.22772,131072,400
12125,388000,24.6,0.685,31.859,0,0.0000,0.0000,0.0000,0.011253,0.196112,-0.20181,-0.20179,0.22757,131072,400
12150,388800,24.6,0.726,31.831,3,0.0000,0.0000,1.0000,0.010197,0.194413,-0.19898,-0.19921,0.22742,131072,400
12175,389600,24.5,0.716,31.968,1,0.0000,0.0000,1.0000,0.011920,0.194867,-0.20017,-0.20014,0.22727,131072,400
12200,390400,24.6,0.668,31.787,0,0.0000,0.0000,0.0000,0.008847,0.194196,-0.19922,-0.19932,0.22713,131072,400
12225,391200,24.6,0.704,31.833,1,0.0000,0.0000,1.0000,0.010847,0.194205,-0.19984,-0.19980,0.22698,131072,400
12250,392000,24.5,0.704,31.986,0,0.0000,0.0000,0.0000,0.008573,0.192864,-0.19815,-0.19821,0.22683,131072,400
12275,392800,24.6,0.689,31.861,0,0.0000,0.0000,0.0000,0.007151,0.193336,-0.19854,-0.19851,0.22668,131072,400
12300,393600,24.7,0.685,31.651,0,0.0000,0.0000,0.0000,0.007739,0.194256,-0.19923,-0.19935,0.22653,131072,400
12325,394400,24.8,0.695,31.623,0,0.0000,0.0000,0.0000,0.009059,0.193220,-0.19854,-0.19859,0.22638,131072,400
12350,395200,24.6,0.723,31.799,9,0.0000,0.0000,1.0000,0.010974,0.197823,-0.20324,-0.20328,0.22623,131072,400
12375,396000,24.8,0.663,31.538,0,0.0000,0.0000,0.0000,0.006711,0.193560,-0.19812,-0.19808,0.22608,131072,400
12400,396800,24.8,0.747,31.556,1,0.0000,0.0000,1.0000,0.007932,0.194846,-0.19994,-0.19996,0.22593,131072,400
12425,397600,24.7,0.751,31.678,7,0.0000,0.0000,1.0000,0.007760,0.191993,-0.19717,-0.19736,0.22578,131072,400
12450,398400,24.7,0.778,31.647,7,0.0000,0.0000,1.0000,0.013728,0.193110,-0.19762,-0.19763,0.22563,131072,400
12475,399200,24.7,0.762,31.583,3,0.0000,0.0000,1.0000,0.012367,0.197263,-0.20232,-0.20248,0.22548,131072,400
12500,400000,24.6,0.676,31.791,0,0.0000,0.0000,0.0000,0.013371,0.199452,-0.20358,-0.20357,0.22533,131072,400
12525,400800,24.7,0.745,31.671,3,0.0000,0.0000,1.0000,0.010758,0.199413,-0.20381,-0.20369,0.22518,131072,400
12550,401600,24.4,0.707,32.065,1,0.0000,0.0000,1.0000,0.007678,0.199610,-0.20354,-0.20355,0.22503,131072,400
12575,402400,24.5,0.694,31.951,0,0.0000,0.0000,0.0000,0.008311,0.198381,-0.20280,-0.20298,0.22489,131072,400
12600,403200,24.3,0.778,32.116,1,0.0000,0.0000,1.0000,0.006541,0.199561,-0.20318,-0.20320,0.22474,131072,400
12625,404000,24.4,0.689,32.063,0,0.0000,0.0000,0.0000,0.007165,0.200828,-0.20496,-0.20508,0.22459,131072,400
12650,404800,24.5,0.688,31.939,0,0.0000,0.0000,0.0000,0.008629,0.198480,-0.20278,-0.20276,0.22444,131072,400
12675,405600,24.4,0.692,32.032,0,0.0000,0.0000,0.0000,0.007735,0.197685,-0.20127,-0.20137,0.22429,131072,400
12700,406400,24.4,0.693,32.038,0,0.0000,0.0000,0.0000,0.007078,0.201246,-0.20528,-0.20529,0.22414,131072,400
12725,407200,24.9,0.703,31.444,9,0.0000,0.0000,1.0000,0.009128,0.201172,-0.20492,-0.20492,0.22399,131072,400
12750,408000,24.6,0.669,31.838,0,0.0000,0.0000,0.0000,0.017562,0.201622,-0.20565,-0.20587,0.22384,131072,400
12775,408800,24.8,0.695,31.520,1,0.0000,0.0000,1.0000,0.006507,0.202299,-0.20575,-0.20577,0.22369,131072,400
12800,409600,24.6,0.744,31.843,7,0.0000,0.0000,1.0000,0.006462,0.204757,-0.20781,-0.20777,0.22354,131072,400
12825,410400,24.6,0.798,31.698,7,0.0000,0.0000,1.0000,0.006096,0.203255,-0.20683,-0.20689,0.22339,131072,400
12850,411200,24.7,0.751,31.625,3,0.0000,0.0000,1.0000,0.006956,0.201476,-0.20596,-0.20586,0.22324,131072,400
12875,412000,24.6,0.708,31.837,1,0.0000,0.0000,1.0000,0.007807,0.197360,-0.20184,-0.20181,0.22309,131072,400
12900,412800,24.6,0.723,31.783,2,0.0000,0.0000,1.0000,0.010397,0.197075,-0.20079,-0.20093,0.22294,131072,400
12925,413600,24.5,0.694,31.915,1,0.0000,0.0000,1.0000,0.006995,0.197655,-0.20145,-0.20148,0.22279,131072,400
12950,414400,24.5,0.740,31.852,0,0.0000,0.0000,0.0000,0.006779,0.195766,-0.20027,-0.20023,0.22265,131072,400
12975,415200,24.6,0.703,31.789,1,0.0000,0.0000,1.0000,0.008196,0.197437,-0.20153,-0.20158,0.22250,131072,400
13000,416000,24.4,0.680,32.078,0,0.0000,0.0000,0.0000,0.007018,0.196287,-0.20080,-0.20078,0.22235,131072,400
13025,416800,24.6,0.669,31.876,0,0.0000,0.0000,0.0000,0.007269,0.192868,-0.19718,-0.19726,0.22220,131072,400
13050,417600,24.9,0.691,31.449,0,0.0000,0.0000,0.0000,0.007539,0.194259,-0.19893,-0.19888,0.22205,131072,400
13075,418400,24.7,0.692,31.710,1,0.0000,0.0000,1.0000,0.006616,0.193375,-0.19748,-0.19752,0.22190,131072,400
13100,419200,24.5,0.687,31.987,8,0.0000,0.0000,1.0000,0.006876,0.194466,-0.19821,-0.19830,0.22175,131072,400
13125,420000,24.4,0.691,32.121,0,0.0000,0.0000,0.0000,0.005853,0.195936,-0.19957,-0.19947,0.22160,131072,400
13150,420800,24.7,0.688,31.761,1,0.0000,0.0000,1.0000,0.006512,0.193819,-0.19774,-0.19774,0.22145,131072,400
13175,421600,24.7,0.750,31.682,7,0.0000,0.0000,1.0000,0.010184,0.194908,-0.19888,-0.19889,0.22130,131072,400
13200,422400,24.6,0.820,31.686,9,0.0000,0.0000,1.0000,0.007643,0.193353,-0.19796,-0.19794,0.22115,131072,400
13225,423200,24.6,0.713,31.773,1,0.0000,0.0000,1.0000,0.009373,0.195048,-0.19862,-0.19871,0.22100,131072,400
13250,424000,24.8,0.679,31.529,1,0.0000,0.0000,1.0000,0.006790,0.194668,-0.19927,-0.19923,0.22085,131072,400
13275,424800,24.8,0.724,31.549,2,0.0000,0.0000,1.0000,0.006372,0.193109,-0.19695,-0.19704,0.22070,131072,400
13300,425600,24.8,0.708,31.530,1,0.0000,0.0000,1.0000,0.006225,0.193808,-0.19843,-0.19845,0.22055,131072,400
13325,426400,24.6,0.691,31.864,0,0.0000,0.0000,0.0000,0.006909,0.192500,-0.19665,-0.19671,0.22041,131072,400
13350,427200,24.6,0.711,31.837,1,0.0000,0.0000,1.0000,0.007134,0.195416,-0.20015,-0.20019,0.22026,131072,400
13375,428000,24.5,0.690,32.005,0,0.0000,0.0000,0.0000,0.006187,0.190499,-0.19566,-0.19561,0.22011,131072,400
13400,428800,24.6,0.668,31.819,0,0.0000,0.0000,0.0000,0.007215,0.191794,-0.19649,-0.19637,0.21996,131072,400
13425,429600,24.7,0.708,31.727,0,0.0000,0.0000,0.0000,0.005960,0.190771,-0.19431,-0.19439,0.21981,131072,400
13450,430400,24.7,0.715,31.675,1,0.0000,0.0000,1.0000,0.007312,0.188650,-0.19325,-0.19324,0.21966,131072,400
13475,431200,24.8,0.706,31.603,8,0.0000,0.0000,1.0000,0.007434,0.187403,-0.19153,-0.19157,0.21951,131072,400
13500,432000,24.9,0.667,31.397,0,0.0000,0.0000,0.0000,0.009867,0.190153,-0.19450,-0.19453,0.21936,131072,400
13525,432800,24.6,0.706,31.795,1,0.0000,0.0000,1.0000,0.008304,0.191980,-0.19644,-0.19653,0.21921,131072,400
13550,433600,24.7,0.773,31.587,8,0.0000,0.0000,1.0000,0.007143,0.192884,-0.19703,-0.19705,0.21906,131072,400
13575,434400,24.4,0.816,32.018,9,0.0000,0.0000,1.0000,0.007219,0.195659,-0.19984,-0.20001,0.21891,131072,400
13600,435200,24.6,0.712,31.796,0,0.0000,0.0000,0.0000,0.008272,0.197945,-0.20258,-0.20268,0.21876,131072,400
13625,436000,24.7,0.691,31.725,1,0.0000,0.0000,1.0000,0.007551,0.200091,-0.20382,-0.20389,0.21861,131072,400
13650,436800,24.7,0.749,31.589,2,0.0000,0.0000,1.0000,0.006785,0.201471,-0.20569,-0.20578,0.21846,131072,400
13675,437600,24.6,0.740,31.772,1,0.0000,0.0000,1.0000,0.006797,0.202667,-0.20701,-0.20696,0.21831,131072,400
13700,438400,24.7,0.734,31.612,2,0.0000,1.0000,0.0000,0.007062,0.203198,-0.20748,-0.20743,0.21817,131072,400
13725,439200,24.8,0.704,31.503,2,0.0000,0.5000,0.5000,0.015489,0.203636,-0.20742,-0.20774,0.21802,131072,400
13750,440000,24.8,0.689,31.544,0,0.0000,0.0000,0.0000,0.026578,0.206042,-0.21035,-0.21074,0.21787,131072,400
13775,440800,24.7,0.691,31.688,0,0.0000,0.0000,0.0000,0.017767,0.206413,-0.21141,-0.21145,0.21772,131072,400
13800,441600,24.6,0.689,31.870,0,0.0000,0.0000,0.0000,0.011317,0.205043,-0.21094,-0.21085,0.21757,131072,400
13825,442400,24.6,0.706,31.817,1,0.0000,0.0000,1.0000,0.010928,0.207056,-0.21133,-0.21133,0.21742,131072,400
13850,443200,24.7,0.712,31.738,7,0.0000,0.0000,1.0000,0.009315,0.205868,-0.21039,-0.21038,0.21727,131072,400
13875,444000,24.6,0.706,31.873,0,0.0000,0.0000,0.0000,0.005786,0.203341,-0.20790,-0.20793,0.21712,131072,400
13900,444800,24.6,0.696,31.865,1,0.0000,0.0000,1.0000,0.013493,0.201334,-0.20685,-0.20682,0.21697,131072,400
13925,445600,24.5,0.763,31.890,7,0.0000,0.0000,1.0000,0.016991,0.201166,-0.20555,-0.20569,0.21682,131072,400
13950,446400,24.5,0.795,31.804,8,0.0000,0.0000,1.0000,0.011228,0.203155,-0.20787,-0.20780,0.21667,131072,400
13975,447200,24.5,0.699,31.916,0,0.0000,0.0000,0.0000,0.007129,0.204431,-0.20893,-0.20900,0.21652,131072,400
14000,448000,24.4,0.695,32.089,1,0.0000,0.0000,1.0000,0.006109,0.205992,-0.21074,-0.21075,0.21637,131072,400
14025,448800,24.8,0.733,31.577,2,0.0000,0.0000,1.0000,0.013905,0.206449,-0.21138,-0.21156,0.21622,131072,400
14050,449600,24.5,0.676,31.955,1,0.0000,0.0000,1.0000,0.018742,0.206011,-0.21065,-0.21094,0.21607,131072,400
14075,450400,24.8,0.741,31.471,3,0.0000,0.0000,1.0000,0.012948,0.202771,-0.20921,-0.20903,0.21593,131072,400
14100,451200,24.9,0.686,31.400,1,0.0000,0.0000,1.0000,0.008889,0.202162,-0.20734,-0.20726,0.21578,131072,400
14125,452000,24.7,0.706,31.734,0,0.0000,0.0000,0.0000,0.008170,0.200492,-0.20568,-0.20580,0.21563,131072,400
14150,452800,24.8,0.730,31.583,0,0.0000,0.0000,0.0000,0.005410,0.199367,-0.20480,-0.20466,0.21548,131072,400
14175,453600,24.7,0.685,31.647,0,0.0000,0.0000,0.0000,0.008890,0.196404,-0.20179,-0.20183,0.21533,131072,400
14200,454400,24.6,0.719,31.843,1,0.0000,0.0000,1.0000,0.006139,0.195740,-0.20017,-0.20014,0.21518,131072,400
14225,455200,24.5,0.696,31.930,7,0.0000,0.0000,1.0000,0.006985,0.193745,-0.19772,-0.19779,0.21503,131072,400
14250,456000,24.7,0.685,31.764,0,0.0000,0.0000,0.0000,0.011396,0.195110,-0.19946,-0.19936,0.21488,131072,400
14275,456800,24.7,0.729,31.608,1,0.0000,0.0000,1.0000,0.006346,0.193631,-0.19815,-0.19805,0.21473,131072,400
14300,457600,24.7,0.764,31.679,7,0.0000,0.0000,1.0000,0.007878,0.192152,-0.19717,-0.19713,0.21458,131072,400
14325,458400,24.5,0.795,31.890,8,0.0000,0.0000,1.0000,0.006040,0.193962,-0.19816,-0.19806,0.21443,131072,400
14350,459200,24.8,0.673,31.600,0,0.0000,0.0000,0.0000,0.005711,0.195082,-0.19931,-0.19936,0.21428,131072,400
14375,460000,24.7,0.694,31.681,1,0.0000,0.0000,1.0000,0.007124,0.191947,-0.19727,-0.19723,0.21413,131072,400
14400,460800,24.6,0.771,31.757,2,0.0000,0.0000,1.0000,0.006062,0.194301,-0.19886,-0.19880,0.21398,131072,400
14425,461600,24.6,0.707,31.827,1,0.0000,0.0000,1.0000,0.006336,0.193385,-0.19743,-0.19757,0.21383,131072,400
14450,462400,24.6,0.766,31.811,3,0.0000,0.0000,1.0000,0.008678,0.194230,-0.19846,-0.19854,0.21369,131072,400
14475,463200,24.6,0.711,31.761,1,0.0000,0.0000,1.0000,0.006055,0.193884,-0.19895,-0.19895,0.21354,131072,400
14500,464000,24.7,0.704,31.685,0,0.0000,0.0000,0.0000,0.007650,0.187909,-0.19313,-0.19308,0.21339,131072,400
14525,464800,24.9,0.686,31.485,0,0.0000,0.0000,0.0000,0.006492,0.185597,-0.19035,-0.19031,0.21324,131072,400
14550,465600,24.8,0.653,31.569,0,0.0000,0.0000,0.0000,0.012068,0.187792,-0.19317,-0.19318,0.21309,131072,400
14575,466400,24.7,0.714,31.650,1,0.0000,0.0000,1.0000,0.009450,0.190267,-0.19591,-0.19601,0.21294,131072,400
14600,467200,24.5,0.703,31.946,7,0.0000,0.0000,1.0000,0.006652,0.191235,-0.19542,-0.19540,0.21279,131072,400
14625,468000,24.8,0.668,31.636,0,0.0000,0.0000,0.0000,0.006318,0.193054,-0.19827,-0.19814,0.21264,131072,400
14650,468800,24.7,0.691,31.697,1,0.0000,0.0000,1.0000,0.006307,0.195616,-0.19942,-0.19965,0.21249,131072,400
14675,469600,24.5,0.739,31.855,7,0.0000,0.0000,1.0000,0.006018,0.199236,-0.20340,-0.20341,0.21234,131072,400
14700,470400,24.5,0.796,31.912,8,0.0000,0.0000,1.0000,0.006889,0.200441,-0.20442,-0.20448,0.21219,131072,400
14725,471200,24.8,0.689,31.616,0,0.0000,0.0000,0.0000,0.007662,0.200741,-0.20450,-0.20447,0.21204,131072,400
14750,472000,24.7,0.705,31.695,1,0.0000,0.0000,1.0000,0.006210,0.201254,-0.20556,-0.20565,0.21189,131072,400
14775,472800,24.7,0.731,31.632,3,0.0000,0.0000,1.0000,0.007182,0.204570,-0.20899,-0.20910,0.21174,131072,400
14800,473600,24.9,0.724,31.408,0,0.0000,0.0000,0.0000,0.006777,0.206050,-0.21065,-0.21069,0.21159,131072,400
14825,474400,24.6,0.749,31.800,3,0.0000,0.0000,1.0000,0.005672,0.206684,-0.21152,-0.21154,0.21145,131072,400
14850,475200,24.7,0.707,31.668,1,0.0000,0.0000,1.0000,0.007181,0.209302,-0.21378,-0.21387,0.21130,131072,400
14875,476000,24.6,0.678,31.812,0,0.0000,0.0000,0.0000,0.007363,0.207300,-0.21108,-0.21112,0.21115,131072,400
14900,476800,24.5,0.691,31.908,0,0.0000,0.0000,0.0000,0.008250,0.208138,-0.21218,-0.21216,0.21100,131072,400
14925,477600,24.6,0.681,31.886,0,0.0000,0.0000,0.0000,0.006482,0.207457,-0.21153,-0.21159,0.21085,131072,400
14950,478400,24.8,0.690,31.529,1,0.0000,0.0000,1.0000,0.010485,0.210583,-0.21458,-0.21466,0.21070,131072,400
14975,479200,24.8,0.691,31.570,7,0.0000,0.0000,1.0000,0.005502,0.208189,-0.21192,-0.21190,0.21055,131072,400
15000,480000,24.8,0.679,31.611,0,0.0000,0.0000,0.0000,0.005631,0.210536,-0.21453,-0.21455,0.21040,131072,400
15025,480800,24.7,0.826,31.510,1,0.0000,0.0000,1.0000,0.006300,0.212159,-0.21565,-0.21570,0.21025,131072,400
15050,481600,26.3,0.720,29.672,7,0.0000,0.0000,1.0000,0.006282,0.213244,-0.21649,-0.21635,0.21010,131072,400
15075,482400,26.2,0.783,29.722,8,0.0000,0.0000,1.0000,0.005549,0.213810,-0.21724,-0.21732,0.20995,131072,400
15100,483200,26.4,0.634,29.639,0,0.0000,0.0000,0.0000,0.005601,0.212917,-0.21705,-0.21709,0.20980,131072,400
15125,484000,26.3,0.648,29.713,1,0.0000,0.0000,1.0000,0.005951,0.212727,-0.21638,-0.21643,0.20965,131072,400
15150,484800,26.3,0.708,29.748,3,0.0000,0.0000,1.0000,0.005499,0.211611,-0.21566,-0.21564,0.20950,131072,400
15175,485600,26.4,0.657,29.696,0,0.0000,0.0000,0.0000,0.005021,0.210829,-0.21450,-0.21450,0.20935,131072,400
15200,486400,26.3,0.699,29.677,3,0.0000,0.0000,1.0000,0.005769,0.208917,-0.21223,-0.21217,0.20921,131072,400
15225,487200,26.3,0.663,29.757,1,0.0000,0.0000,1.0000,0.006577,0.207417,-0.21139,-0.21139,0.20906,131072,400
15250,488000,26.4,0.650,29.657,0,0.0000,0.0000,0.0000,0.005486,0.210561,-0.21376,-0.21379,0.20891,131072,400
15275,488800,26.4,0.636,29.674,0,0.0000,0.0000,0.0000,0.005366,0.209058,-0.21397,-0.21392,0.20876,131072,400
15300,489600,26.4,0.649,29.702,0,0.0000,0.0000,0.0000,0.004695,0.210014,-0.21372,-0.21382,0.20861,131072,400
15325,490400,26.4,0.666,29.689,1,0.0000,0.0000,1.0000,0.005456,0.210537,-0.21337,-0.21334,0.20846,131072,400
15350,491200,26.3,0.665,29.738,7,0.0000,0.0000,1.0000,0.005767,0.211047,-0.21416,-0.21417,0.20831,131072,400
15375,492000,26.2,0.653,29.853,0,0.0000,0.0000,0.0000,0.005530,0.210712,-0.21519,-0.21512,0.20816,131072,400
15400,492800,26.3,0.649,29.719,1,0.0000,0.0000,1.0000,0.005696,0.206930,-0.21060,-0.21072,0.20801,131072,400
15425,493600,26.3,0.719,29.678,7,0.0000,0.0000,1.0000,0.005133,0.207172,-0.21098,-0.21086,0.20786,131072,400
15450,494400,26.3,0.779,29.694,8,0.0000,0.0000,1.0000,0.005436,0.209807,-0.21335,-0.21333,0.20771,131072,400
15475,495200,26.4,0.630,29.692,0,0.0000,0.0000,0.0000,0.008933,0.210266,-0.21403,-0.21411,0.20756,131072,400
15500,496000,26.2,0.663,29.824,1,0.0000,0.0000,1.0000,0.004873,0.206723,-0.21122,-0.21124,0.20741,131072,400
