phase,checkpoint,frame,episode,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,drqv2_01000000.pt,1000000,0,33,68,114.8048,3.1471,1.5000,0.0000,1.0000,-0.6177,-0.7480,0.0334,0,0,0,0,1.2735,0.7610,-0.0237,4.4182,0.6203
offline_val,drqv2_01000000.pt,1000000,0,33,69,135.3760,1.7256,1.5000,0.0000,1.0000,0.6844,0.9683,-0.0438,0,0,0,0,1.4550,-0.8723,0.2873,3.1955,-0.6731
offline_val,drqv2_01000000.pt,1000000,0,33,70,112.5785,3.7752,1.5000,0.0000,1.0000,1.0000,0.9996,0.0394,0,0,0,0,1.1618,1.4578,0.1010,4.9194,1.8222
offline_val,drqv2_01000000.pt,1000000,0,33,71,110.5472,3.3040,1.5000,0.0000,1.0000,1.0000,-1.0000,0.0185,0,0,0,0,1.2388,1.0801,-0.0057,4.5430,1.0973
offline_val,drqv2_01000000.pt,1000000,0,33,72,51.4897,2.8313,1.5000,0.0000,1.0000,1.0000,-0.9997,-0.0275,0,0,0,0,1.0734,1.4597,0.1142,3.7400,3.0576
offline_val,drqv2_01000000.pt,1000000,0,33,73,132.1730,1.9260,1.5000,0.0000,1.0000,-1.0000,-0.2844,0.0223,0,0,0,0,1.1920,1.2291,0.4311,3.0635,1.7694
offline_val,drqv2_01000000.pt,1000000,0,33,74,128.3467,1.7168,1.5000,0.0000,1.0000,-1.0000,0.4044,-0.0005,0,0,0,0,1.3234,-1.3137,0.0683,3.0506,-1.4063
offline_val,drqv2_01000000.pt,1000000,0,33,75,80.0446,1.2388,1.5000,0.0000,-0.2528,1.0000,-0.1821,0.0111,0,0,0,0,0.2695,1.1941,-0.1454,1.5382,1.3081
offline_val,drqv2_01000000.pt,1000000,0,33,76,171.8231,2.8577,1.5000,0.0000,1.0000,-1.0000,-0.9941,0.0414,0,0,0,0,1.2061,-1.4196,-0.0204,4.0371,-2.7586
offline_val,drqv2_01000000.pt,1000000,0,33,77,107.5202,4.6733,1.5000,0.0000,1.0000,1.0000,-1.0000,-0.0057,0,0,0,0,1.1966,1.4297,-0.0101,5.8713,1.5393
offline_val,drqv2_01000000.pt,1000000,0,33,78,110.7423,1.5335,1.5000,0.0000,0.0182,0.0675,-0.0327,-0.0030,0,0,0,0,0.8894,0.5718,0.1664,2.3993,0.8400
offline_val,drqv2_01000000.pt,1000000,0,33,79,112.6448,1.4929,1.5000,0.0000,0.0099,0.0753,-0.0623,-0.0030,0,0,0,0,0.2896,-1.2320,0.0723,1.7791,-1.1313
offline_val,drqv2_01000000.pt,1000000,0,33,80,135.9329,1.8582,1.5000,0.0000,1.0000,1.0000,0.9981,-0.0479,0,0,0,0,1.1774,1.1597,0.2066,3.0644,1.2148
offline_val,drqv2_01000000.pt,1000000,0,33,81,108.9105,3.8893,1.5000,0.0000,1.0000,1.0000,-1.0000,0.0053,0,0,0,0,1.2017,1.4246,-0.0265,5.0920,1.4117
offline_val,drqv2_01000000.pt,1000000,0,33,82,109.2874,1.5643,1.5000,0.0000,-0.0634,0.0839,-0.0805,-0.0030,0,0,0,0,1.0520,0.6573,0.1256,2.6000,0.8848
offline_val,drqv2_01000000.pt,1000000,0,33,83,159.7107,2.7495,1.5000,0.0000,1.0000,-1.0000,-0.3172,0.0183,0,0,0,0,1.3453,-1.2893,0.0742,4.1601,-2.0656
offline_val,drqv2_01000000.pt,1000000,0,33,84,121.9833,1.6124,1.5000,0.0000,1.0000,-1.0000,0.1154,0.9970,0,0,0,0,1.3755,-1.1706,0.1363,2.9894,-1.0711
offline_val,drqv2_01000000.pt,1000000,0,33,85,104.8316,3.0185,1.5000,0.0000,1.0000,1.0000,-0.9406,-0.0249,0,0,0,0,1.1529,1.4659,0.0273,4.1659,1.7103
offline_val,drqv2_01000000.pt,1000000,0,33,86,127.2803,1.8317,1.5000,0.0000,1.0000,-1.0000,-0.9161,0.0457,0,0,0,0,1.4312,-0.7759,0.2459,3.2588,-0.5334
offline_val,drqv2_01000000.pt,1000000,0,33,87,99.9614,4.3836,1.5000,0.0000,1.0000,1.0000,-1.0000,-0.0283,0,0,0,0,1.1019,1.4999,0.0592,5.4544,2.1540
offline_val,drqv2_01000000.pt,1000000,0,33,88,105.2657,5.3719,1.5000,0.0000,1.0000,1.0000,-0.9022,-0.0265,0,0,0,0,1.3556,0.2201,-0.1116,6.7243,-0.1090
offline_val,drqv2_01000000.pt,1000000,0,33,89,67.2730,2.8484,1.5000,0.0000,1.0000,1.0000,0.9998,0.0414,0,0,0,0,0.7754,1.2213,0.3406,3.1413,3.0725
offline_val,drqv2_01000000.pt,1000000,0,33,90,129.6201,2.5092,1.5000,0.0000,1.0000,0.7922,0.4531,-0.0225,0,0,0,0,1.2146,1.0122,0.1841,3.7421,1.1458
offline_val,drqv2_01000000.pt,1000000,0,33,91,156.3017,4.0403,1.5000,0.0000,1.0000,-1.0000,0.2498,-0.0018,0,0,0,0,1.2537,-1.3807,0.0371,5.3411,-2.5707
offline_val,drqv2_01000000.pt,1000000,0,33,92,125.7181,3.0219,1.5000,0.0000,1.0000,-0.9999,0.5455,-0.0102,0,0,0,0,1.3283,0.0646,0.1928,4.3537,0.3387
offline_val,drqv2_01000000.pt,1000000,0,33,93,105.8385,4.2348,1.5000,0.0000,1.0000,1.0000,1.0000,0.0421,0,0,0,0,1.1549,1.4629,0.0929,5.3533,2.0506
offline_val,drqv2_01000000.pt,1000000,0,33,94,122.8867,1.7725,1.5000,0.0000,1.0000,-1.0000,-0.1738,0.0203,0,0,0,0,1.1620,1.2432,0.3842,2.8595,1.7735
offline_val,drqv2_01000000.pt,1000000,0,33,95,111.4106,3.2214,1.5000,0.0000,1.0000,1.0000,-1.0000,0.0258,0,0,0,0,1.1956,1.3930,0.0356,4.4144,1.5220
offline_val,drqv2_01000000.pt,1000000,0,33,96,142.1283,4.4724,1.5000,0.0000,1.0000,-0.9999,0.9968,-0.0255,0,0,0,0,0.6810,0.9647,0.9292,4.1662,3.9437
offline_val,drqv2_01000000.pt,1000000,0,33,98,109.8691,5.2201,1.5000,0.0000,1.0000,1.0000,1.0000,0.0418,0,0,0,0,0.8861,1.6201,0.3894,5.6838,3.6789
offline_val,drqv2_01000000.pt,1000000,0,33,99,127.6470,1.6918,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0490,0,0,0,0,1.1694,1.1806,0.2542,2.8566,1.4141
offline_val,drqv2_01000000.pt,1000000,0,33,100,87.9658,2.7814,1.5000,0.0000,1.0000,1.0000,1.0000,0.0430,0,0,0,0,1.1373,1.4758,0.1595,3.8039,2.4120
offline_val,drqv2_01000000.pt,1000000,0,33,101,123.6276,1.6562,1.5000,0.0000,1.0000,-1.0000,-0.5418,0.0342,0,0,0,0,1.3838,-0.3121,0.1842,3.0383,-0.1506
offline_val,drqv2_01000000.pt,1000000,0,33,102,123.6228,1.5292,1.5000,0.0000,1.0000,-1.0000,0.3210,0.0044,0,0,0,0,1.3258,-1.3112,0.1160,2.8601,-1.2664
offline_val,drqv2_01000000.pt,1000000,0,33,103,182.7096,4.1495,1.5000,0.0000,1.0000,-1.0000,0.9150,-0.0227,0,0,0,0,0.7675,0.6247,1.2738,4.0838,3.9492
offline_val,drqv2_01000000.pt,1000000,0,33,104,137.4706,2.2570,1.5000,0.0000,1.0000,-1.0000,0.5542,-0.0090,0,0,0,0,1.4517,-1.1651,0.2805,3.7398,-0.9542
offline_val,drqv2_01000000.pt,1000000,0,33,105,156.9306,1.8572,1.5000,0.0000,1.0000,-1.0000,0.2425,0.0016,0,0,0,0,1.0721,-1.4936,-0.1348,2.8284,-2.3627
offline_val,drqv2_01000000.pt,1000000,0,33,106,123.1677,1.8813,1.5000,0.0000,1.0000,-1.0000,-0.9097,0.0457,0,0,0,0,1.2659,0.5874,0.1578,3.1485,0.7275
offline_val,drqv2_01000000.pt,1000000,0,33,107,142.0324,5.0929,1.5000,0.0000,1.0000,-1.0000,-0.9645,0.0340,0,0,0,0,1.2093,-1.4200,-0.1070,6.1506,-3.1033
offline_val,drqv2_01000000.pt,1000000,0,33,108,120.0739,3.5777,1.5000,0.0000,1.0000,-1.0000,0.1125,0.0042,0,0,0,0,1.3285,0.1884,0.0629,4.9127,0.1974
offline_val,drqv2_01000000.pt,1000000,0,33,109,113.5748,1.4611,1.5000,0.0000,0.1626,0.0711,0.0205,-0.0030,0,0,0,0,0.2711,-1.1283,0.0671,1.7300,-1.0475
offline_val,drqv2_01000000.pt,1000000,0,33,110,145.8202,4.3529,1.5000,0.0000,1.0000,-1.0000,0.9831,-0.0248,0,0,0,0,1.2872,-1.3497,0.0544,5.6936,-2.2144
offline_val,drqv2_01000000.pt,1000000,0,33,111,108.5830,5.2344,1.5000,0.0000,1.0000,1.0000,0.8260,0.0354,0,0,0,0,0.9471,1.5757,0.4599,5.5783,4.0189
offline_val,drqv2_01000000.pt,1000000,0,33,112,120.9338,2.8866,1.5000,0.0000,1.0000,-0.6129,0.0461,0.0048,0,0,0,0,1.3929,-0.5716,0.2365,4.2444,-0.0831
offline_val,drqv2_01000000.pt,1000000,0,33,113,108.1822,3.1158,1.5000,0.0000,1.0000,0.8152,1.0000,0.0436,0,0,0,0,1.1527,1.4497,0.1148,4.2379,1.8951
offline_val,drqv2_01000000.pt,1000000,0,33,114,107.3986,1.4704,1.5000,0.0000,0.1374,0.2155,0.0782,-0.0030,0,0,0,0,0.8905,1.1144,0.3787,2.2380,1.7051
offline_val,drqv2_01000000.pt,1000000,0,33,115,182.3948,2.2502,1.5000,0.0000,1.0000,-1.0000,0.7729,-0.0218,0,0,0,0,0.9823,-1.4985,-0.0768,3.1348,-2.8545
offline_val,drqv2_01000000.pt,1000000,0,33,116,135.0161,1.8698,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0478,0,0,0,0,1.4190,-1.1115,0.2391,3.3120,-0.9819
offline_val,drqv2_01000000.pt,1000000,0,33,117,113.1373,1.5472,1.5000,0.0000,0.0083,-0.0461,0.0256,-0.0030,0,0,0,0,0.7632,-0.7466,0.0418,2.3095,-0.6951
offline_val,drqv2_01000000.pt,1000000,0,33,118,112.4981,1.4689,1.5000,0.0000,-0.9895,-0.9996,0.4016,-0.0030,0,0,0,0,0.5808,-1.5225,-0.0880,2.0435,-1.6570
offline_val,drqv2_01000000.pt,1000000,0,33,119,177.6843,3.7403,1.5000,0.0000,1.0000,-1.0000,0.1343,0.0010,0,0,0,0,1.1505,-1.4680,-0.0805,4.7306,-3.6035
offline_val,drqv2_01000000.pt,1000000,0,33,120,-1.0000,0.0000,1.5000,0.0000,-0.0899,-0.1691,0.4377,0.0025,0,0,0,0,0.0036,-0.3815,0.0386,3.1277,-3.1229
offline_val,drqv2_01000000.pt,1000000,0,33,121,107.7472,3.8726,1.5000,0.0000,1.0000,1.0000,0.9989,0.0432,0,0,0,0,1.1483,1.4692,0.1097,4.9842,2.0157
offline_val,drqv2_01000000.pt,1000000,0,33,122,114.2389,1.4980,1.5000,0.0000,0.0329,0.0516,-0.0089,-0.0030,0,0,0,0,0.5341,-1.0616,0.0841,2.0289,-0.9608
offline_val,drqv2_01000000.pt,1000000,0,33,123,107.5667,3.3722,1.5000,0.0000,1.0000,-0.8635,-1.0000,0.0057,0,0,0,0,1.1907,1.3672,0.0324,4.5574,1.5885
offline_val,drqv2_01000000.pt,1000000,0,33,124,168.5084,2.0476,1.5000,0.0000,1.0000,-1.0000,0.2772,-0.0015,0,0,0,0,1.1264,-1.4848,-0.0645,3.1138,-2.4819
offline_val,drqv2_01000000.pt,1000000,0,33,125,110.8576,1.4533,1.5000,0.0000,0.1041,0.2131,0.0397,-0.0030,0,0,0,0,0.8833,1.0150,0.3584,2.2399,1.5364
offline_val,drqv2_01000000.pt,1000000,0,33,126,185.6970,3.3707,1.5000,0.0000,1.0000,-1.0000,0.7843,-0.0209,0,0,0,0,1.0823,-1.4560,-0.0974,4.2561,-3.6360
offline_val,drqv2_01000000.pt,1000000,0,33,127,120.8463,1.8043,1.5000,0.0000,1.0000,-1.0000,-0.3655,0.0272,0,0,0,0,1.3964,-1.1442,0.1227,3.2017,-1.0420
offline_val,drqv2_01000000.pt,1000000,0,34,0,136.3128,1.8358,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0482,0,0,0,0,1.4960,-0.5851,0.3312,3.3408,-0.3043
offline_val,drqv2_01000000.pt,1000000,0,34,1,156.0380,4.9156,1.5000,0.0000,1.0000,-1.0000,0.9901,-0.0234,0,0,0,0,0.9889,-1.5943,-0.2183,5.4365,-4.2423
offline_val,drqv2_01000000.pt,1000000,0,34,2,114.0600,3.8841,1.5000,0.0000,1.0000,1.0000,0.6892,0.0152,0,0,0,0,1.3475,0.8433,-0.0758,5.2159,0.4893
offline_val,drqv2_01000000.pt,1000000,0,34,3,108.6826,4.0178,1.5000,0.0000,1.0000,1.0000,-0.1436,0.0025,0,0,0,0,1.4671,-0.8845,-0.0899,5.4777,-1.1457
offline_val,drqv2_01000000.pt,1000000,0,34,4,100.9226,4.0070,1.5000,0.0000,1.0000,1.0000,-0.9994,-0.0282,0,0,0,0,0.7342,1.7549,0.3199,4.4333,3.3306
offline_val,drqv2_01000000.pt,1000000,0,34,5,169.7749,2.3280,1.5000,0.0000,1.0000,-1.0000,0.2373,-0.0008,0,0,0,0,1.2560,-1.4505,0.0001,3.5841,-2.4580
offline_val,drqv2_01000000.pt,1000000,0,34,6,115.7791,2.7876,1.5000,0.0000,1.0000,1.0000,0.9070,0.0104,0,0,0,0,0.8066,1.6850,0.4438,3.3581,2.8107
offline_val,drqv2_01000000.pt,1000000,0,34,7,177.9668,1.6262,1.5000,0.0000,-0.9994,-1.0000,0.5072,-0.0066,0,0,0,0,0.1713,-0.7126,-0.0346,1.7688,-1.5721
offline_val,drqv2_01000000.pt,1000000,0,34,8,97.4218,3.0814,1.5000,0.0000,1.0000,1.0000,1.0000,0.0432,0,0,0,0,1.0507,1.5935,0.0910,4.0887,2.2087
offline_val,drqv2_01000000.pt,1000000,0,34,9,107.9696,1.6002,1.5000,0.0000,0.9945,-0.9984,0.0752,-0.0030,0,0,0,0,0.8144,-1.4007,-0.0761,2.4137,-1.4741
offline_val,drqv2_01000000.pt,1000000,0,34,10,110.4952,1.6269,1.5000,0.0000,-0.9983,-0.9665,0.4433,-0.0030,0,0,0,0,0.7477,-1.3916,-0.0609,2.3727,-1.4723
offline_val,drqv2_01000000.pt,1000000,0,34,11,112.7891,3.5387,1.5000,0.0000,1.0000,1.0000,-0.9999,0.0313,0,0,0,0,1.4292,-0.7360,-0.0490,4.9627,-0.9301
offline_val,drqv2_01000000.pt,1000000,0,34,12,159.8756,4.0603,1.5000,0.0000,1.0000,-1.0000,0.9962,-0.0248,0,0,0,0,1.0226,-1.5650,-0.1777,4.7615,-3.7161
offline_val,drqv2_01000000.pt,1000000,0,34,13,110.8113,1.4995,1.5000,0.0000,-0.0780,-0.0448,0.0842,-0.0030,0,0,0,0,0.8195,0.8111,0.4430,2.1684,1.4659
offline_val,drqv2_01000000.pt,1000000,0,34,14,130.0451,2.8070,1.5000,0.0000,1.0000,-0.9999,0.3076,-0.0015,0,0,0,0,1.4863,-1.1512,0.2094,4.3109,-0.9388
offline_val,drqv2_01000000.pt,1000000,0,34,15,109.0109,1.5939,1.5000,0.0000,-0.0551,-0.0707,0.0335,-0.0030,0,0,0,0,0.5462,-0.6763,0.1290,2.1222,-0.4358
offline_val,drqv2_01000000.pt,1000000,0,34,16,132.6367,4.6769,1.5000,0.0000,1.0000,-1.0000,0.5110,-0.0105,0,0,0,0,1.4461,-1.2655,0.0802,6.1659,-1.6116
offline_val,drqv2_01000000.pt,1000000,0,34,17,174.5786,2.6208,1.5000,0.0000,1.0000,-1.0000,0.3479,-0.0055,0,0,0,0,1.2139,-1.4866,-0.0038,3.8301,-2.7252
offline_val,drqv2_01000000.pt,1000000,0,34,18,180.1361,4.6525,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.0332,0,0,0,0,1.2865,1.0236,1.2898,4.8586,4.8350
offline_val,drqv2_01000000.pt,1000000,0,34,19,182.6024,3.3402,1.5000,0.0000,1.0000,-1.0000,-0.9266,0.0372,0,0,0,0,1.3492,1.0366,1.2364,4.1142,3.6120
offline_val,drqv2_01000000.pt,1000000,0,34,20,112.0603,1.5542,1.5000,0.0000,0.2172,-0.1229,0.0356,-0.0030,0,0,0,0,0.6430,1.0361,0.6047,1.9219,1.9192
offline_val,drqv2_01000000.pt,1000000,0,34,21,161.6252,1.4915,1.5000,0.0000,-1.0000,0.7437,-0.1568,0.0035,0,0,0,0,0.0062,-1.0406,0.1553,1.5656,-1.3577
offline_val,drqv2_01000000.pt,1000000,0,34,22,133.6013,5.0161,1.5000,0.0000,1.0000,-1.0000,-0.0475,0.0075,0,0,0,0,1.2960,-1.4158,-0.1098,6.1930,-2.7722
offline_val,drqv2_01000000.pt,1000000,0,34,23,-1.0000,0.0000,1.5000,0.0000,-0.8777,-0.1349,0.1490,-0.0379,0,0,0,0,0.9336,0.2438,1.6021,4.6340,3.2505
offline_val,drqv2_01000000.pt,1000000,0,34,24,174.8307,2.6809,1.5000,0.0000,1.0000,-1.0000,-0.8132,0.0358,0,0,0,0,1.1502,-1.5351,-0.0444,3.7725,-2.9148
offline_val,drqv2_01000000.pt,1000000,0,34,25,108.5705,3.1780,1.5000,0.0000,1.0000,1.0000,-0.8064,-0.0060,0,0,0,0,1.4871,-0.7002,-0.0277,4.6661,-0.7066
offline_val,drqv2_01000000.pt,1000000,0,34,26,150.5420,5.0765,1.5000,0.0000,1.0000,-1.0000,0.9884,-0.0237,0,0,0,0,1.0311,-1.6193,-0.1380,5.8578,-3.7696
offline_val,drqv2_01000000.pt,1000000,0,34,27,113.7467,3.5680,1.5000,0.0000,1.0000,1.0000,0.4972,0.0115,0,0,0,0,1.4216,0.7902,-0.1870,4.9187,0.0809
offline_val,drqv2_01000000.pt,1000000,0,34,28,110.8842,1.5858,1.5000,0.0000,0.0435,0.0462,-0.0215,-0.0030,0,0,0,0,0.6947,0.4740,0.0877,2.2732,0.6261
offline_val,drqv2_01000000.pt,1000000,0,34,29,103.7202,5.1576,1.5000,0.0000,1.0000,1.0000,-0.9992,-0.0296,0,0,0,0,0.8059,1.7316,0.2953,5.6471,3.5389
offline_val,drqv2_01000000.pt,1000000,0,34,30,134.4834,1.7350,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0490,0,0,0,0,1.3233,0.9673,0.6278,2.8991,1.7498
offline_val,drqv2_01000000.pt,1000000,0,34,31,109.5910,1.5785,1.5000,0.0000,0.0024,0.0923,-0.0436,-0.0030,0,0,0,0,0.6276,0.5016,0.0857,2.1979,0.6652
offline_val,drqv2_01000000.pt,1000000,0,34,32,87.8675,4.3349,1.5000,0.0000,1.0000,1.0000,1.0000,0.0381,0,0,0,0,0.9620,1.6467,0.1029,5.1934,2.8717
offline_val,drqv2_01000000.pt,1000000,0,34,33,143.8106,3.1927,1.5000,0.0000,1.0000,-1.0000,0.7338,-0.0169,0,0,0,0,1.4737,-1.2307,0.2205,4.7556,-1.2748
offline_val,drqv2_01000000.pt,1000000,0,34,34,148.2562,3.3154,1.5000,0.0000,1.0000,-1.0000,0.7385,-0.0171,0,0,0,0,1.3522,-1.3629,0.0511,4.7093,-2.0930
offline_val,drqv2_01000000.pt,1000000,0,34,35,159.2103,4.8822,1.5000,0.0000,1.0000,-1.0000,0.9902,-0.0232,0,0,0,0,0.9997,-1.5918,-0.2461,5.3140,-4.4561
offline_val,drqv2_01000000.pt,1000000,0,34,36,174.7209,2.9118,1.5000,0.0000,1.0000,-1.0000,-0.2510,0.0150,0,0,0,0,1.2010,-1.4979,-0.0165,4.0897,-2.9141
offline_val,drqv2_01000000.pt,1000000,0,34,37,109.1384,4.5859,1.5000,0.0000,1.0000,1.0000,1.0000,0.0424,0,0,0,0,1.1651,1.5264,0.0887,5.7243,2.0306
offline_val,drqv2_01000000.pt,1000000,0,34,38,109.5726,2.4453,1.5000,0.0000,1.0000,1.0000,-1.0000,0.0075,0,0,0,0,1.1802,1.5162,0.1056,3.6072,1.8182
offline_val,drqv2_01000000.pt,1000000,0,34,39,124.9716,1.5189,1.5000,0.0000,1.0000,-1.0000,0.3206,0.0043,0,0,0,0,1.1090,-1.5665,-0.2254,2.5565,-2.0498
offline_val,drqv2_01000000.pt,1000000,0,34,40,107.9803,4.8933,1.5000,0.0000,1.0000,1.0000,-0.4884,-0.0112,0,0,0,0,1.4185,-0.9196,-0.1113,6.2979,-1.3167
offline_val,drqv2_01000000.pt,1000000,0,34,41,147.8757,3.9113,1.5000,0.0000,1.0000,-1.0000,0.9527,-0.0240,0,0,0,0,1.2668,-1.4450,-0.0063,5.1714,-2.5211
offline_val,drqv2_01000000.pt,1000000,0,34,42,113.9334,4.2200,1.5000,0.0000,1.0000,1.0000,-0.0488,-0.0019,0,0,0,0,0.5800,1.7403,0.4824,4.3469,3.6438
offline_val,drqv2_01000000.pt,1000000,0,34,43,143.7940,4.4799,1.5000,0.0000,1.0000,-1.0000,-0.2220,0.0128,0,0,0,0,1.1715,-1.5230,-0.0973,5.5265,-3.0205
offline_val,drqv2_01000000.pt,1000000,0,34,44,81.6631,2.6311,1.5000,0.0000,1.0000,1.0000,1.0000,0.0431,0,0,0,0,1.1895,1.5091,0.1369,3.7144,2.4604
offline_val,drqv2_01000000.pt,1000000,0,34,45,102.4658,2.8906,1.5000,0.0000,1.0000,1.0000,-0.9996,-0.0265,0,0,0,0,1.2249,1.4811,0.0222,4.1102,1.7516
offline_val,drqv2_01000000.pt,1000000,0,34,46,113.6349,3.6179,1.5000,0.0000,1.0000,1.0000,0.8821,0.0263,0,0,0,0,1.2950,1.4168,-0.0478,4.9066,1.1996
offline_val,drqv2_01000000.pt,1000000,0,34,48,130.4397,2.5254,1.5000,0.0000,1.0000,1.0000,0.9969,-0.0436,0,0,0,0,1.3466,0.2028,0.2771,3.8711,0.5580
offline_val,drqv2_01000000.pt,1000000,0,34,49,108.4747,1.5467,1.5000,0.0000,0.0012,0.0596,-0.0116,-0.0030,0,0,0,0,0.6035,0.5928,0.0935,2.1396,0.7779
offline_val,drqv2_01000000.pt,1000000,0,34,51,176.4347,3.1327,1.5000,0.0000,1.0000,-1.0000,-0.3364,0.0173,0,0,0,0,1.0640,-1.5502,-0.0856,4.0560,-3.3247
offline_val,drqv2_01000000.pt,1000000,0,34,52,110.4481,1.5459,1.5000,0.0000,0.3124,0.0948,-0.1409,-0.0030,0,0,0,0,0.9997,0.9664,0.5459,2.3116,1.7843
offline_val,drqv2_01000000.pt,1000000,0,34,53,107.3027,1.5173,1.5000,0.0000,-0.3430,-0.6341,0.2223,-0.0030,0,0,0,0,0.0897,-1.3978,0.0081,1.6064,-1.3322
offline_val,drqv2_01000000.pt,1000000,0,34,54,-1.0000,0.0000,1.5000,0.0000,-0.1198,-0.5823,-0.3138,-0.0145,0,0,0,0,-0.2768,-0.5563,0.0834,4.2142,-4.1641
offline_val,drqv2_01000000.pt,1000000,0,34,55,114.3164,1.7036,1.5000,0.0000,1.0000,-0.9788,-0.9755,0.0503,0,0,0,0,0.6911,1.1577,0.6043,2.1097,2.1013
offline_val,drqv2_01000000.pt,1000000,0,34,56,101.7881,3.6163,1.5000,0.0000,1.0000,1.0000,0.8660,0.0379,0,0,0,0,1.1946,1.5036,0.1209,4.7511,2.2144
offline_val,drqv2_01000000.pt,1000000,0,34,57,164.7957,4.6037,1.5000,0.0000,1.0000,-1.0000,0.2797,-0.0029,0,0,0,0,0.9867,-1.5342,-0.2622,4.9610,-4.4864
offline_val,drqv2_01000000.pt,1000000,0,34,59,73.1158,4.1173,1.5000,0.0000,1.0000,1.0000,-1.0000,-0.0252,0,0,0,0,1.0536,1.5951,0.0913,5.0445,3.1648
offline_val,drqv2_01000000.pt,1000000,0,34,60,76.5530,2.8181,1.5000,0.0000,1.0000,1.0000,-1.0000,-0.0257,0,0,0,0,1.1951,1.5050,0.0946,3.9299,2.5161
offline_val,drqv2_01000000.pt,1000000,0,34,61,116.2387,1.4437,1.5000,0.0000,-1.0000,-1.0000,-0.0085,-0.0030,0,0,0,0,0.0300,-1.3724,0.0388,1.4744,-1.3622
offline_val,drqv2_01000000.pt,1000000,0,34,62,131.6049,1.6683,1.5000,0.0000,1.0000,0.9413,0.9907,-0.0483,0,0,0,0,1.0533,1.2714,0.6112,2.5602,2.0282
offline_val,drqv2_01000000.pt,1000000,0,34,63,115.9655,1.6050,1.5000,0.0000,0.5929,-0.0130,-0.0515,-0.0030,0,0,0,0,1.0883,1.1347,0.5579,2.4752,1.9440
offline_val,drqv2_01000000.pt,1000000,0,34,64,115.5451,5.4558,1.5000,0.0000,1.0000,1.0000,0.0234,-0.0033,0,0,0,0,1.4073,1.0050,-0.1295,6.7987,0.1569
offline_val,drqv2_01000000.pt,1000000,0,34,65,111.1512,1.6362,1.5000,0.0000,1.0000,-0.9999,-0.8421,-0.0030,0,0,0,0,0.3792,0.4352,0.2365,1.9674,0.8287
offline_val,drqv2_01000000.pt,1000000,0,34,66,112.4704,1.5140,1.5000,0.0000,0.3087,0.0144,-0.0987,-0.0030,0,0,0,0,0.5496,0.8076,0.5951,1.8063,1.6520
offline_val,drqv2_01000000.pt,1000000,0,34,67,91.3390,4.4360,1.5000,0.0000,1.0000,1.0000,1.0000,0.0385,0,0,0,0,1.1761,1.5190,0.1297,5.4860,2.7736
offline_val,drqv2_01000000.pt,1000000,0,34,68,120.6628,3.1024,1.5000,0.0000,1.0000,0.9783,0.4925,-0.0236,0,0,0,0,1.3144,0.7991,0.0073,4.4182,0.6203
offline_val,drqv2_01000000.pt,1000000,0,34,69,125.7427,1.6969,1.5000,0.0000,1.0000,-1.0000,-0.8232,0.0436,0,0,0,0,1.5047,-0.8994,0.2356,3.1955,-0.6731
offline_val,drqv2_01000000.pt,1000000,0,34,70,105.6225,3.7313,1.5000,0.0000,1.0000,1.0000,-1.0000,-0.0234,0,0,0,0,1.1975,1.5017,0.0382,4.9194,1.8222
offline_val,drqv2_01000000.pt,1000000,0,34,71,115.5135,3.2629,1.5000,0.0000,1.0000,1.0000,0.3992,-0.0071,0,0,0,0,1.2791,1.1199,0.0194,4.5430,1.0973
offline_val,drqv2_01000000.pt,1000000,0,34,72,62.3253,2.8639,1.5000,0.0000,1.0000,1.0000,1.0000,0.0413,0,0,0,0,1.1086,1.5040,0.1771,3.7400,3.0576
offline_val,drqv2_01000000.pt,1000000,0,34,73,127.1795,1.8905,1.5000,0.0000,1.0000,-1.0000,-0.3042,0.0237,0,0,0,0,1.2451,1.2094,0.4119,3.0635,1.7694
offline_val,drqv2_01000000.pt,1000000,0,34,74,125.2654,1.6772,1.5000,0.0000,1.0000,-1.0000,-0.0339,0.0157,0,0,0,0,1.3661,-1.3508,0.0661,3.0506,-1.4063
offline_val,drqv2_01000000.pt,1000000,0,34,75,86.0453,1.2416,1.5000,0.0000,0.0059,0.9997,0.1945,0.0241,0,0,0,0,0.2756,1.2337,-0.1332,1.5382,1.3081
offline_val,drqv2_01000000.pt,1000000,0,34,76,181.0529,2.7346,1.5000,0.0000,1.0000,-1.0000,0.9966,-0.0288,0,0,0,0,1.2453,-1.4604,0.0422,4.0371,-2.7586
offline_val,drqv2_01000000.pt,1000000,0,34,77,116.1563,4.6326,1.5000,0.0000,1.0000,1.0000,0.8967,0.0035,0,0,0,0,1.2370,1.4693,0.0462,5.8713,1.5393
offline_val,drqv2_01000000.pt,1000000,0,34,78,110.6346,1.5322,1.5000,0.0000,0.0305,0.0650,-0.0397,-0.0030,0,0,0,0,0.8901,0.5745,0.1639,2.3993,0.8400
