frame,tick,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout
482752,15086,63.0994,2.5120,1.5000,0.0000,0.6106,-0.7291,-0.8321,-0.0375,0,0,0,0
482784,15087,74.4897,2.5645,1.5000,0.0000,-0.0550,1.0000,1.0000,0.0413,0,0,0,0
482816,15088,63.0517,2.4870,1.5000,0.0000,0.6292,-0.8343,-1.0000,-0.0444,0,0,0,0
482848,15089,73.9341,2.5353,1.5000,0.0000,0.0510,0.7801,1.0000,0.0395,0,0,0,0
482880,15090,67.0933,2.4535,1.5000,0.0000,1.0000,0.8573,-0.8790,-0.0233,0,0,0,0
482912,15091,77.5341,2.4641,1.5000,0.0000,0.8562,0.8931,1.0000,0.0423,0,0,0,0
482944,15092,70.2335,2.4044,1.5000,0.0000,0.5892,0.2732,-0.8344,-0.0281,0,0,0,0
482976,15093,79.1227,2.3977,1.5000,0.0000,1.0000,1.0000,0.8138,0.0375,0,0,0,0
483008,15094,78.7439,2.3849,1.5000,0.0000,0.1538,0.5949,-0.1827,-0.0031,0,0,0,0
483040,15095,73.4957,2.3530,1.5000,0.0000,0.2606,-0.1277,-0.5350,-0.0224,0,0,0,0
483072,15096,78.0643,2.3516,1.5000,0.0000,0.3054,1.0000,0.2775,0.0176,0,0,0,0
483104,15097,72.6708,2.3162,1.5000,0.0000,0.2258,0.3063,-0.6616,-0.0227,0,0,0,0
483136,15098,79.1334,2.3231,1.5000,0.0000,0.2941,0.9804,0.4898,0.0250,0,0,0,0
483168,15099,79.1089,2.2887,1.5000,0.0000,0.7495,0.6562,-0.1264,0.0012,0,0,0,0
483200,15100,81.3362,2.2637,1.5000,0.0000,0.8114,0.3131,0.2212,0.0101,0,0,0,0
483232,15101,77.8299,2.2321,1.5000,0.0000,0.4796,-0.0168,-0.3606,-0.0147,0,0,0,0
483264,15102,86.5208,2.2276,1.5000,0.0000,0.6972,0.9517,0.7765,0.0364,0,0,0,0
483296,15103,93.4796,2.2025,1.5000,0.0000,1.0000,0.6683,0.6734,0.0312,0,0,0,0
483328,15104,102.3760,2.1758,1.5000,0.0000,1.0000,0.4755,0.9514,0.0401,0,0,0,0
483360,15105,112.1357,2.1487,1.5000,0.0000,0.7807,0.6036,1.0000,0.0427,0,0,0,0
483392,15106,104.9472,2.1237,1.5000,0.0000,0.5519,-0.5610,-0.6886,-0.0308,0,0,0,0
483424,15107,109.3287,2.0891,1.5000,0.0000,0.9103,0.3889,0.4180,0.0209,0,0,0,0
483456,15108,100.9895,2.0653,1.5000,0.0000,0.4306,0.0365,-1.0000,-0.0372,0,0,0,0
483488,15109,110.6232,2.0296,1.5000,0.0000,1.0000,0.9020,0.8896,0.0445,0,0,0,0
483520,15110,103.6171,1.9886,1.5000,0.0000,0.9290,0.3063,-0.9289,-0.0291,0,0,0,0
483552,15111,114.0981,1.9505,1.5000,0.0000,1.0000,0.8254,1.0000,0.0298,0,0,0,0
483584,15112,108.3058,1.9110,1.5000,0.0000,1.0000,0.9136,-1.0000,-0.0052,0,0,0,0
483616,15113,113.7769,1.8764,1.5000,0.0000,0.9177,-1.0000,1.0000,0.0099,0,0,0,0
483648,15114,111.2537,1.8444,1.5000,0.0000,0.8234,0.9142,-0.6202,0.0056,0,0,0,0
483680,15115,116.8667,1.8306,1.5000,0.0000,0.3312,-0.9504,1.0000,-0.0197,0,0,0,0
483712,15116,111.9839,1.8326,1.5000,0.0000,0.0284,1.0000,-0.9295,0.0184,0,0,0,0
483744,15117,110.8857,1.8214,1.5000,0.0000,0.2828,0.5820,-0.3344,-0.0065,0,0,0,0
483776,15118,115.1851,1.8281,1.5000,0.0000,-0.1608,-0.9961,0.8589,-0.0131,0,0,0,0
483808,15119,109.1303,1.8648,1.5000,0.0000,-0.8879,0.8363,-1.0000,-0.0062,0,0,0,0
483840,15120,113.7371,1.8492,1.5000,0.0000,0.4298,-1.0000,0.8966,0.0040,0,0,0,0
483872,15121,108.8554,1.8604,1.5000,0.0000,-0.2806,0.5483,-0.7683,-0.0107,0,0,0,0
483904,15122,111.8905,1.8279,1.5000,0.0000,0.8616,-1.0000,0.7171,0.0146,0,0,0,0
483936,15123,110.3005,1.7977,1.5000,0.0000,0.7619,0.9930,-0.5410,-0.0063,0,0,0,0
483968,15124,115.9250,1.7880,1.5000,0.0000,0.2465,-0.9227,1.0000,-0.0117,0,0,0,0
484000,15125,111.4099,1.7641,1.5000,0.0000,0.6579,1.0000,-0.9060,0.0149,0,0,0,0
484032,15126,116.0190,1.7355,1.5000,0.0000,0.7024,-0.5893,0.7667,-0.0147,0,0,0,0
484064,15127,110.4617,1.7358,1.5000,0.0000,0.0393,0.7341,-0.9320,0.0080,0,0,0,0
484096,15128,114.7446,1.7148,1.5000,0.0000,0.5289,-0.6036,0.7369,-0.0058,0,0,0,0
484128,15129,108.9068,1.7544,1.5000,0.0000,-1.0000,-0.6074,-0.4682,-0.0095,0,0,0,0
484160,15130,112.6985,1.7556,1.5000,0.0000,0.0164,-1.0000,0.8147,0.0075,0,0,0,0
484192,15131,108.8773,1.7943,1.5000,0.0000,-0.9766,0.3430,-0.5754,-0.0187,0,0,0,0
484224,15132,112.2748,1.8005,1.5000,0.0000,-0.1188,-0.7888,0.6829,0.0089,0,0,0,0
484256,15133,106.8517,1.8015,1.5000,0.0000,-0.0433,1.0000,-0.9995,-0.0249,0,0,0,0
484288,15134,113.0268,1.7761,1.5000,0.0000,0.7006,-0.7100,1.0000,0.0186,0,0,0,0
484320,15135,106.2988,1.7733,1.5000,0.0000,0.0392,0.5522,-1.0000,-0.0235,0,0,0,0
484352,15136,108.7436,1.7469,1.5000,0.0000,0.7383,-0.9441,0.6463,0.0112,0,0,0,0
484384,15137,115.1883,1.7202,1.5000,0.0000,0.6796,-0.3707,0.9116,0.0006,0,0,0,0
484416,15138,110.1679,1.7578,1.5000,0.0000,-0.9304,0.1327,-0.6385,-0.0017,0,0,0,0
484448,15139,115.7019,1.7465,1.5000,0.0000,0.2924,-0.9036,0.9905,-0.0099,0,0,0,0
484480,15140,110.2155,1.7885,1.5000,0.0000,-1.0000,1.0000,-1.0000,0.0003,0,0,0,0
484512,15141,115.5798,1.7741,1.5000,0.0000,0.3726,-1.0000,1.0000,-0.0092,0,0,0,0
484544,15142,114.2583,1.8159,1.5000,0.0000,-1.0000,0.9647,-0.4862,-0.0023,0,0,0,0
484576,15143,108.7661,1.8513,1.5000,0.0000,-0.8743,0.7233,-0.8983,-0.0118,0,0,0,0
484608,15144,113.5542,1.8436,1.5000,0.0000,0.2387,-1.0000,0.9181,0.0055,0,0,0,0
484640,15145,108.7701,1.8841,1.5000,0.0000,-1.0000,1.0000,-0.9042,-0.0155,0,0,0,0
484672,15146,107.0227,1.8581,1.5000,0.0000,0.6183,0.6755,-0.4343,-0.0076,0,0,0,0
484704,15147,112.6629,1.8527,1.5000,0.0000,0.2119,-0.9465,1.0000,0.0169,0,0,0,0
484736,15148,107.6656,1.8694,1.5000,0.0000,-0.4276,0.8698,-0.8910,-0.0215,0,0,0,0
484768,15149,113.8663,1.8545,1.5000,0.0000,0.4220,-0.7466,1.0000,0.0099,0,0,0,0
484800,15150,108.2685,1.8897,1.5000,0.0000,-0.8692,1.0000,-1.0000,-0.0157,0,0,0,0
484832,15151,113.6922,1.8842,1.5000,0.0000,0.1853,-0.8861,0.9476,0.0068,0,0,0,0
484864,15152,108.7593,1.8448,1.5000,0.0000,1.0000,1.0000,-0.9375,-0.0050,0,0,0,0
484896,15153,109.5572,1.8330,1.5000,0.0000,0.3200,-0.6386,0.3195,0.0020,0,0,0,0
484928,15154,109.6308,1.8281,1.5000,0.0000,0.1477,-0.8605,0.3093,-0.0021,0,0,0,0
484960,15155,113.4907,1.8206,1.5000,0.0000,0.2211,-1.0000,0.8112,0.0019,0,0,0,0
484992,15156,108.0085,1.8607,1.5000,0.0000,-1.0000,1.0000,-0.9917,-0.0192,0,0,0,0
485024,15157,110.0985,1.8457,1.5000,0.0000,0.4334,-1.0000,0.5983,0.0082,0,0,0,0
485056,15158,115.5392,1.8249,1.5000,0.0000,0.5332,-1.0000,1.0000,-0.0077,0,0,0,0
485088,15159,109.8602,1.8588,1.5000,0.0000,-0.8017,0.9646,-1.0000,-0.0010,0,0,0,0
485120,15160,115.3686,1.8562,1.5000,0.0000,0.0817,-1.0000,1.0000,-0.0082,0,0,0,0
485152,15161,109.7329,1.8978,1.5000,0.0000,-1.0000,0.9446,-0.9802,-0.0033,0,0,0,0
485184,15162,113.9382,1.8846,1.5000,0.0000,0.3529,-0.7686,0.7630,0.0001,0,0,0,0
485216,15163,108.7166,1.8558,1.5000,0.0000,0.7251,0.6499,-0.8490,-0.0054,0,0,0,0
485248,15164,114.9344,1.8371,1.5000,0.0000,0.4940,-0.7348,1.0000,0.0009,0,0,0,0
485280,15165,111.4787,1.8788,1.5000,0.0000,-1.0000,1.0000,-0.7433,0.0026,0,0,0,0
485312,15166,110.6726,1.8392,1.5000,0.0000,1.0000,-0.8890,0.2130,-0.0016,0,0,0,0
485344,15167,115.0747,1.8367,1.5000,0.0000,0.0733,-1.0000,0.8716,-0.0105,0,0,0,0
485376,15168,109.4347,1.8661,1.5000,0.0000,-0.6977,0.9767,-1.0000,-0.0044,0,0,0,0
485408,15169,114.2898,1.8559,1.5000,0.0000,0.2802,-0.8834,0.8836,-0.0005,0,0,0,0
485440,15170,109.6122,1.8894,1.5000,0.0000,-0.8106,1.0000,-0.8899,-0.0076,0,0,0,0
485472,15171,114.0453,1.8640,1.5000,0.0000,0.6658,-1.0000,0.8741,0.0017,0,0,0,0
485504,15172,108.3543,1.8274,1.5000,0.0000,0.9287,0.9034,-0.9980,-0.0056,0,0,0,0
485536,15173,114.8397,1.8133,1.5000,0.0000,0.3795,-0.6362,1.0000,0.0024,0,0,0,0
485568,15174,109.9161,1.8460,1.5000,0.0000,-0.7794,1.0000,-0.9261,-0.0037,0,0,0,0
485600,15175,114.5831,1.8338,1.5000,0.0000,0.3223,-0.8785,0.8631,-0.0037,0,0,0,0
485632,15176,111.0373,1.8587,1.5000,0.0000,-0.5927,0.8001,-0.6928,0.0011,0,0,0,0
485664,15177,116.6145,1.8390,1.5000,0.0000,0.4821,-0.9395,0.9910,-0.0168,0,0,0,0
485696,15178,112.9502,1.8071,1.5000,0.0000,0.8640,0.8478,-0.7458,0.0174,0,0,0,0
485728,15179,107.3063,1.8466,1.5000,0.0000,-1.0000,0.9570,-1.0000,-0.0247,0,0,0,0
485760,15180,113.3351,1.8261,1.5000,0.0000,0.5750,-0.7874,1.0000,0.0146,0,0,0,0
485792,15181,109.8970,1.7938,1.5000,0.0000,0.8251,1.0000,-0.7677,-0.0024,0,0,0,0
485824,15182,114.2545,1.7849,1.5000,0.0000,0.2422,-0.8123,0.8105,-0.0026,0,0,0,0
485856,15183,111.0145,1.8253,1.5000,0.0000,-0.9779,1.0000,-0.7293,-0.0024,0,0,0,0
485888,15184,116.4661,1.8191,1.5000,0.0000,0.1484,-1.0000,1.0000,-0.0178,0,0,0,0
485920,15185,113.1723,1.8067,1.5000,0.0000,0.3790,1.0000,-0.7492,0.0133,0,0,0,0
485952,15186,107.7639,1.7954,1.5000,0.0000,0.2816,1.0000,-1.0000,-0.0153,0,0,0,0
485984,15187,111.1496,1.7940,1.5000,0.0000,0.0995,-1.0000,0.7594,0.0123,0,0,0,0
486016,15188,116.5295,1.7782,1.5000,0.0000,0.3894,-1.0000,1.0000,-0.0174,0,0,0,0
486048,15189,110.9891,1.8167,1.5000,0.0000,-0.8959,1.0000,-1.0000,0.0079,0,0,0,0
486080,15190,116.3951,1.7963,1.5000,0.0000,0.5061,-1.0000,1.0000,-0.0156,0,0,0,0
486112,15191,110.9466,1.8055,1.5000,0.0000,-0.1637,1.0000,-1.0000,0.0108,0,0,0,0
486144,15192,117.0109,1.8029,1.5000,0.0000,0.0501,-0.7851,1.0000,-0.0203,0,0,0,0
486176,15193,111.5213,1.8186,1.5000,0.0000,-0.3143,1.0000,-1.0000,0.0153,0,0,0,0
486208,15194,113.5038,1.8066,1.5000,0.0000,0.3071,-0.7898,0.5151,-0.0061,0,0,0,0
486240,15195,109.8691,1.8380,1.5000,0.0000,-0.7657,0.9817,-0.7704,-0.0097,0,0,0,0
486272,15196,114.6974,1.8267,1.5000,0.0000,0.3043,-1.0000,0.9258,-0.0041,0,0,0,0
486304,15197,109.1440,1.8563,1.5000,0.0000,-0.7092,1.0000,-1.0000,-0.0074,0,0,0,0
486336,15198,115.1576,1.8422,1.5000,0.0000,0.3746,-0.8115,1.0000,-0.0026,0,0,0,0
486368,15199,109.5865,1.8679,1.5000,0.0000,-0.6041,1.0000,-1.0000,-0.0029,0,0,0,0
486400,15200,114.5085,1.8606,1.5000,0.0000,0.2113,-1.0000,0.9302,-0.0025,0,0,0,0
486432,15201,109.0456,1.8420,1.5000,0.0000,0.4931,1.0000,-1.0000,-0.0027,0,0,0,0
486464,15202,114.7168,1.8250,1.5000,0.0000,0.4548,-0.9188,1.0000,0.0002,0,0,0,0
486496,15203,111.1119,1.8310,1.5000,0.0000,-0.1086,1.0000,-0.7767,0.0044,0,0,0,0
486528,15204,116.9113,1.8197,1.5000,0.0000,0.2671,-0.8813,1.0000,-0.0195,0,0,0,0
486560,15205,110.8362,1.8623,1.5000,0.0000,-1.0000,0.8444,-1.0000,0.0084,0,0,0,0
486592,15206,116.8197,1.8825,1.5000,0.0000,-0.5187,-0.8531,1.0000,-0.0218,0,0,0,0
486624,15207,111.3806,1.8493,1.5000,0.0000,0.9083,0.9894,-1.0000,0.0199,0,0,0,0
486656,15208,113.8355,1.8493,1.5000,0.0000,0.0110,-0.9916,0.6341,-0.0084,0,0,0,0
486688,15209,108.3508,1.8428,1.5000,0.0000,0.1733,1.0000,-1.0000,-0.0103,0,0,0,0
486720,15210,113.8822,1.8447,1.5000,0.0000,0.0031,-0.9872,1.0000,0.0047,0,0,0,0
486752,15211,108.3073,1.8529,1.5000,0.0000,-0.1933,0.9792,-1.0000,-0.0121,0,0,0,0
486784,15212,110.4666,1.8512,1.5000,0.0000,0.0955,-1.0000,0.6020,0.0069,0,0,0,0
486816,15213,114.5486,1.8457,1.5000,0.0000,0.1554,-1.0000,0.8322,-0.0068,0,0,0,0
486848,15214,108.4949,1.8540,1.5000,0.0000,-0.1920,0.8145,-1.0000,-0.0083,0,0,0,0
486880,15215,114.0857,1.8240,1.5000,0.0000,0.7934,-0.9350,1.0000,0.0071,0,0,0,0
486912,15216,108.0350,1.8262,1.5000,0.0000,-0.0498,0.8006,-1.0000,-0.0117,0,0,0,0
486944,15217,111.6034,1.8080,1.5000,0.0000,0.5164,-1.0000,0.7827,0.0152,0,0,0,0
486976,15218,106.1229,1.8374,1.5000,0.0000,-0.7709,1.0000,-1.0000,-0.0311,0,0,0,0
487008,15219,111.1781,1.8250,1.5000,0.0000,0.4083,-1.0000,0.9571,0.0211,0,0,0,0
487040,15220,105.6911,1.8417,1.5000,0.0000,-0.4613,1.0000,-1.0000,-0.0296,0,0,0,0
487072,15221,110.9610,1.8151,1.5000,0.0000,0.7480,-0.6029,0.8514,0.0238,0,0,0,0
487104,15222,116.3617,1.8099,1.5000,0.0000,0.1207,-0.7769,0.9173,-0.0172,0,0,0,0
487136,15223,110.0809,1.8061,1.5000,0.0000,0.1419,0.7087,-1.0000,0.0084,0,0,0,0
487168,15224,115.3968,1.8034,1.5000,0.0000,0.0833,-1.0000,0.9871,-0.0093,0,0,0,0
487200,15225,109.1857,1.8198,1.5000,0.0000,-0.3796,0.7519,-1.0000,-0.0024,0,0,0,0
487232,15226,115.7237,1.7975,1.5000,0.0000,0.5662,-0.6112,1.0000,-0.0043,0,0,0,0
487264,15227,110.2922,1.7868,1.5000,0.0000,0.3165,0.9049,-0.9729,0.0073,0,0,0,0
487296,15228,114.3790,1.7630,1.5000,0.0000,0.6157,-1.0000,0.8511,-0.0030,0,0,0,0
487328,15229,108.5730,1.7750,1.5000,0.0000,-0.2828,0.8636,-1.0000,-0.0092,0,0,0,0
487360,15230,113.9206,1.7669,1.5000,0.0000,0.2478,-1.0000,1.0000,0.0047,0,0,0,0
487392,15231,107.4428,1.7806,1.5000,0.0000,-0.3494,0.6027,-0.9857,-0.0165,0,0,0,0
487424,15232,113.0952,1.7766,1.5000,0.0000,0.1634,-0.9053,1.0000,0.0129,0,0,0,0
487456,15233,108.4883,1.7790,1.5000,0.0000,-0.0544,1.0000,-0.9068,-0.0141,0,0,0,0
487488,15234,113.4827,1.7858,1.5000,0.0000,-0.1205,-1.0000,0.9507,0.0052,0,0,0,0
487520,15235,107.4244,1.7986,1.5000,0.0000,-0.3277,0.7891,-1.0000,-0.0184,0,0,0,0
487552,15236,112.7520,1.7782,1.5000,0.0000,0.5817,-1.0000,1.0000,0.0166,0,0,0,0
487584,15237,107.2991,1.8096,1.5000,0.0000,-0.7945,1.0000,-1.0000,-0.0245,0,0,0,0
487616,15238,112.6798,1.7975,1.5000,0.0000,0.3757,-1.0000,1.0000,0.0165,0,0,0,0
487648,15239,108.1194,1.8046,1.5000,0.0000,-0.1808,0.9091,-0.8639,-0.0182,0,0,0,0
487680,15240,114.2750,1.7887,1.5000,0.0000,0.4381,-0.7355,1.0000,0.0062,0,0,0,0
487712,15241,108.8283,1.8039,1.5000,0.0000,-0.3588,1.0000,-1.0000,-0.0089,0,0,0,0
487744,15242,112.7711,1.7880,1.5000,0.0000,0.4458,-1.0000,0.8298,0.0097,0,0,0,0
487776,15243,106.5988,1.8105,1.5000,0.0000,-0.5892,0.7558,-1.0000,-0.0265,0,0,0,0
487808,15244,111.9909,1.8019,1.5000,0.0000,0.3048,-1.0000,1.0000,0.0222,0,0,0,0
487840,15245,106.5470,1.8112,1.5000,0.0000,-0.2592,1.0000,-1.0000,-0.0285,0,0,0,0
487872,15246,112.0836,1.8044,1.5000,0.0000,0.2565,-0.9544,1.0000,0.0218,0,0,0,0
487904,15247,106.4768,1.8432,1.5000,0.0000,-1.0000,0.9621,-1.0000,-0.0321,0,0,0,0
487936,15248,112.3694,1.8232,1.5000,0.0000,0.5800,-0.7942,0.9877,0.0225,0,0,0,0
487968,15249,107.8622,1.8608,1.5000,0.0000,-0.9481,0.9671,-0.8671,-0.0245,0,0,0,0
488000,15250,113.5142,1.8465,1.5000,0.0000,0.4142,-0.9338,1.0000,0.0105,0,0,0,0
488032,15251,109.4565,1.8872,1.5000,0.0000,-1.0000,0.9808,-0.8108,-0.0127,0,0,0,0
488064,15252,114.7846,1.8602,1.5000,0.0000,0.7022,-1.0000,0.9819,-0.0007,0,0,0,0
488096,15253,109.4718,1.9014,1.5000,0.0000,-1.0000,0.9276,-0.9369,-0.0070,0,0,0,0
488128,15254,113.3528,1.8816,1.5000,0.0000,0.5265,-0.9231,0.7784,0.0047,0,0,0,0
488160,15255,107.8445,1.8623,1.5000,0.0000,0.4844,1.0000,-1.0000,-0.0131,0,0,0,0
488192,15256,113.7041,1.8485,1.5000,0.0000,0.4000,-0.8634,1.0000,0.0097,0,0,0,0
488224,15257,108.1928,1.8863,1.5000,0.0000,-0.9371,1.0000,-0.9904,-0.0171,0,0,0,0
488256,15258,112.8678,1.8865,1.5000,0.0000,0.0514,-1.0000,0.8952,0.0101,0,0,0,0
488288,15259,107.3400,1.8702,1.5000,0.0000,0.3981,1.0000,-1.0000,-0.0179,0,0,0,0
488320,15260,112.5223,1.8575,1.5000,0.0000,0.3905,-1.0000,0.9649,0.0171,0,0,0,0
488352,15261,111.3680,1.8327,1.5000,0.0000,0.6354,1.0000,-0.4859,-0.0004,0,0,0,0
488384,15262,113.4788,1.8076,1.5000,0.0000,0.6419,-1.0000,0.6050,-0.0036,0,0,0,0
488416,15263,108.0010,1.8251,1.5000,0.0000,-0.4351,1.0000,-1.0000,-0.0164,0,0,0,0
488448,15264,114.0100,1.8096,1.5000,0.0000,0.4344,-0.7937,1.0000,0.0078,0,0,0,0
488480,15265,108.0594,1.8420,1.5000,0.0000,-0.8050,0.8534,-1.0000,-0.0157,0,0,0,0
488512,15266,111.8295,1.8206,1.5000,0.0000,0.5962,-1.0000,0.8051,0.0165,0,0,0,0
488544,15267,106.0293,1.8394,1.5000,0.0000,-0.5076,0.8926,-1.0000,-0.0312,0,0,0,0
488576,15268,112.6889,1.8261,1.5000,0.0000,0.4069,-0.5744,1.0000,0.0222,0,0,0,0
488608,15269,107.1456,1.8655,1.5000,0.0000,-1.0000,1.0000,-1.0000,-0.0265,0,0,0,0
488640,15270,111.8897,1.8378,1.5000,0.0000,0.7700,-0.9672,0.9100,0.0216,0,0,0,0
488672,15271,109.4247,1.8659,1.5000,0.0000,-0.7015,1.0000,-0.6352,-0.0175,0,0,0,0
488704,15272,114.4041,1.8554,1.5000,0.0000,0.2943,-1.0000,0.9386,-0.0009,0,0,0,0
488736,15273,110.4712,1.8927,1.5000,0.0000,-0.8980,1.0000,-0.7998,-0.0037,0,0,0,0
488768,15274,111.9668,1.8726,1.5000,0.0000,0.5267,-1.0000,0.5203,0.0062,0,0,0,0
488800,15275,109.2365,1.9094,1.5000,0.0000,-0.9221,0.9345,-0.6371,-0.0198,0,0,0,0
488832,15276,113.6827,1.9009,1.5000,0.0000,0.2512,-0.9901,0.8634,0.0029,0,0,0,0
488864,15277,108.0655,1.9167,1.5000,0.0000,-0.3904,1.0000,-1.0000,-0.0150,0,0,0,0
488896,15278,114.1249,1.9043,1.5000,0.0000,0.3562,-0.8205,1.0000,0.0066,0,0,0,0
488928,15279,111.9316,1.8656,1.5000,0.0000,1.0000,0.9858,-0.6033,0.0110,0,0,0,0
488960,15280,106.8269,1.8707,1.5000,0.0000,-0.1504,1.0000,-0.9485,-0.0264,0,0,0,0
488992,15281,112.2903,1.8558,1.5000,0.0000,0.4562,-1.0000,1.0000,0.0207,0,0,0,0
489024,15282,107.2062,1.8915,1.5000,0.0000,-0.9108,1.0000,-0.9417,-0.0276,0,0,0,0
489056,15283,111.8739,1.8797,1.5000,0.0000,0.3713,-0.9651,0.8875,0.0193,0,0,0,0
489088,15284,105.3208,1.8960,1.5000,0.0000,-0.4636,0.6534,-1.0000,-0.0343,0,0,0,0
489120,15285,110.7205,1.8641,1.5000,0.0000,0.9194,-1.0000,1.0000,0.0251,0,0,0,0
489152,15286,109.3474,1.8704,1.5000,0.0000,-0.1639,1.0000,-0.5045,-0.0099,0,0,0,0
489184,15287,114.9922,1.8445,1.5000,0.0000,0.6738,-0.9345,1.0000,-0.0013,0,0,0,0
489216,15288,108.7684,1.8587,1.5000,0.0000,-0.3346,0.7612,-1.0000,-0.0058,0,0,0,0
489248,15289,114.2040,1.8354,1.5000,0.0000,0.6248,-1.0000,1.0000,0.0045,0,0,0,0
489280,15290,113.6585,1.8563,1.5000,0.0000,-0.4920,1.0000,-0.4051,-0.0032,0,0,0,0
489312,15291,108.7809,1.8858,1.5000,0.0000,-0.7275,0.9027,-0.8831,-0.0137,0,0,0,0
489344,15292,114.4474,1.8752,1.5000,0.0000,0.3023,-0.9487,1.0000,0.0018,0,0,0,0
489376,15293,110.1215,1.8958,1.5000,0.0000,-0.4917,0.7314,-0.7583,-0.0030,0,0,0,0
489408,15294,113.7468,1.8936,1.5000,0.0000,0.0788,-1.0000,0.7688,-0.0021,0,0,0,0
489440,15295,108.1133,1.9206,1.5000,0.0000,-0.6679,1.0000,-1.0000,-0.0159,0,0,0,0
489472,15296,113.6104,1.9054,1.5000,0.0000,0.4162,-0.5213,0.8335,0.0091,0,0,0,0
489504,15297,107.3654,1.9341,1.5000,0.0000,-0.7290,0.7858,-1.0000,-0.0201,0,0,0,0
489536,15298,112.9792,1.9286,1.5000,0.0000,0.2121,-0.9954,1.0000,0.0140,0,0,0,0
489568,15299,107.1671,1.9061,1.5000,0.0000,0.5466,0.9165,-1.0000,-0.0174,0,0,0,0
489600,15300,113.2162,1.8822,1.5000,0.0000,0.6649,-0.8012,1.0000,0.0161,0,0,0,0
489632,15301,106.2369,1.9092,1.5000,0.0000,-0.7099,0.5114,-1.0000,-0.0267,0,0,0,0
489664,15302,111.8991,1.8774,1.5000,0.0000,0.8901,-0.9216,1.0000,0.0263,0,0,0,0
489696,15303,106.3891,1.8516,1.5000,0.0000,0.6138,1.0000,-1.0000,-0.0244,0,0,0,0
489728,15304,111.7705,1.8267,1.5000,0.0000,0.7169,-1.0000,1.0000,0.0241,0,0,0,0
489760,15305,106.2610,1.8542,1.5000,0.0000,-0.7203,1.0000,-1.0000,-0.0310,0,0,0,0
489792,15306,112.3124,1.8423,1.5000,0.0000,0.3818,-0.7912,1.0000,0.0227,0,0,0,0
489824,15307,106.2912,1.8545,1.5000,0.0000,-0.3386,0.8243,-1.0000,-0.0286,0,0,0,0
489856,15308,111.3107,1.8362,1.5000,0.0000,0.5542,-1.0000,0.9527,0.0217,0,0,0,0
489888,15309,113.8115,1.8323,1.5000,0.0000,0.1065,-0.8787,0.6037,-0.0075,0,0,0,0
489920,15310,109.9263,1.8603,1.5000,0.0000,-0.6773,1.0000,-0.8022,-0.0077,0,0,0,0
489952,15311,116.0068,1.8419,1.5000,0.0000,0.4642,-0.7892,1.0000,-0.0093,0,0,0,0
489984,15312,115.2528,1.8178,1.5000,0.0000,0.6514,1.0000,-0.4467,0.0034,0,0,0,0
490016,15313,109.8494,1.8048,1.5000,0.0000,0.3692,1.0000,-1.0000,0.0035,0,0,0,0
490048,15314,115.1843,1.7721,1.5000,0.0000,0.8365,-1.0000,1.0000,-0.0035,0,0,0,0
490080,15315,111.4472,1.7908,1.5000,0.0000,-0.4200,1.0000,-0.7974,0.0064,0,0,0,0
490112,15316,105.8969,1.7921,1.5000,0.0000,-0.0735,0.9541,-1.0000,-0.0279,0,0,0,0
490144,15317,101.4036,1.8077,1.5000,0.0000,-0.5135,0.7893,-0.8187,-0.0250,0,0,0,0
490176,15318,104.3008,1.7966,1.5000,0.0000,0.4361,-0.9940,0.7066,0.0113,0,0,0,0
490208,15319,107.1862,1.8038,1.5000,0.0000,-0.0648,-1.0000,0.6941,0.0090,0,0,0,0
490240,15320,111.8439,1.8024,1.5000,0.0000,0.1116,-1.0000,0.9096,0.0180,0,0,0,0
490272,15321,106.9665,1.7923,1.5000,0.0000,0.2303,1.0000,-0.9362,-0.0235,0,0,0,0
490304,15322,110.0374,1.7782,1.5000,0.0000,0.4277,-1.0000,0.7294,0.0125,0,0,0,0
490336,15323,115.6633,1.7664,1.5000,0.0000,0.3075,-0.9095,1.0000,-0.0091,0,0,0,0
490368,15324,110.2765,1.7730,1.5000,0.0000,-0.1142,1.0000,-1.0000,0.0048,0,0,0,0
490400,15325,112.9710,1.7652,1.5000,0.0000,0.2213,-1.0000,0.6829,0.0013,0,0,0,0
490432,15326,107.5177,1.8050,1.5000,0.0000,-1.0000,1.0000,-1.0000,-0.0236,0,0,0,0
490464,15327,112.9526,1.8074,1.5000,0.0000,0.0087,-1.0000,1.0000,0.0125,0,0,0,0
490496,15328,108.2981,1.8473,1.5000,0.0000,-1.0000,0.9133,-0.8670,-0.0203,0,0,0,0
490528,15329,110.2097,1.8465,1.5000,0.0000,0.0735,-1.0000,0.5732,0.0056,0,0,0,0
490560,15330,113.0448,1.8559,1.5000,0.0000,-0.2075,-1.0000,0.6801,-0.0008,0,0,0,0
490592,15331,107.6949,1.8892,1.5000,0.0000,-0.8388,1.0000,-0.9723,-0.0217,0,0,0,0
490624,15332,110.2008,1.8876,1.5000,0.0000,0.1041,-1.0000,0.6368,0.0084,0,0,0,0
490656,15333,115.7052,1.8652,1.5000,0.0000,0.5695,-1.0000,1.0000,-0.0087,0,0,0,0
490688,15334,112.2151,1.8674,1.5000,0.0000,0.0013,1.0000,-0.7568,0.0123,0,0,0,0
