update,step,fps,sample_fps,collect_s,learn_s,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
103,3375104,57.531529730117285,29456.14322182005,1.1124334830001317,0.5302575810001144,5,5,0,0,1.0,0.0,0.0,0.002656798496172996,0.22455497432529228,0.0,-4.016367274522781,0.032240852484392235,0.06431110203266144,0.05631141737103462,0.06924691796302795,0.0
104,3407872,59.493354315783925,30460.59740968137,1.0757504049997806,0.4681099669996911,1,1,0,0,1.0,0.0,0.0,0.002740318480937276,0.044116221059812236,0.0,-4.028329218924045,0.03608949780063995,0.06278005987405777,0.05446159467101097,0.0674646645784378,0.0
105,3440640,59.165368694859374,30292.668771768,1.0817138709990104,0.46907839300001797,3,3,0,0,1.0,0.0,0.0,0.0025226719022612087,0.12230500687337553,0.0,-4.045483882725239,0.04516180758437258,0.0634412169456482,0.05502811074256897,0.06856332719326019,0.0
106,3473408,58.55067888915302,29977.947591246346,1.0930701609995594,0.4877484619992174,503,1,0,502,0.0019880715705765406,0.0,0.9980119284294234,0.00652123696563649,0.03240605298778974,0.0,-4.047594061493873,0.016022358675763827,0.0627753734588623,0.05478948354721069,0.0677986890077591,0.0
107,3506176,58.56542206910307,29985.496099380773,1.0927949929991883,0.47453899100037233,0,0,0,0,0.0,0.0,0.0,0.006591563161782688,0.029292890822398478,0.0,-4.0599017411470415,0.011879905556634185,0.06280158460140228,0.05505714938044548,0.06817996501922607,0.0
108,3538944,57.010613694452,29189.434211559423,1.1225979840000946,0.44882391700048174,1,1,0,0,1.0,0.0,0.0,0.0026582655511447227,0.05235630565875908,0.0,-4.091778522729873,0.015875590489304158,0.06158767268061638,0.05430121347308159,0.06668707728385925,0.0
109,3571712,59.1537548130575,30286.72246428544,1.0819262479999452,0.46899852300157363,8,3,0,5,0.375,0.0,0.625,0.0038820914247480686,0.1286577378428774,0.0,-4.083916644752025,0.04978653175821819,0.06291992217302322,0.054883744567632675,0.0679703801870346,0.0
110,3604480,59.406958544769225,30416.362774921843,1.0773148730004323,0.5457952130000194,5,4,0,1,0.8,0.0,0.2,0.003649681227398105,0.17678703445862992,0.0,-4.019450907409191,0.06408630801379331,0.06438853591680527,0.0562458299100399,0.06869229674339294,0.0
111,3637248,57.99417933266782,29693.019818325924,1.103559024999413,0.5437930199987022,10,6,0,4,0.6,0.0,0.4,0.0014234511749236845,0.20074106499159824,0.0,-3.932884246110916,0.038093034465055096,0.06648966670036316,0.05825011059641838,0.07194512337446213,0.0
112,3670016,56.61137344483752,28985.02320375681,1.1305148789997475,0.5091919690003124,488,2,0,486,0.004098360655737705,0.0,0.9959016393442623,0.0044057594001060355,0.08289909102313686,0.0,-3.8974308520555496,0.016809619589184876,0.06603368371725082,0.05819430947303772,0.07094128429889679,0.0
113,3702784,55.34790285992588,28338.12626428205,1.1563220409989299,0.4677498429991829,2,1,0,1,0.5,0.0,0.5,0.006847234715314699,0.2703312839847058,0.0,-3.9058459997177124,0.016960232237397576,0.06604882329702377,0.05843951925635338,0.07113905251026154,0.0
114,3735552,57.84840035426419,29618.380981383267,1.1063400130005903,0.505568475000473,1,1,0,0,1.0,0.0,0.0,0.005087625230225967,0.05180299908679444,0.0,-3.9140766143798826,0.02553676947936765,0.06560390442609787,0.058055177330970764,0.07123761624097824,0.0
115,3768320,59.196163438924266,30308.435680729224,1.0811511470001278,0.456297970000378,13,5,0,8,0.38461538461538464,0.0,0.6153846153846154,0.0037629442755132913,0.20739917790197068,0.0,-3.87809479534626,0.053053893892138146,0.06773563474416733,0.05939137563109398,0.07506951689720154,0.0
116,3801088,59.13122062045239,30275.184957671623,1.0823385570001847,0.46743544900164125,8,2,0,6,0.25,0.0,0.75,0.002771624924207572,0.08893548798878328,0.0,-3.8190119326114655,0.031157703837743612,0.06821607053279877,0.05974844470620155,0.07588226348161697,0.0
117,3833856,57.68891990699603,29536.726992381966,1.109398479000447,0.539034701001583,10,1,0,9,0.1,0.0,0.9,0.0014483215818472672,0.04569517922645901,0.0,-3.851635141670704,0.024488833595751203,0.06673899292945862,0.058139946311712265,0.07440884411334991,0.0
118,3866624,56.69337229521074,29027.0066151479,1.128879751000568,0.5422677020014817,478,0,0,478,0.0,0.0,1.0,0.005971953194239177,0.04067682380555197,0.0,-3.8886009842157363,0.014749584139644866,0.06631772220134735,0.05738089606165886,0.0740259438753128,0.0
119,3899392,58.948123585311585,30181.43927567953,1.085700376999739,0.5299191779995454,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.003521182364784181,0.1709110976313241,0.0,-3.903611332178116,0.013754416352458065,0.06622183322906494,0.057262539863586426,0.0743676945567131,0.0
120,3932160,58.27644397496129,29837.53931518018,1.0982138859999395,0.4597421239996038,5,2,0,3,0.4,0.0,0.6,0.0029460333331371657,0.09321316424902762,0.0,-3.90104903280735,0.0202398283250659,0.06636407226324081,0.05754176899790764,0.07429970800876617,0.0
121,3964928,56.93308029522283,29149.73711115409,1.1241267759996845,0.4727197079992038,0,0,0,0,0.0,0.0,0.0,0.0037309162609744815,0.04792649834416807,0.0,-3.892771415412426,0.010445414568312116,0.06659761071205139,0.057510171085596085,0.07475818693637848,0.0
122,3997696,57.85883234855634,29623.722162460846,1.1061405390009895,0.4774513479987945,0,0,0,0,0.0,0.0,0.0,0.0025097480829572305,0.10100002387480345,0.0,-3.9131956338882445,0.011707215266505954,0.0656130313873291,0.057219211012125015,0.07323958724737167,0.0
123,4030464,57.77003322738061,29578.25701241887,1.1078408030007267,0.4804078239994851,2,2,0,0,1.0,0.0,0.0,0.0032725557452067734,0.08974716102165985,0.0,-3.9397065564990044,0.04013658364638104,0.06539621949195862,0.05703476816415787,0.07249249517917633,0.0
124,4063232,57.66551175225904,29524.74201715663,1.109848817000966,0.4939811019994522,3,3,0,0,1.0,0.0,0.0,0.0025826657314610203,0.11224162308690211,0.0,-3.9423684239387513,0.04366843587959011,0.06538358330726624,0.05732414498925209,0.07368846237659454,0.0
125,4096000,56.65817548887142,29008.985850302168,1.1295810259998689,0.4753128119991743,2,2,0,0,1.0,0.0,0.0,0.0036617940524592994,0.08585933780113919,0.0,-3.952922709286213,0.049432616231933936,0.06499242782592773,0.05710246041417122,0.07364582270383835,0.0
126,4128768,55.257948238112675,28292.06949791369,1.1582044219994714,0.49877754599947366,505,2,0,503,0.0039603960396039604,0.0,0.996039603960396,0.003576567464187974,0.10065527293918422,0.0,-3.948491396009922,0.03081235232457402,0.06555405259132385,0.0568825863301754,0.07510586082935333,0.0
127,4161536,57.34989471756088,29363.14609539117,1.1159567130016512,0.5238997970009223,0,0,0,0,0.0,0.0,0.0,0.006742030897294171,0.02176119755313266,0.0,-3.932017108798027,0.012901614464135491,0.06574784964323044,0.0566934309899807,0.07525886595249176,0.0
128,4194304,54.83640645435556,28076.240104630047,1.167107842000405,0.49514997900041635,1,1,0,0,1.0,0.0,0.0,0.0034421509320964106,0.11164620163472136,0.0,-3.9478574872016905,0.018419178256590386,0.06507589668035507,0.055993713438510895,0.07504791766405106,0.0
129,4227072,57.23692751524688,29305.306887806404,1.1181592510001792,0.5070881849987927,5,2,0,3,0.4,0.0,0.6,0.003094893879460869,0.0912727154120148,0.0,-3.9590234249830245,0.039621283396991204,0.06524643301963806,0.056387726217508316,0.07491802424192429,0.0
130,4259840,56.42767396033336,28890.96906769068,1.1341952539987687,0.5483245020004688,8,6,0,2,0.75,0.0,0.25,0.002847516271867789,0.2436638714370929,0.0,-3.912283678352833,0.03980029387457762,0.06681527942419052,0.05797114968299866,0.07751365005970001,0.0
131,4292608,55.96607791083658,28654.63189034833,1.1435498499995447,0.5473937740007386,3,0,0,3,0.0,0.0,1.0,0.0013245590333099244,0.016573646472534165,0.0,-3.9793658033013344,0.012873400585885975,0.06327875703573227,0.05500529706478119,0.07286415249109268,0.0
132,4325376,56.60505343987063,28981.787361213763,1.1306411019995721,0.5518167400005041,496,1,0,495,0.0020161290322580645,0.0,0.9979838709677419,0.004070616494573187,0.05912528045009822,0.0,-4.047039473056794,0.015553591445859638,0.0631711483001709,0.05494483560323715,0.07299230992794037,0.0
133,4358144,57.12041682609718,29245.653414961755,1.1204400030001125,0.5367661719992611,0,0,0,0,0.0,0.0,0.0,0.0041538493547705006,0.1967369779711589,0.0,-4.058392463624477,0.011591228045654134,0.06291904300451279,0.05519445613026619,0.0727495327591896,0.0
134,4390912,56.75586781560602,29059.00432159028,1.1276367089994892,0.5095002519992704,1,0,0,1,0.0,0.0,1.0,0.00027675390883814545,0.005540714932431001,0.0,-4.111201019585133,0.01362501892799628,0.06117892265319824,0.05361397564411163,0.07011571526527405,0.0
135,4423680,57.77384585831702,29580.209079458313,1.1077676940003585,0.5550695629990514,10,4,0,6,0.4,0.0,0.6,0.002741456651710905,0.176631571085818,0.0,-4.114363723993302,0.038522685199859553,0.06237464398145676,0.053889647126197815,0.07163451611995697,0.0
136,4456448,56.87181273529634,29118.368120471725,1.125337789000696,0.47515200300040306,10,3,0,7,0.3,0.0,0.7,0.0027908842399483546,0.11608893309348786,0.0,-4.06030098348856,0.040135305582225556,0.06339570879936218,0.054441384971141815,0.07348242402076721,0.0
137,4489216,60.008641056789216,30724.42422107608,1.0665130699999281,0.4625582469998335,5,3,0,2,0.6,0.0,0.4,0.002397067811398301,0.13809627200025715,0.0,-4.003349433839321,0.036958382590819384,0.06482776999473572,0.05566348880529404,0.07503031939268112,0.0
138,4521984,57.258851254649294,29316.53184238044,1.1177311209994514,0.5485468280003261,486,1,0,485,0.00205761316872428,0.0,0.9979423868312757,0.005120277481910307,0.049896906605863475,0.0,-3.9568250626325607,0.013655479054068564,0.06546669453382492,0.056242864578962326,0.07602059841156006,0.0
139,4554752,57.8026341105989,29594.948664626638,1.107215977001033,0.5609694319991831,2,2,0,0,1.0,0.0,0.0,0.003947232039354276,0.2020899861236103,0.0,-3.933947193622589,0.01839237156746094,0.06597382575273514,0.05687534809112549,0.07667919993400574,0.0
140,4587520,56.847308291551336,29105.821845274284,1.1258228740007326,0.571921595999811,5,4,0,1,0.8,0.0,0.2,0.0016382032183173579,0.17873721066716824,0.0,-3.8776137575507166,0.0249792141126818,0.06763378530740738,0.05833062157034874,0.07942617684602737,0.0
141,4620288,55.697400298923036,28517.068953048594,1.1490661980005825,0.5342805569998745,0,0,0,0,0.0,0.0,0.0,0.004865273436007555,0.060226300440263,0.0,-3.849121442437172,0.008334397964426898,0.06751279532909393,0.05789143219590187,0.07917511463165283,0.0
142,4653056,56.19277198046861,28770.69925399993,1.13893651699982,0.5233323129996279,4,4,0,0,1.0,0.0,0.0,0.004683610527717974,0.3484298837604001,0.0,-3.8574821770191194,0.018961384556314444,0.06729947030544281,0.05845363438129425,0.07848885655403137,0.0
143,4685824,59.26544048011582,30343.9055258193,1.0798873589992581,0.4681251029996929,1,1,0,0,1.0,0.0,0.0,0.0023090134309313726,0.04682945639069658,0.0,-3.897966578602791,0.02124406918628665,0.06576897203922272,0.05684136226773262,0.07637568563222885,0.0
144,4718592,60.33493079648863,30891.484567802177,1.0607453949996852,0.478216045001318,1,1,0,0,1.0,0.0,0.0,0.00030747172277187926,0.034260021489717477,0.0,-4.011044366657734,0.024630098731358886,0.0628625899553299,0.054811809211969376,0.07240784913301468,0.0
145,4751360,58.01234003506721,29702.318097954412,1.1032135570003447,0.47609640100017714,8,8,0,0,1.0,0.0,0.0,0.002234835523995571,0.357196270726854,0.0,-3.9964918076992033,0.03181408116251987,0.0655268132686615,0.05613475665450096,0.07580651342868805,0.0
146,4784128,57.379205522895894,29378.153227722698,1.1153866530003143,0.4519762069994613,498,0,0,498,0.0,0.0,1.0,0.005185991247708443,0.013437081025040242,0.0,-3.965638254582882,0.014517600199906156,0.06451520323753357,0.05595172941684723,0.07433846592903137,0.0
147,4816896,60.07382235491369,30757.797045715808,1.0653558819994942,0.4790861309993488,0,0,0,0,0.0,0.0,0.0,0.0057885697824531235,0.03539644406992011,0.0,-3.9790266692638396,0.00847760129800008,0.06470881402492523,0.056354865431785583,0.07473020255565643,0.0
148,4849664,55.65837246497505,28497.086702067227,1.1498719270002766,0.5645416040006239,4,0,0,4,0.0,0.0,1.0,0.0029805257057887503,0.10351549328188411,0.0,-4.008101625740528,0.015135186993938987,0.06359326094388962,0.05532681196928024,0.07362538576126099,0.0
149,4882432,58.58326694195779,29994.632674282388,1.0924621200010733,0.4773368570004095,5,4,0,1,0.8,0.0,0.2,0.002897149468481075,0.1807886479102308,0.0,-3.99765505194664,0.0332007777527906,0.06521319597959518,0.05756830796599388,0.07510804384946823,0.0
150,4915200,57.28941646259217,29332.181228847192,1.1171347859999514,0.49198127999989083,2,2,0,0,1.0,0.0,0.0,0.0018596839130623267,0.0688311582710412,0.0,-3.9608108907938004,0.03077643939104746,0.06485842913389206,0.05753515660762787,0.07444638758897781,0.0
151,4947968,56.051223973408575,28698.22667438519,1.1418127110009664,0.49748356599957333,11,3,0,8,0.2727272727272727,0.0,0.7272727272727273,0.007615290128160268,0.093380804743083,0.0,-3.9611465260386467,0.038238173417266805,0.06512757390737534,0.05753868445754051,0.07485519349575043,0.0
152,4980736,55.33574425462241,28331.901058366675,1.156576113000483,0.47711854799854336,490,2,0,488,0.004081632653061225,0.0,0.9959183673469387,0.003492144344636472,0.11855435722100083,0.0,-3.9432676449418067,0.019184567666161455,0.06570398062467575,0.058395396918058395,0.07589784264564514,0.0
153,5013504,57.91711401450999,29653.562375429115,1.105027436000455,0.5309180940002989,1,1,0,0,1.0,0.0,0.0,0.0035179422004148362,0.19353285843972118,0.0,-3.9200340151786803,0.009838453942938941,0.06617991626262665,0.058093100786209106,0.07671955972909927,0.0
154,5046272,54.42824724250825,27867.262588164223,1.1758600220000517,0.4750786700005847,4,0,0,4,0.0,0.0,1.0,-0.00041057017515413465,0.005170662087766687,0.0,-3.9686290502548216,0.014319184035775834,0.06413643062114716,0.056349050253629684,0.0737462043762207,0.0
155,5079040,56.822508934968425,29093.124574703834,1.1263142230000085,0.49147998399894277,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.0009325001374236308,0.04417863219259743,0.0,-4.027210429310799,0.043007580778794366,0.06302925199270248,0.05521201342344284,0.0720701515674591,0.0
156,5111808,58.23388446267149,29815.748844887803,1.0990165019993583,0.5384510800013231,9,6,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0021553492711973376,0.29001255703915374,0.0,-4.020427423715591,0.028560547157394468,0.06424400210380554,0.05680655688047409,0.07275368273258209,0.0
157,5144576,53.76816463555879,27529.3002934061,1.19029541800046,0.5686306249990594,11,3,0,8,0.2727272727272727,0.0,0.7272727272727273,0.0025274285828345453,0.0924506814905726,0.0,-4.018954008817673,0.035741669536218976,0.06334294378757477,0.0554678700864315,0.07198995351791382,0.0
158,5177344,56.43154955324184,28892.95337125982,1.1341173599994363,0.4797395139994478,480,4,0,476,0.008333333333333333,0.0,0.9916666666666667,0.0025550518883392217,0.1861549425724661,0.0,-4.018330970406533,0.018551307216694114,0.06420472264289856,0.056603752076625824,0.07326842844486237,0.0
159,5210112,57.510456897234924,29445.35393138428,1.1128410979999899,0.5589115389993822,2,0,0,2,0.0,0.0,1.0,0.0036406219805940054,0.17827639678725973,0.0,-4.012325209379196,0.010947352560833679,0.06357645243406296,0.055557169020175934,0.0725516527891159,0.0
160,5242880,55.68717572417,28511.83397077504,1.149277174999952,0.5369734430005337,6,3,0,3,0.5,0.0,0.5,0.0031959714920958503,0.1395644795135013,0.0,-4.010333856940269,0.029784394680609692,0.0642656534910202,0.0563199557363987,0.07350165396928787,0.0
161,5275648,57.79141176708252,29589.20282474625,1.1074309840005299,0.5676912600010837,0,0,0,0,0.0,0.0,0.0,0.005427270099607995,0.0651888395572314,0.0,-3.990198294818401,0.011721966980985599,0.0644511878490448,0.056335318833589554,0.07370280474424362,0.0
162,5308416,57.40971353526695,29393.77333005668,1.1147939270013012,0.5577058210001269,0,0,0,0,0.0,0.0,0.0,0.004267710062413244,0.11942421527928673,0.0,-4.0107334956526755,0.013759429238780286,0.06364531069993973,0.05622035637497902,0.07291419804096222,0.0
163,5341184,55.39895003341268,28364.262417107293,1.1552565519996278,0.5498060899990378,3,3,0,0,1.0,0.0,0.0,0.004320489260135218,0.13793322136625646,0.0,-3.990983308851719,0.04216817193264433,0.06487169861793518,0.05766480788588524,0.07520747929811478,0.0
164,5373952,59.7537321819269,30593.910877146573,1.0710628050001105,0.5026225689998682,3,3,0,0,1.0,0.0,0.0,0.0029223519486549776,0.1376588021583302,0.0,-3.932236248254776,0.035778381631098456,0.06632383167743683,0.05924851819872856,0.07715731114149094,0.0
165,5406720,59.66175235607563,30546.817206310723,1.072714050000286,0.49343100800069806,2,2,0,0,1.0,0.0,0.0,0.0016543482226552442,0.06985749582972858,0.0,-3.921911785006523,0.03298992177551554,0.06535029411315918,0.058374013751745224,0.07538212835788727,0.0
166,5439488,57.473953917614544,29426.664405818647,1.1135478880005394,0.4874759060003271,504,2,0,502,0.003968253968253968,0.0,0.996031746031746,0.0027708260786312167,0.11565897524560569,0.0,-3.9522311478853225,0.02098889789849636,0.06516210734844208,0.05789932608604431,0.07589176297187805,0.0
167,5472256,58.377331347456554,29889.193649897756,1.0963159589991847,0.5223658360009722,0,0,0,0,0.0,0.0,0.0,0.00559159590411582,0.02613252189476043,0.0,-3.9400297492742538,0.008690889618083019,0.0657760351896286,0.05793829634785652,0.07677000761032104,0.0
168,5505024,59.78175612532915,30608.259136168526,1.070560722000664,0.47150499899908027,0,0,0,0,0.0,0.0,0.0,0.003012466026848415,0.08095745082537179,0.0,-3.956848903000355,0.011834854432891007,0.06466437876224518,0.05692589655518532,0.07497655600309372,0.0
169,5537792,59.78124892105966,30607.999447582544,1.0705698049987404,0.4536188330002915,7,4,0,3,0.5714285714285714,0.0,0.42857142857142855,0.003608128466294147,0.18192945970549773,0.0,-3.961520017683506,0.03189300333397114,0.06522837281227112,0.057452745735645294,0.07574909925460815,0.0
170,5570560,60.66415405916299,31060.04687829145,1.0549887489996763,0.5453018110001722,4,0,0,4,0.0,0.0,1.0,-0.011828467816667399,0.0013499577347829473,0.0,-4.073553097248078,0.017317771017042106,0.06118264049291611,0.053870417177677155,0.07019039988517761,0.0
171,5603328,58.116355812959696,29755.574176235365,1.1012390420000884,0.4775112410006841,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0.0005067888152552769,0.07922970958434235,0.0,-4.135689103603363,0.04800754988827975,0.061520956456661224,0.054079391062259674,0.07077626883983612,0.0
172,5636096,56.79363702408156,29078.34215632976,1.1268868019997171,0.4531993299988244,498,3,0,495,0.006024096385542169,0.0,0.9939759036144579,0.002966402654419653,0.16778142615221442,0.0,-4.119699822366238,0.024513506706716724,0.06179577112197876,0.053976625204086304,0.0711314007639885,0.0
173,5668864,56.68968772588024,29025.120115650683,1.128953122999519,0.47961276299975,0,0,0,0,0.0,0.0,0.0,0.004600150698388461,0.2085589671973139,0.0,-4.128000922501087,0.010120735844611772,0.06127069145441055,0.0533699132502079,0.07075320929288864,0.0
174,5701632,55.462276768281406,28396.68570536008,1.1539374820004014,0.5640071460002218,2,2,0,0,1.0,0.0,0.0,0.004923395633886685,0.08980064628267428,0.0,-4.13887632638216,0.028250052933435653,0.061383750289678574,0.05345021188259125,0.0709155723452568,0.0
175,5734400,58.07894020943268,29736.417387229532,1.1019484820008074,0.5699559389995557,10,4,0,6,0.4,0.0,0.6,0.002226035552303074,0.1729168488049254,0.0,-4.09772375524044,0.03571405266120564,0.0628109872341156,0.054694779217243195,0.0729607492685318,0.0
176,5767168,59.65049592618887,30541.0539142087,1.0729164779986604,0.5420957209989865,7,2,0,5,0.2857142857142857,0.0,0.7142857142857143,0.0011107143975095824,0.09021818046912813,0.0,-4.04915479272604,0.03766906106066017,0.06351236253976822,0.05537124350667,0.07419183850288391,0.0
177,5799936,58.79048786075961,30100.72978470892,1.0886114799995994,0.5362746649989276,7,5,0,2,0.7142857142857143,0.0,0.2857142857142857,0.0013177965010982007,0.2277851193357492,0.0,-3.985470452904701,0.028167308473348383,0.06549453735351562,0.05717344582080841,0.07739044725894928,0.0
178,5832704,57.44499390969403,29411.83688176334,1.114109265998195,0.5786011670006701,486,0,0,486,0.0,0.0,1.0,0.004779979686281877,0.0467710236334824,0.0,-3.9560940325260163,0.013527176228672033,0.06505878269672394,0.05674901604652405,0.07748650014400482,0.0
179,5865472,58.707987182624095,30058.489437503536,1.0901412750008603,0.4876983609992749,0,0,0,0,0.0,0.0,0.0,0.0037392822305264417,0.1905826612841338,0.0,-3.986223191022873,0.012450701813577325,0.06438472121953964,0.05656321346759796,0.0764283686876297,0.0
180,5898240,57.38327358981344,29380.236077984482,1.115307580001172,0.4682723799996893,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.0009871816182567272,0.02143587149330415,0.0,-4.052801521122456,0.018167761953009176,0.06238482519984245,0.05455787107348442,0.07342617958784103,0.0
181,5931008,57.40572060274868,29391.728948607324,1.114871468000274,0.4667970509999577,0,0,0,0,0.0,0.0,0.0,0.005074457798764342,0.07340761834057048,0.0,-4.092598986625672,0.01046887268203136,0.06238415837287903,0.05433005467057228,0.07387413829565048,0.0
182,5963776,57.55151182683277,29466.37405533838,1.112047242000699,0.47990469700016547,1,1,0,0,1.0,0.0,0.0,0.004468074386386434,0.1651957854104694,0.0,-4.102422849833966,0.014419072900273023,0.06181751936674118,0.05422625318169594,0.0732342079281807,0.0
183,5996544,57.444195286710446,29411.42798679575,1.1141247550003754,0.5053427059992828,3,3,0,0,1.0,0.0,0.0,0.0032490951780346222,0.1362387462406332,0.0,-4.100783288478851,0.043491966320652865,0.0626467689871788,0.054729439318180084,0.07468708604574203,0.0
184,6029312,60.15263432078931,30798.148772244127,1.0639600529993913,0.5265177809997112,5,5,0,0,1.0,0.0,0.0,0.0023495190471294336,0.2117301562342618,0.0,-4.052854174375534,0.026728125743829878,0.06396476924419403,0.055129144340753555,0.07697999477386475,0.0
185,6062080,58.90625019200326,30160.00009830567,1.0864721449997887,0.45387255599962373,4,4,0,0,1.0,0.0,0.0,0.0008814285363769158,0.15619198488284383,0.0,-3.961047737300396,0.043564456293461264,0.0663674920797348,0.0575261190533638,0.07974384725093842,0.0
186,6094848,57.91934036819726,29654.702268516998,1.1049849600003654,0.472632598999553,499,2,0,497,0.004008016032064128,0.0,0.9959919839679359,0.0024984404946735593,0.10055377320095431,0.0,-3.905810622870922,0.025207143070656458,0.06647682189941406,0.05752164497971535,0.07954727858304977,0.0
187,6127616,59.19606236526181,30308.383931014047,1.081152992999705,0.45580761700148287,0,0,0,0,0.0,0.0,0.0,0.004006901049433509,0.019714988145278767,0.0,-3.9043589636683462,0.007886649679494439,0.06640613824129105,0.05751369148492813,0.07936622202396393,0.0
188,6160384,57.020208913624515,29194.34696377575,1.122409075998803,0.4995052729991585,1,0,0,1,0.0,0.0,1.0,0.0028471381156123243,0.04744647824409185,0.0,-3.949934573471546,0.0116349488220294,0.06478597223758698,0.055962517857551575,0.07768275588750839,0.0
189,6193152,59.828959698694675,30632.427365731673,1.0697160759991675,0.5456654019999405,4,1,0,3,0.25,0.0,0.75,-0.001090737699632882,0.014752872676126572,0.0,-4.078978906571865,0.017830308458724176,0.06139247119426727,0.05316976457834244,0.07300838083028793,0.0
190,6225920,59.20087524654965,30310.84812623342,1.081065097998362,0.5363087879995874,11,5,0,6,0.45454545454545453,0.0,0.5454545454545454,0.0017442072043195368,0.19256548778394061,0.0,-4.086923235654831,0.028309007525604103,0.06371130049228668,0.054987479001283646,0.07627205550670624,0.0
191,6258688,57.65410045163348,29518.899431236343,1.1100684859993635,0.5477861649997067,5,2,0,3,0.4,0.0,0.6,0.0026305747698643243,0.09075708442323957,0.0,-4.025934329628944,0.03914536104821309,0.06396467983722687,0.05528093874454498,0.07568694651126862,0.0
192,6291456,56.77918322978609,29070.94181365048,1.1271736639992014,0.4778548350004712,491,0,0,491,0.0,0.0,1.0,0.0045956317102536556,0.024716442012868357,0.0,-4.038864822685719,0.01677382129673788,0.06300419569015503,0.054922886192798615,0.07478020340204239,0.0
193,6324224,58.36134963091567,29881.011011028822,1.0966161749984167,0.49039519600046333,1,0,0,1,0.0,0.0,1.0,0.0040345172194065524,0.11730306362733245,0.0,-4.086394043266774,0.01146797499168315,0.06208227574825287,0.05441213399171829,0.0734185129404068,0.0
194,6356992,58.66691398677493,30037.459961228764,1.0909044920008455,0.48723269599940977,2,1,0,1,0.5,0.0,0.5,0.000559693811374018,0.050476445656386204,0.0,-4.115402294695377,0.013578393584612058,0.061684124171733856,0.05435509607195854,0.07265794277191162,0.0
195,6389760,59.118713003743785,30268.781057916818,1.0825675449996197,0.4695094960006827,13,7,0,6,0.5384615384615384,0.0,0.46153846153846156,0.0005865464307134971,0.2534691314220254,0.0,-4.050425037741661,0.03285880641778931,0.0644594132900238,0.056874386966228485,0.07569428533315659,0.0
196,6422528,58.66210456368157,30034.997536604962,1.0909939299999678,0.45773884399932285,12,4,0,8,0.3333333333333333,0.0,0.6666666666666666,-0.0010114384240296204,0.10146650003407558,0.0,-3.9775671109557154,0.042757394095679045,0.06482090801000595,0.0570104606449604,0.07603393495082855,0.0
197,6455296,57.79095739485815,29588.97018616737,1.1074396910007636,0.4872685989994352,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.0026342191424191695,0.05473965807123023,0.0,-3.9883717373013496,0.03639814492635196,0.06414617598056793,0.0567098967730999,0.07464569061994553,0.0
198,6488064,57.56756617992428,29474.59388412123,1.1117371159998584,0.47006881100060127,477,0,0,477,0.0,0.0,1.0,0.007006316383194644,0.03971301873389166,0.0,-3.9943250119686127,0.012051273449105792,0.06459049135446548,0.057046178728342056,0.07502900809049606,0.0
199,6520832,59.58875877689678,30509.444493771152,1.0740280770005484,0.4895467429996643,1,0,0,1,0.0,0.0,1.0,0.003303030604729429,0.24093158848118038,0.0,-3.996615672111511,0.008637744341467624,0.06400121748447418,0.05717892944812775,0.07406225800514221,0.0
200,6553600,59.94903507715575,30693.905959503743,1.0675734800006467,0.46677912599989213,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.0021689231409254715,0.04978114170808112,0.0,-4.040285992622375,0.03101100453059189,0.06284275650978088,0.05614769831299782,0.07252770662307739,0.0
201,6586368,49.650793440649196,25421.206241612388,1.2890025630003947,0.4962223949987674,1,1,0,0,1.0,0.0,0.0,0.00306515935662901,0.10183863107813522,0.0,-4.055423040688038,0.007880173183366423,0.06313516199588776,0.056615911424160004,0.07301992177963257,0.0
202,6619136,55.30342895120966,28315.355623019346,1.157251931999781,0.4595458889998554,1,1,0,0,1.0,0.0,0.0,0.0038678931050526444,0.15935974955791607,0.0,-4.060841615498066,0.018799441409282736,0.0627930760383606,0.056343741714954376,0.0735936239361763,0.0
203,6651904,59.15971717385309,30289.77519301278,1.0818172070012224,0.46864180299962754,2,2,0,0,1.0,0.0,0.0,0.0029166104199248367,0.09341583557779813,0.0,-4.085398744046688,0.03145540111217997,0.062428489327430725,0.05545670911669731,0.07369887083768845,0.0
204,6684672,56.15581781498893,28751.77872127433,1.139686010999867,0.6446119519987406,6,6,0,0,1.0,0.0,0.0,0.0028955034642422104,0.25400891395984215,0.0,-4.0408571138978004,0.035934778870432636,0.06425459682941437,0.056153230369091034,0.07649638503789902,0.0
205,6717440,53.48203053700228,27382.799634945168,1.1966636150009435,0.6056476379999367,4,4,0,0,1.0,0.0,0.0,0.0001161004722234793,0.13914983801623748,0.0,-3.9684497356414794,0.03212098600415629,0.06553472578525543,0.05691993981599808,0.07770676910877228,0.0
