update,step,fps,sample_fps,collect_s,learn_s,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
199,6520832,58.30254478427277,29850.902929547658,1.097722239000177,0.6268716889999268,4,0,1,3,0.0,0.25,0.75,0.0023096190532669427,0.06908532826346345,0.004162641303264536,-3.992319242656231,0.006549941680714255,0.06442033499479294,0.055995259433984756,0.07050593942403793,1.0
200,6553600,54.925077928414545,28121.639899348247,1.1652236540003287,0.6342855400007466,18,1,3,14,0.05555555555555555,0.16666666666666666,0.7777777777777778,0.0019857555591443086,0.15642826825496742,0.0034082239370036406,-3.9843892246484756,0.008340827120991889,0.0645236074924469,0.05628696084022522,0.0697224885225296,1.0
201,6586368,57.72534332695862,29555.375783402815,1.108698473000004,0.5537423650002893,0,0,0,0,0.0,0.0,0.0,0.0007507169961172621,0.3044105453649536,0.010143445784342476,-3.9945150941610335,0.0093539879679156,0.06393023580312729,0.05583186447620392,0.06926148384809494,1.0
202,6619136,58.836789645079406,30124.436298280656,1.0877547939999204,0.5283182060002218,0,0,0,0,0.0,0.0,0.0,0.0018242060352349654,0.00772828650806332,0.003821132695884444,-4.032904070615769,0.007614296603787807,0.06300883740186691,0.05495408549904823,0.06811974197626114,1.0
203,6651904,58.39296741744155,29897.199317730072,1.0960223949996362,0.5925931880001372,5,5,0,0,1.0,0.0,0.0,0.002945016779267462,0.19506534938554979,0.0033044546624296347,-4.025129462778568,0.018846537053832435,0.06397745013237,0.05508997291326523,0.06972343474626541,1.0
204,6684672,58.831928913335645,30121.94760362785,1.0878446649994657,0.5838915040003485,7,7,0,0,1.0,0.0,0.0,0.0012541904652607627,0.49003398115746677,0.0030751673504710196,-3.9855812937021255,0.013584982654356282,0.06474392861127853,0.05607920140028,0.07149796187877655,1.0
205,6717440,57.73732846091669,29561.512171989347,1.1084683290000612,0.5477153290003116,1,1,0,0,1.0,0.0,0.0,0.00024955344779300506,0.0430014998558363,0.00045493796960727195,-4.035599654912948,0.03266413372657553,0.062305331230163574,0.054100360721349716,0.06849583238363266,1.0
206,6750208,58.392546690657866,29896.983905616828,1.0960302920002505,0.532762062999609,499,3,0,497,0.006012024048096192,0.0,0.9959919839679359,0.0027165422954567474,0.22735181230818852,0.005566945152531843,-4.075909630954266,0.026305837843756306,0.06268605589866638,0.0546085499227047,0.06945214420557022,1.0
207,6782976,58.99657172489764,30206.244723147593,1.0848087969998232,0.5409262640005181,1,1,0,0,1.0,0.0,0.0,0.00241116755787516,0.05954731699603144,0.00556913922628155,-4.059122489392758,0.007108470430102898,0.06285016983747482,0.055051252245903015,0.06909190118312836,1.0
208,6815744,56.871757902160724,29118.34004590629,1.1253388739996808,0.562774951999927,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016332840794348158,0.09893072451814078,0.0036057385579624677,-4.042651104927063,0.00790011219214648,0.06339338421821594,0.05553743988275528,0.0700531080365181,1.0
209,6848512,58.44039850993215,29921.48403708526,1.095132847000059,0.628303034000055,11,6,0,5,0.5454545454545454,0.0,0.45454545454545453,0.0028049050495610574,0.2798877540481044,0.003518247864121804,-4.009279234707355,0.013953235044755274,0.06413418054580688,0.05664478987455368,0.07044897228479385,1.0
210,6881280,59.40368093833202,30414.684640425996,1.077374313999826,0.6144679660001202,6,1,0,5,0.16666666666666666,0.0,0.8333333333333334,0.002681558657786809,0.18448032386950217,0.0024654100143379765,-4.005654965341091,0.014251237001735717,0.06368856877088547,0.05529522895812988,0.07033109664916992,1.0
211,6914048,56.617351317089664,28988.083874349908,1.130395514999691,0.6282173069994315,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0.002954218858212698,0.08822322168180108,0.0005318441020790487,-4.02150530219078,0.02606984539597761,0.06361013650894165,0.05544101819396019,0.06914905458688736,1.0
212,6946816,56.38175827761534,28867.460238139054,1.1351189100005286,0.6203491390006093,488,1,0,487,0.0020491803278688526,0.0,0.9979508196721312,0.001978716628946131,0.12481335304328241,0.007089566286595073,-4.052020546793938,0.015843528699406306,0.06234496831893921,0.055145733058452606,0.06692066043615341,1.0
213,6979584,56.20735487605428,28778.165696539792,1.138641022000229,0.6081098899994686,1,0,0,1,0.0,0.0,1.0,0.0021468581122462637,0.012183540714613628,0.004247632714395877,-4.082964113354683,0.007156159873920842,0.06232200562953949,0.0554865226149559,0.06598810106515884,1.0
214,7012352,54.86477061211061,28090.762553400633,1.1665044670007774,0.6462674280001011,5,0,1,4,0.0,0.2,0.8,0.0015148512051382569,0.056944646380725314,0.0032427245743747333,-4.076976718008519,0.006152180669596418,0.06239970773458481,0.055522143840789795,0.06641442328691483,1.0
215,7045120,58.42740081719336,29914.829218403,1.0953764690002572,0.6484661759996015,16,3,1,12,0.1875,0.0625,0.75,0.0034114151720132215,0.14840867678140057,0.0030167663095198804,-4.063155621290207,0.015292619858155377,0.06287974119186401,0.05575980246067047,0.06691228598356247,1.0
216,7077888,58.53957738078084,29972.26361895979,1.093277451999711,0.6420392130003165,9,4,0,5,0.4444444444444444,0.0,0.5555555555555556,0.002229392612207448,0.2642976926872507,0.002503522898769006,-4.0552237093448635,0.013950631660918589,0.06287955492734909,0.055366940796375275,0.06711392104625702,1.0
217,7110656,57.08925196640291,29229.69700679829,1.1210516479995931,0.6028851149994807,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.0018201487357146107,0.04897713019636285,0.0005088253905341844,-4.083660383522511,0.03353286524798023,0.06165103241801262,0.05442536994814873,0.06624182313680649,1.0
218,7143424,55.86668083530267,28603.740587674965,1.145584434999364,0.6138693599996259,478,1,0,477,0.0020920502092050207,0.0,0.997907949790795,0.0022898590075783433,0.06786426224571188,0.007211510914203245,-4.118305648863315,0.010097415588461445,0.06144501268863678,0.05434299260377884,0.06568107008934021,1.0
219,7176192,58.05374655045161,29723.518233831226,1.1024266959993838,0.6313680599996587,2,0,0,2,0.0,0.0,1.0,0.002318212999671232,0.016028576760436408,0.003992827559704893,-4.112748631834984,0.0061718985980405705,0.06172261759638786,0.05491345748305321,0.06547243893146515,1.0
220,7208960,55.75438352771044,28546.244366187744,1.1478918059992793,0.5873633540004448,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.002042631655058358,0.05863101693394128,0.0031277166890504304,-4.098058259487152,0.007769954127070378,0.061997830867767334,0.05542184039950371,0.06540077179670334,1.0
221,7241728,58.6375574879026,30022.42943380613,1.09145064599943,0.609709813000336,0,0,0,0,0.0,0.0,0.0,0.001914191599280457,0.15468366841087117,0.01045364628371317,-4.094583249092102,0.006759846659406321,0.062011539936065674,0.05550640821456909,0.0653504878282547,1.0
222,7274496,56.10089349483525,28723.657469355647,1.1408017949997884,0.6572617889996764,1,1,0,0,1.0,0.0,0.0,0.0017295435616688337,0.057201722818717826,0.003852682714932598,-4.0883336320519446,0.01013506201124983,0.06208218261599541,0.05580165609717369,0.0656362995505333,1.0
223,7307264,57.764482399619666,29575.41498860527,1.107947260000401,0.6097304799995982,7,7,0,0,1.0,0.0,0.0,0.002853743472951464,0.2577075013803551,0.003446834030910395,-4.053251241147518,0.01781500600336585,0.06346648186445236,0.057091813534498215,0.06693565845489502,1.0
224,7340032,57.419414574582554,29398.740262186268,1.1146055819999674,0.6110300850004933,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.002390533429570496,0.5890256391838193,0.003561212866770802,-4.002656437456608,0.022489007888361813,0.06431461870670319,0.057714615017175674,0.06785070896148682,1.0
225,7372800,56.36136286473139,28857.01778674247,1.1355296740002814,0.556945481999719,5,5,0,0,1.0,0.0,0.0,0.002398712216381682,0.2436614358339284,0.0014111300299191499,-3.9334207653999327,0.03602823418332264,0.0663030743598938,0.059557802975177765,0.07067836076021194,1.0
226,7405568,56.66772503384023,29013.875217326196,1.1293906709997827,0.633570619999773,492,3,0,489,0.006097560975609756,0.0,0.9939024390243902,0.002201831688216771,0.18901733073289506,0.004515247440576786,-3.889285957813263,0.025636085000587627,0.06633969396352768,0.05973845720291138,0.07084173709154129,1.0
227,7438336,56.85342771306305,29108.95498908828,1.125701695999851,0.6387718070000119,0,0,0,0,0.0,0.0,0.0,0.001899491906078765,0.013007029402069747,0.005348897672956809,-3.8981254547834396,0.005519080197700532,0.06604263186454773,0.060105834156274796,0.07019475102424622,1.0
228,7471104,56.48960494576181,28922.677732230048,1.1329518069996993,0.6255991230000291,5,2,0,3,0.4,0.0,0.6,0.0017731075633491856,0.10263628461689223,0.00368528654507827,-3.9104049786925317,0.010254374644864584,0.065690778195858,0.06003408133983612,0.06880511343479156,1.0
229,7503872,56.878701736469964,29121.89528907262,1.1252014909996433,0.625394392999624,11,2,2,7,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.001963078902917914,0.16823860782315023,0.0033795986462791918,-3.91950111836195,0.009295468363416149,0.065639927983284,0.060144953429698944,0.06860078871250153,1.0
230,7536640,56.77136111988963,29066.936893383492,1.127328968999791,0.5838093110005502,6,1,0,5,0.16666666666666666,0.0,0.8333333333333334,0.0018914107495220378,0.23944430574774742,0.0034791918864357286,-3.9350097626447678,0.007279026989635895,0.06514079868793488,0.05932282283902168,0.0683969259262085,1.0
231,7569408,56.42568089456158,28889.94861801553,1.1342353160007406,0.5915744919993813,11,4,0,7,0.36363636363636365,0.0,0.6363636363636364,0.0033079423032177147,0.17479962222496398,0.0006484948348770558,-3.9089023888111116,0.04063308404911368,0.06661507487297058,0.060305673629045486,0.06998251378536224,1.0
232,7602176,54.9091887042424,28113.50461657211,1.165560837999692,0.5794656080006462,479,4,0,475,0.008350730688935281,0.0,0.9916492693110647,0.0018839104570361088,0.25220906813628974,0.0074055051023606214,-3.8751617416739466,0.032983682587655494,0.06667964160442352,0.0600397065281868,0.07066258043050766,1.0
233,7634944,55.352466060246044,28340.462622845975,1.1562267150002299,0.5691885599999296,0,0,0,0,0.0,0.0,0.0,0.0017123963116318919,0.011166830536967608,0.005054254828428384,-3.879388304054737,0.005182898994826246,0.06647968292236328,0.05917386710643768,0.07085001468658447,1.0
234,7667712,54.66097456772237,27986.418978673853,1.1708536209998783,0.6139875230001053,7,1,1,5,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0021340155606594637,0.09615744449693012,0.003984974850027356,-3.880786748230457,0.009257186633476522,0.06664957106113434,0.05905551835894585,0.07133682072162628,1.0
235,7700480,56.601565656595916,28980.00161617711,1.1307107720003842,0.6194279089995689,12,1,0,11,0.08333333333333333,0.0,0.9166666666666666,0.0008501303294906392,0.06242092221873463,0.0036335175267595333,-3.8996312871575354,0.01125848716510518,0.06586892902851105,0.058484483510255814,0.07080323994159698,1.0
236,7733248,56.4903256394032,28923.04672737444,1.132937352999761,0.6360748240003886,6,0,0,6,0.0,0.0,1.0,0.000840625893761171,0.0995281272509601,0.002606531835408532,-3.9626576766371726,0.007922605700878193,0.06406253576278687,0.0565657876431942,0.0686689093708992,1.0
237,7766016,55.97816323341216,28660.819575507026,1.143302964999748,0.6182993800002805,12,0,0,12,0.0,0.0,1.0,-0.000560579704324482,0.001872512483441824,0.0006918003590726584,-4.092983154952526,0.015906294484375395,0.060713183134794235,0.05376243218779564,0.06482958793640137,1.0
238,7798784,57.17433421730888,29273.259119262148,1.119383389000177,0.6366083980001349,475,4,0,472,0.008421052631578947,0.0,0.9936842105263158,0.002711002687647124,0.25580730589863376,0.008480963471811265,-4.138691776990891,0.02629018949410238,0.06155892834067345,0.05459378659725189,0.06566280126571655,1.0
239,7831552,57.302933860716394,29339.102136686794,1.1168712609996874,0.6384558749996359,2,2,0,0,1.0,0.0,0.0,0.002622254778907518,0.10034122222714359,0.004299046385131078,-4.104605834186077,0.010225084328340017,0.06195216625928879,0.05500008165836334,0.06665032356977463,1.0
240,7864320,54.50028220332686,27904.144488103353,1.1743058459996973,0.6259330270004284,14,3,2,9,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.0034119412368454503,0.22132391628838377,0.003299656313902233,-4.0846793293952945,0.012433444795533433,0.062358468770980835,0.055491577833890915,0.06727700680494308,1.0
241,7897088,59.080018088193334,30248.969261154987,1.0832765810000637,0.5972585059998892,0,0,0,0,0.0,0.0,0.0,0.0014909311350493227,0.13691928745247423,0.011978093610377983,-4.076055324077606,0.006183071127088624,0.06235568970441818,0.05569257587194443,0.06706541776657104,1.0
242,7929856,58.505012796809346,29954.566551966385,1.0939233569997668,0.609816875999968,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.00237840829504421,0.12559609627351165,0.005264344334864291,-4.0628091365098955,0.011565804487327113,0.06290838122367859,0.05634305626153946,0.0678315982222557,1.0
243,7962624,59.66878191070057,30550.41633827869,1.0725876739998057,0.5702159759994174,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.002330963253916707,0.10352626024614438,0.00418247464695014,-4.06485744714737,0.011374959889872116,0.06241748481988907,0.05585402995347977,0.06737726926803589,1.0
244,7995392,59.69792491802878,30565.337558030737,1.0720640640001875,0.5752705559998503,2,2,0,0,1.0,0.0,0.0,0.0017449638835387304,0.25090761994360944,0.002655109310580883,-4.065555356442928,0.013939241740808938,0.06275243312120438,0.0564718097448349,0.0669134333729744,1.0
245,8028160,60.42917765058809,30939.7389571011,1.0590910299997631,0.5533700980004141,7,7,0,0,1.0,0.0,0.0,0.0016295419336529449,0.2548911541747657,0.0005361704030747205,-3.997951406240463,0.029034470554324798,0.06497061252593994,0.0585949532687664,0.06817065179347992,1.0
246,8060928,59.304571576111776,30363.94064696923,1.0791748139999982,0.6089605829993161,497,2,0,495,0.004024144869215292,0.0,0.9959758551307847,0.002025674353353679,0.1614763019635575,0.005746924024424516,-3.9592369332909585,0.024049889149682712,0.0646446943283081,0.05871135741472244,0.06826843321323395,1.0
247,8093696,58.66889298493628,30038.473208287374,1.0908676939998259,0.6262167699997008,0,0,0,0,0.0,0.0,0.0,0.0019194992964912672,0.01183330576022854,0.00629790271341335,-3.964698702096939,0.004943249194184318,0.06494175642728806,0.058590665459632874,0.06888365000486374,1.0
248,8126464,58.26984527168123,29834.16077910079,1.0983382519998486,0.5512744479992762,4,0,0,4,0.0,0.0,1.0,0.0022164883572258986,0.022099961663479918,0.004085144800046692,-3.9555154159665107,0.0051552293494751215,0.06486113369464874,0.05848801136016846,0.06823932379484177,1.0
249,8159232,56.78915592465745,29076.047833424615,1.1269757220006795,0.548672169999918,7,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.001579720908193849,0.11474044267306453,0.00309827359742485,-3.955574259161949,0.010947787287659595,0.06491208076477051,0.058396510779857635,0.06860668957233429,1.0
250,8192000,57.790799172574324,29588.889176358054,1.1074427229996218,0.5552341100001286,6,2,0,4,0.3333333333333333,0.0,0.6666666666666666,0.002481128874933347,0.17286449333478232,0.0019458989259874214,-3.9622064620256423,0.02190224485057115,0.06456848233938217,0.05902887135744095,0.0676826611161232,1.0
