episode,t,update,step,px_x,dist,end_d,end_x,raw_a_x,raw_a_y,raw_a_w,move_a_x,move_a_y,move_a_w,teacher_a_x,teacher_a_y,teacher_a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
0,0,890,3645440,-1.0000,0.0000,1.5000,0.0000,0.0141,0.0756,0.2414,0.0141,0.0756,0.2414,-0.0845,0.1497,0.3687,0.0021,0,0,0,0,0.0006,0.0030,0.0152,2.9455,2.6992
0,1,890,3645440,-1.0000,0.0000,1.5000,0.0000,0.4444,0.0714,0.2593,0.4444,0.0714,0.2593,-0.0845,0.1497,0.3687,-0.0075,0,0,0,0,0.0183,0.0061,0.0315,2.9455,2.6992
0,2,890,3645440,0.2284,3.0418,1.5000,0.0000,0.2687,0.0765,0.2604,0.2687,0.0765,0.2604,-0.0845,0.1497,0.3687,0.9970,0,0,0,0,0.0289,0.0095,0.0478,2.9455,2.6992
0,3,890,3645440,2.9511,3.0600,1.5000,0.0000,0.4734,0.0604,0.2343,0.4734,0.0604,0.2343,1.5312,0.1816,0.5538,0.0069,0,0,0,0,0.0477,0.0129,0.0625,2.9455,2.6992
0,4,890,3645440,5.8034,3.0788,1.5000,0.0000,0.4966,0.0657,0.2487,0.4966,0.0657,0.2487,1.5368,0.1819,0.5550,0.0074,0,0,0,0,0.0674,0.0167,0.0782,2.9455,2.6992
0,5,890,3645440,8.8267,3.1011,1.5000,0.0000,0.4190,0.0710,0.2566,0.4190,0.0710,0.2566,1.5428,0.1821,0.5562,0.0077,0,0,0,0,0.0839,0.0209,0.0943,2.9455,2.6992
0,6,890,3645440,11.7643,3.1207,1.5000,0.0000,0.4792,0.0709,0.2603,0.4792,0.0709,0.2603,1.5505,0.1824,0.5575,0.0077,0,0,0,0,0.1027,0.0255,0.1106,2.9455,2.6992
0,7,890,3645440,14.3165,3.1354,1.5000,0.0000,0.4929,0.0607,0.2369,0.4929,0.0607,0.2369,1.5571,0.1827,0.5587,0.0065,0,0,0,0,0.1220,0.0301,0.1255,2.9455,2.6992
0,8,890,3645440,16.5937,3.1419,1.5000,0.0000,0.6867,0.0561,0.2377,0.6867,0.0561,0.2377,1.5619,0.1828,0.5595,0.0064,0,0,0,0,0.1490,0.0357,0.1405,2.9455,2.6992
0,9,890,3645440,19.0115,3.1454,1.5000,0.0000,0.8307,0.0632,0.2641,0.8307,0.0632,0.2641,1.5629,0.1828,0.5597,0.0073,0,0,0,0,0.1815,0.0429,0.1571,2.9455,2.6992
0,10,890,3645440,21.6955,3.1533,1.5000,0.0000,0.7512,0.0713,0.2795,0.7512,0.0713,0.2795,1.5622,0.1827,0.5596,0.0080,0,0,0,0,0.2108,0.0504,0.1746,2.9455,2.6992
0,11,890,3645440,24.1351,3.1575,1.5000,0.0000,0.7725,0.0649,0.2651,0.7725,0.0649,0.2651,1.5634,0.1826,0.5597,0.0074,0,0,0,0,0.2408,0.0583,0.1913,2.9455,2.6992
0,12,890,3645440,26.2935,3.1543,1.5000,0.0000,0.9091,0.0582,0.2575,0.9091,0.0582,0.2575,1.5629,0.1825,0.5595,0.0070,0,0,0,0,0.2760,0.0675,0.2075,2.9455,2.6992
0,13,890,3645440,28.7150,3.1565,1.5000,0.0000,0.7901,0.0663,0.2696,0.7901,0.0663,0.2696,1.5587,0.1822,0.5588,0.0075,0,0,0,0,0.3064,0.0766,0.2244,2.9455,2.6992
0,14,890,3645440,31.1840,3.1540,1.5000,0.0000,0.9436,0.0704,0.2896,0.9436,0.0704,0.2896,1.5569,0.1818,0.5582,0.0083,0,0,0,0,0.3426,0.0878,0.2426,2.9455,2.6992
0,15,890,3645440,33.5126,3.1489,1.5000,0.0000,0.9576,0.0669,0.2812,0.9576,0.0669,0.2812,1.5524,0.1814,0.5571,0.0080,0,0,0,0,0.3791,0.0996,0.2603,2.9455,2.6992
0,16,890,3645440,36.0243,3.1475,1.5000,0.0000,0.8669,0.0728,0.2906,0.8669,0.0728,0.2906,1.5464,0.1808,0.5557,0.0084,0,0,0,0,0.4119,0.1113,0.2785,2.9455,2.6992
0,17,890,3645440,38.5218,3.1437,1.5000,0.0000,0.9119,0.0735,0.2954,0.9119,0.0735,0.2954,1.5419,0.1802,0.5543,0.0086,0,0,0,0,0.4461,0.1242,0.2971,2.9455,2.6992
0,18,890,3645440,40.8980,3.1352,1.5000,0.0000,1.1134,0.0679,0.2948,1.0000,0.0679,0.2948,1.5359,0.1794,0.5525,0.0087,0,0,0,0,0.4836,0.1385,0.3156,2.9455,2.6992
0,19,890,3645440,43.0897,3.1240,1.5000,0.0000,1.0745,0.0626,0.2801,1.0000,0.0626,0.2801,1.5271,0.1785,0.5501,0.0082,0,0,0,0,0.5208,0.1533,0.3332,2.9455,2.6992
0,20,890,3645440,45.3842,3.1129,1.5000,0.0000,1.1048,0.0664,0.2907,1.0000,0.0664,0.2907,1.5168,0.1775,0.5475,0.0086,0,0,0,0,0.5578,0.1689,0.3515,2.9455,2.6992
0,21,890,3645440,47.7366,3.1019,1.5000,0.0000,0.9806,0.0715,0.2953,0.9806,0.0715,0.2953,1.5060,0.1764,0.5446,0.0089,0,0,0,0,0.5936,0.1851,0.3700,2.9455,2.6992
0,22,890,3645440,50.1528,3.0899,1.5000,0.0000,1.0960,0.0722,0.3045,1.0000,0.0722,0.3045,1.4948,0.1751,0.5412,0.0093,0,0,0,0,0.6299,0.2022,0.3892,2.9455,2.6992
0,23,890,3645440,52.8689,3.0875,1.5000,0.0000,0.7489,0.0852,0.3135,0.7489,0.0852,0.3135,1.4825,0.1736,0.5373,0.0094,0,0,0,0,0.6563,0.2167,0.4088,2.9455,2.6992
0,24,890,3645440,55.1119,3.0720,1.5000,0.0000,1.2665,0.0622,0.2913,1.0000,0.0622,0.2913,1.4751,0.1718,0.5331,0.0090,0,0,0,0,0.6920,0.2349,0.4272,2.9455,2.6992
0,25,890,3645440,57.6107,3.0573,1.5000,0.0000,1.1415,0.0760,0.3160,1.0000,0.0760,0.3160,1.4603,0.1699,0.5282,0.0100,0,0,0,0,0.7271,0.2543,0.4470,2.9455,2.6992
0,26,890,3645440,60.1186,3.0422,1.5000,0.0000,0.9798,0.0802,0.3158,0.9798,0.0802,0.3158,1.4451,0.1677,0.5224,0.0101,0,0,0,0,0.7611,0.2741,0.4668,2.9455,2.6992
0,27,890,3645440,62.6986,3.0270,1.5000,0.0000,0.9607,0.0836,0.3223,0.9607,0.0836,0.3223,1.4293,0.1651,0.5159,0.0104,0,0,0,0,0.7939,0.2944,0.4871,2.9455,2.6992
0,28,890,3645440,64.9238,3.0069,1.5000,0.0000,1.1801,0.0652,0.2917,1.0000,0.0652,0.2917,1.4129,0.1621,0.5084,0.0094,0,0,0,0,0.8280,0.3154,0.5054,2.9455,2.6992
0,29,890,3645440,67.2054,2.9862,1.5000,0.0000,1.1341,0.0687,0.2974,1.0000,0.0687,0.2974,1.3939,0.1592,0.5007,0.0098,0,0,0,0,0.8617,0.3372,0.5241,2.9455,2.6992
0,30,890,3645440,69.5284,2.9646,1.5000,0.0000,1.3304,0.0657,0.3026,1.0000,0.0657,0.3026,1.3740,0.1559,0.4921,0.0101,0,0,0,0,0.8950,0.3595,0.5431,2.9455,2.6992
0,31,890,3645440,71.5484,2.9403,1.5000,0.0000,1.1873,0.0564,0.2714,1.0000,0.0564,0.2714,1.3532,0.1522,0.4823,0.0091,0,0,0,0,0.9281,0.3821,0.5602,2.9455,2.6992
0,32,890,3645440,73.5576,2.9149,1.5000,0.0000,1.1648,0.0564,0.2699,1.0000,0.0564,0.2699,1.3311,0.1485,0.4727,0.0091,0,0,0,0,0.9608,0.4052,0.5771,2.9455,2.6992
0,33,890,3645440,75.4386,2.8881,1.5000,0.0000,1.4612,0.0431,0.2579,1.0000,0.0431,0.2579,1.3082,0.1446,0.4622,0.0087,0,0,0,0,0.9934,0.4285,0.5933,2.9455,2.6992
0,34,890,3645440,77.2605,2.8602,1.5000,0.0000,1.3907,0.0422,0.2509,1.0000,0.0422,0.2509,1.2843,0.1406,0.4514,0.0086,0,0,0,0,1.0256,0.4523,0.6091,2.9455,2.6992
0,35,890,3645440,79.0940,2.8316,1.5000,0.0000,1.4619,0.0403,0.2519,1.0000,0.0403,0.2519,1.2597,0.1364,0.4401,0.0088,0,0,0,0,1.0575,0.4765,0.6249,2.9455,2.6992
0,36,890,3645440,80.8351,2.8018,1.5000,0.0000,1.0780,0.0456,0.2395,1.0000,0.0456,0.2395,1.2344,0.1319,0.4277,0.0085,0,0,0,0,1.0888,0.5014,0.6400,2.9455,2.6992
0,37,890,3645440,82.5556,2.7712,1.5000,0.0000,1.0958,0.0435,0.2366,1.0000,0.0435,0.2366,1.2083,0.1272,0.4151,0.0085,0,0,0,0,1.1199,0.5267,0.6548,2.9455,2.6992
0,38,890,3645440,84.2137,2.7397,1.5000,0.0000,1.1320,0.0397,0.2292,1.0000,0.0397,0.2292,1.1816,0.1223,0.4016,0.0083,0,0,0,0,1.1506,0.5523,0.6692,2.9455,2.6992
0,39,890,3645440,85.9032,2.7077,1.5000,0.0000,1.2417,0.0376,0.2321,1.0000,0.0376,0.2321,1.1543,0.1172,0.3877,0.0085,0,0,0,0,1.1811,0.5783,0.6838,2.9455,2.6992
0,40,890,3645440,87.6877,2.6754,1.5000,0.0000,1.2440,0.0408,0.2410,1.0000,0.0408,0.2410,1.1265,0.1118,0.3726,0.0090,0,0,0,0,1.2111,0.6048,0.6990,2.9455,2.6992
0,41,890,3645440,89.2636,2.6417,1.5000,0.0000,1.0165,0.0362,0.2163,1.0000,0.0362,0.2163,1.0983,0.1056,0.3558,0.0082,0,0,0,0,1.2407,0.6316,0.7126,2.9455,2.6992
0,42,890,3645440,90.6554,2.6071,1.5000,0.0000,1.1535,0.0243,0.1963,1.0000,0.0243,0.1963,1.0693,0.0998,0.3397,0.0075,0,0,0,0,1.2704,0.6585,0.7249,2.9455,2.6992
0,43,890,3645440,92.1420,2.5770,1.5000,0.0000,0.8769,0.0324,0.1992,0.8769,0.0324,0.1992,1.0397,0.0945,0.3246,0.0074,0,0,0,0,1.2958,0.6828,0.7374,2.9455,2.6992
0,44,890,3645440,93.3860,2.5430,1.5000,0.0000,0.9513,0.0199,0.1751,0.9513,0.0199,0.1751,1.0137,0.0885,0.3081,0.0068,0,0,0,0,1.3234,0.7089,0.7484,2.9455,2.6992
0,45,890,3645440,94.7958,2.5071,1.5000,0.0000,1.0205,0.0255,0.1936,1.0000,0.0255,0.1936,0.9847,0.0834,0.2933,0.0078,0,0,0,0,1.3520,0.7369,0.7606,2.9455,2.6992
0,46,890,3645440,96.2044,2.4817,1.5000,0.0000,0.7221,0.0282,0.1818,0.7221,0.0282,0.1818,0.9538,0.0773,0.2759,0.0065,0,0,0,0,1.3722,0.7576,0.7720,2.9455,2.6992
0,47,890,3645440,97.5713,2.4527,1.5000,0.0000,0.8038,0.0247,0.1790,0.8038,0.0247,0.1790,0.9319,0.0708,0.2583,0.0067,0,0,0,0,1.3945,0.7808,0.7832,2.9455,2.6992
0,48,890,3645440,98.8270,2.4279,1.5000,0.0000,0.6841,0.0207,0.1620,0.6841,0.0207,0.1620,0.9070,0.0644,0.2404,0.0057,0,0,0,0,1.4133,0.8007,0.7934,2.9455,2.6992
0,49,890,3645440,100.0114,2.3963,1.5000,0.0000,0.8456,0.0149,0.1581,0.8456,0.0149,0.1581,0.8857,0.0583,0.2235,0.0062,0,0,0,0,1.4366,0.8252,0.8033,2.9455,2.6992
0,50,890,3645440,101.3930,2.3694,1.5000,0.0000,0.7276,0.0243,0.1745,0.7276,0.0243,0.1745,0.8585,0.0525,0.2068,0.0065,0,0,0,0,1.4561,0.8468,0.8143,2.9455,2.6992
0,51,890,3645440,102.2743,2.3403,1.5000,0.0000,0.7630,0.0009,0.1206,0.7630,0.0009,0.1206,0.8354,0.0453,0.1872,0.0046,0,0,0,0,1.4771,0.8690,0.8219,2.9455,2.6992
0,52,890,3645440,103.3642,2.3085,1.5000,0.0000,0.8305,0.0087,0.1436,0.8305,0.0087,0.1436,0.8101,0.0409,0.1740,0.0058,0,0,0,0,1.4994,0.8936,0.8309,2.9455,2.6992
0,53,890,3645440,104.3557,2.2811,1.5000,0.0000,0.7128,0.0057,0.1290,0.7128,0.0057,0.1290,0.7823,0.0352,0.1576,0.0048,0,0,0,0,1.5185,0.9148,0.8390,2.9455,2.6992
0,54,890,3645440,105.1346,2.2543,1.5000,0.0000,0.6909,-0.0037,0.1048,0.6909,-0.0037,0.1048,0.7584,0.0300,0.1424,0.0038,0,0,0,0,1.5370,0.9353,0.8456,2.9455,2.6992
0,55,890,3645440,105.9644,2.2288,1.5000,0.0000,0.6567,-0.0014,0.1087,0.6567,-0.0014,0.1087,0.7347,0.0259,0.1302,0.0039,0,0,0,0,1.5545,0.9549,0.8524,2.9455,2.6992
0,56,890,3645440,106.9974,2.1998,1.5000,0.0000,0.7425,0.0054,0.1311,0.7425,0.0054,0.1311,0.7120,0.0214,0.1172,0.0052,0,0,0,0,1.5739,0.9774,0.8607,2.9455,2.6992
0,57,890,3645440,107.6482,2.1644,1.5000,0.0000,0.8975,-0.0152,0.0919,0.8975,-0.0152,0.0919,0.6863,0.0158,0.1010,0.0043,0,0,0,0,1.5978,1.0042,0.8664,2.9455,2.6992
0,58,890,3645440,108.1912,2.1421,1.5000,0.0000,0.5655,-0.0134,0.0742,0.5655,-0.0134,0.0742,0.6541,0.0126,0.0901,0.0022,0,0,0,0,1.6128,1.0211,0.8711,2.9455,2.6992
0,59,890,3645440,108.7485,2.1229,1.5000,0.0000,0.4850,-0.0110,0.0738,0.4850,-0.0110,0.0738,0.6339,0.0097,0.0813,0.0019,0,0,0,0,1.6256,1.0357,0.8757,2.9455,2.6992
0,60,890,3645440,109.2789,2.0944,1.5000,0.0000,0.7192,-0.0175,0.0739,0.7192,-0.0175,0.0739,0.6165,0.0067,0.0723,0.0029,0,0,0,0,1.6446,1.0573,0.8804,2.9455,2.6992
0,61,890,3645440,109.7813,2.0715,1.5000,0.0000,0.5766,-0.0156,0.0683,0.5766,-0.0156,0.0683,0.5903,0.0040,0.0633,0.0021,0,0,0,0,1.6598,1.0747,0.8847,2.9455,2.6992
0,62,890,3645440,110.1703,2.0547,1.5000,0.0000,0.4215,-0.0173,0.0539,0.4215,-0.0173,0.0539,0.5692,0.0014,0.0550,0.0008,0,0,0,0,1.6710,1.0873,0.8881,2.9455,2.6992
0,63,890,3645440,110.4944,2.0322,1.5000,0.0000,0.5641,-0.0239,0.0485,0.5641,-0.0239,0.0485,0.5537,-0.0007,0.0485,0.0013,0,0,0,0,1.6860,1.1042,0.8911,2.9455,2.6992
0,64,890,3645440,110.6430,2.0117,1.5000,0.0000,0.5145,-0.0304,0.0292,0.5145,-0.0304,0.0292,0.5328,-0.0023,0.0429,0.0002,0,0,0,0,1.6999,1.1194,0.8929,2.9455,2.6992
0,65,890,3645440,110.8111,1.9899,1.5000,0.0000,0.5458,-0.0304,0.0315,0.5458,-0.0304,0.0315,0.5136,-0.0028,0.0399,0.0005,0,0,0,0,1.7145,1.1357,0.8949,2.9455,2.6992
0,66,890,3645440,111.0441,1.9691,1.5000,0.0000,0.5224,-0.0270,0.0380,0.5224,-0.0270,0.0380,0.4932,-0.0035,0.0366,0.0006,0,0,0,0,1.7284,1.1513,0.8973,2.9455,2.6992
0,67,890,3645440,111.3410,1.9540,1.5000,0.0000,0.3778,-0.0207,0.0430,0.3778,-0.0207,0.0430,0.4736,-0.0045,0.0324,0.0002,0,0,0,0,1.7385,1.1626,0.9000,2.9455,2.6992
0,68,890,3645440,111.5667,1.9399,1.5000,0.0000,0.3520,-0.0232,0.0351,0.3520,-0.0232,0.0351,0.4594,-0.0060,0.0274,-0.0002,0,0,0,0,1.7480,1.1731,0.9022,2.9455,2.6992
0,69,890,3645440,111.7580,1.9290,1.5000,0.0000,0.2723,-0.0226,0.0306,0.2723,-0.0226,0.0306,0.4462,-0.0072,0.0235,-0.0008,0,0,0,0,1.7554,1.1810,0.9041,2.9455,2.6992
0,70,890,3645440,111.8711,1.9165,1.5000,0.0000,0.3132,-0.0271,0.0227,0.3132,-0.0271,0.0227,0.4360,-0.0081,0.0202,-0.0009,0,0,0,0,1.7640,1.1902,0.9056,2.9455,2.6992
0,71,890,3645440,112.1450,1.9058,1.5000,0.0000,0.2670,-0.0189,0.0391,0.2670,-0.0189,0.0391,0.4241,-0.0086,0.0180,-0.0017,0,0,0,0,1.7712,1.1982,0.9080,2.9455,2.6992
0,72,890,3645440,112.5268,1.8924,1.5000,0.0000,0.3345,-0.0161,0.0508,0.3345,-0.0161,0.0508,0.4141,-0.0101,0.0135,-0.0030,0,0,0,0,1.7800,1.2083,0.9112,2.9455,2.6992
0,73,890,3645440,112.9378,1.8783,1.5000,0.0000,0.3514,-0.0155,0.0538,0.3514,-0.0155,0.0538,0.4014,-0.0121,0.0073,-0.0031,0,0,0,0,1.7891,1.2190,0.9146,2.9455,2.6992
0,74,890,3645440,113.2614,1.8692,1.5000,0.0000,0.2266,-0.0158,0.0434,0.2266,-0.0158,0.0434,0.3881,-0.0143,0.0005,-0.0033,0,0,0,0,1.7951,1.2258,0.9173,2.9455,2.6992
0,75,890,3645440,113.5836,1.8622,1.5000,0.0000,0.1744,-0.0144,0.0428,0.1744,-0.0144,0.0428,0.3795,-0.0161,-0.0047,-0.0036,0,0,0,0,1.7998,1.2310,0.9200,2.9455,2.6992
0,76,890,3645440,113.6672,1.8545,1.5000,0.0000,0.1922,-0.0253,0.0179,0.1922,-0.0253,0.0179,0.3729,-0.0179,-0.0098,-0.0024,0,0,0,0,1.8052,1.2365,0.9211,2.9455,2.6992
0,77,890,3645440,113.6694,1.8472,1.5000,0.0000,0.1812,-0.0285,0.0093,0.1812,-0.0285,0.0093,0.3655,-0.0183,-0.0113,-0.0021,0,0,0,0,1.8105,1.2416,0.9217,2.9455,2.6992
0,78,890,3645440,113.6348,1.8404,1.5000,0.0000,0.1713,-0.0297,0.0054,0.1713,-0.0297,0.0054,0.3586,-0.0182,-0.0116,-0.0020,0,0,0,0,1.8156,1.2463,0.9221,2.9455,2.6992
0,79,890,3645440,113.5641,1.8330,1.5000,0.0000,0.1836,-0.0316,0.0018,0.1836,-0.0316,0.0018,0.3521,-0.0179,-0.0113,-0.0018,0,0,0,0,1.8211,1.2514,0.9222,2.9455,2.6992
0,80,890,3645440,113.4981,1.8264,1.5000,0.0000,0.1653,-0.0308,0.0022,0.1653,-0.0308,0.0022,0.3450,-0.0173,-0.0105,-0.0019,0,0,0,0,1.8260,1.2560,0.9223,2.9455,2.6992
0,81,890,3645440,113.3319,1.8194,1.5000,0.0000,0.1746,-0.0353,-0.0081,0.1746,-0.0353,-0.0081,0.3387,-0.0168,-0.0098,-0.0014,0,0,0,0,1.8314,1.2607,0.9218,2.9455,2.6992
0,82,890,3645440,113.2630,1.8113,1.5000,0.0000,0.2030,-0.0321,0.0024,0.2030,-0.0321,0.0024,0.3320,-0.0157,-0.0075,-0.0017,0,0,0,0,1.8373,1.2664,0.9219,2.9455,2.6992
0,83,890,3645440,113.1824,1.8036,1.5000,0.0000,0.1937,-0.0323,0.0011,0.1937,-0.0323,0.0011,0.3242,-0.0152,-0.0068,-0.0017,0,0,0,0,1.8430,1.2718,0.9220,2.9455,2.6992
0,84,890,3645440,113.1511,1.7956,1.5000,0.0000,0.2005,-0.0304,0.0064,0.2005,-0.0304,0.0064,0.3168,-0.0146,-0.0059,-0.0019,0,0,0,0,1.8488,1.2774,0.9224,2.9455,2.6992
0,85,890,3645440,113.0714,1.7885,1.5000,0.0000,0.1753,-0.0316,0.0012,0.1753,-0.0316,0.0012,0.3091,-0.0143,-0.0057,-0.0018,0,0,0,0,1.8541,1.2822,0.9225,2.9455,2.6992
0,86,890,3645440,113.0072,1.7813,1.5000,0.0000,0.1798,-0.0311,0.0029,0.1798,-0.0311,0.0029,0.3024,-0.0137,-0.0047,-0.0018,0,0,0,0,1.8594,1.2872,0.9227,2.9455,2.6992
0,87,890,3645440,112.9275,1.7715,1.5000,0.0000,0.2451,-0.0336,0.0019,0.2451,-0.0336,0.0019,0.2955,-0.0132,-0.0040,-0.0014,0,0,0,0,1.8664,1.2942,0.9228,2.9455,2.6992
0,88,890,3645440,113.0042,1.7629,1.5000,0.0000,0.2153,-0.0258,0.0179,0.2153,-0.0258,0.0179,0.2860,-0.0126,-0.0032,-0.0023,0,0,0,0,1.8724,1.3005,0.9239,2.9455,2.6992
0,89,890,3645440,113.0768,1.7564,1.5000,0.0000,0.1636,-0.0244,0.0171,0.1636,-0.0244,0.0171,0.2778,-0.0129,-0.0047,-0.0025,0,0,0,0,1.8772,1.3051,0.9250,2.9455,2.6992
0,90,890,3645440,113.0439,1.7496,1.5000,0.0000,0.1681,-0.0290,0.0062,0.1681,-0.0290,0.0062,0.2715,-0.0133,-0.0060,-0.0020,0,0,0,0,1.8821,1.3098,0.9254,2.9455,2.6992
0,91,890,3645440,113.0683,1.7438,1.5000,0.0000,0.1460,-0.0259,0.0119,0.1460,-0.0259,0.0119,0.2650,-0.0130,-0.0058,-0.0024,0,0,0,0,1.8865,1.3138,0.9261,2.9455,2.6992
0,92,890,3645440,113.1484,1.7378,1.5000,0.0000,0.1493,-0.0236,0.0178,0.1493,-0.0236,0.0178,0.2594,-0.0130,-0.0063,-0.0026,0,0,0,0,1.8908,1.3180,0.9273,2.9455,2.6992
0,93,890,3645440,113.2143,1.7332,1.5000,0.0000,0.1142,-0.0231,0.0160,0.1142,-0.0231,0.0160,0.2537,-0.0134,-0.0078,-0.0027,0,0,0,0,1.8943,1.3211,0.9283,2.9455,2.6992
0,94,890,3645440,113.2204,1.7289,1.5000,0.0000,0.1062,-0.0253,0.0097,0.1062,-0.0253,0.0097,0.2493,-0.0137,-0.0089,-0.0025,0,0,0,0,1.8977,1.3239,0.9289,2.9455,2.6992
0,95,890,3645440,113.2382,1.7253,1.5000,0.0000,0.0899,-0.0242,0.0107,0.0899,-0.0242,0.0107,0.2452,-0.0137,-0.0092,-0.0026,0,0,0,0,1.9006,1.3262,0.9295,2.9455,2.6992
0,96,890,3645440,113.3107,1.7217,1.5000,0.0000,0.0905,-0.0219,0.0164,0.0905,-0.0219,0.0164,0.2417,-0.0137,-0.0096,-0.0029,0,0,0,0,1.9034,1.3286,0.9306,2.9455,2.6992
0,97,890,3645440,113.4167,1.7173,1.5000,0.0000,0.1093,-0.0211,0.0201,0.1093,-0.0211,0.0201,0.2383,-0.0141,-0.0108,-0.0029,0,0,0,0,1.9067,1.3316,0.9318,2.9455,2.6992
0,98,890,3645440,113.2675,1.7143,1.5000,0.0000,0.0752,-0.0308,-0.0067,0.0752,-0.0308,-0.0067,0.2341,-0.0147,-0.0126,-0.0020,0,0,0,0,1.9095,1.3333,0.9314,2.9455,2.6992
0,99,890,3645440,113.1507,1.7106,1.5000,0.0000,0.0941,-0.0301,-0.0030,0.0941,-0.0301,-0.0030,0.2311,-0.0137,-0.0104,-0.0020,0,0,0,0,1.9127,1.3356,0.9312,2.9455,2.6992
0,100,890,3645440,113.0617,1.7071,1.5000,0.0000,0.0875,-0.0286,-0.0002,0.0875,-0.0286,-0.0002,0.2275,-0.0130,-0.0088,-0.0022,0,0,0,0,1.9157,1.3377,0.9312,2.9455,2.6992
0,101,890,3645440,112.9745,1.7029,1.5000,0.0000,0.1046,-0.0291,0.0002,0.1046,-0.0291,0.0002,0.2241,-0.0124,-0.0076,-0.0021,0,0,0,0,1.9192,1.3404,0.9312,2.9455,2.6992
0,102,890,3645440,113.0818,1.6997,1.5000,0.0000,0.0796,-0.0200,0.0201,0.0796,-0.0200,0.0201,0.2200,-0.0118,-0.0064,0.9970,0,0,0,0,1.9217,1.3424,0.9325,2.9455,2.6992
0,103,890,3645440,112.9969,1.6959,1.5000,0.0000,0.0953,-0.0287,0.0004,0.0953,-0.0287,0.0004,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9249,1.3448,0.9325,2.9455,2.6992
0,104,890,3645440,112.8395,1.6934,1.5000,0.0000,0.0621,-0.0305,-0.0075,0.0621,-0.0305,-0.0075,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9274,1.3461,0.9320,2.9455,2.6992
0,105,890,3645440,112.7969,1.6899,1.5000,0.0000,0.0879,-0.0266,0.0048,0.0879,-0.0266,0.0048,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9303,1.3483,0.9323,2.9455,2.6992
0,106,890,3645440,112.7287,1.6861,1.5000,0.0000,0.0941,-0.0279,0.0022,0.0941,-0.0279,0.0022,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9335,1.3506,0.9325,2.9455,2.6992
0,107,890,3645440,112.5288,1.6829,1.5000,0.0000,0.0809,-0.0329,-0.0115,0.0809,-0.0329,-0.0115,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9364,1.3524,0.9317,2.9455,2.6992
0,108,890,3645440,112.3446,1.6799,1.5000,0.0000,0.0744,-0.0320,-0.0099,0.0744,-0.0320,-0.0099,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9392,1.3541,0.9311,2.9455,2.6992
0,109,890,3645440,112.1607,1.6768,1.5000,0.0000,0.0772,-0.0321,-0.0098,0.0772,-0.0321,-0.0098,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9421,1.3558,0.9305,2.9455,2.6992
0,110,890,3645440,112.0854,1.6740,1.5000,0.0000,0.0692,-0.0273,0.0014,0.0692,-0.0273,0.0014,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9446,1.3573,0.9306,2.9455,2.6992
0,111,890,3645440,111.9818,1.6711,1.5000,0.0000,0.0745,-0.0286,-0.0015,0.0745,-0.0286,-0.0015,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9473,1.3590,0.9305,2.9455,2.6992
0,112,890,3645440,111.9524,1.6681,1.5000,0.0000,0.0747,-0.0255,0.0062,0.0747,-0.0255,0.0062,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9499,1.3608,0.9309,2.9455,2.6992
0,113,890,3645440,111.8992,1.6653,1.5000,0.0000,0.0692,-0.0263,0.0037,0.0692,-0.0263,0.0037,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9524,1.3624,0.9311,2.9455,2.6992
0,114,890,3645440,111.8408,1.6624,1.5000,0.0000,0.0720,-0.0266,0.0033,0.0720,-0.0266,0.0033,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9550,1.3641,0.9313,2.9455,2.6992
0,115,890,3645440,111.8133,1.6591,1.5000,0.0000,0.0819,-0.0256,0.0066,0.0819,-0.0256,0.0066,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9578,1.3661,0.9317,2.9455,2.6992
0,116,890,3645440,111.8060,1.6555,1.5000,0.0000,0.0904,-0.0250,0.0088,0.0904,-0.0250,0.0088,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9608,1.3684,0.9323,2.9455,2.6992
0,117,890,3645440,111.7985,1.6517,1.5000,0.0000,0.0956,-0.0252,0.0089,0.0956,-0.0252,0.0089,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9638,1.3709,0.9329,2.9455,2.6992
0,118,890,3645440,111.9063,1.6485,1.5000,0.0000,0.0810,-0.0199,0.0206,0.0810,-0.0199,0.0206,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9664,1.3730,0.9341,2.9455,2.6992
0,119,890,3645440,111.9776,1.6453,1.5000,0.0000,0.0794,-0.0213,0.0168,0.0794,-0.0213,0.0168,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9690,1.3751,0.9352,2.9455,2.6992
