phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,3645440,890,3,9,123.5717,2.4259,1.5000,0.0000,1.0000,-0.1226,-0.1433,0.0074,0,0,0,0,0.1580,-0.0191,-0.0314,2.5762,-0.3054
offline_val,3645440,890,3,10,32.5201,4.3739,1.5000,0.0000,1.0000,0.0381,0.2383,0.0061,0,0,0,0,0.1598,0.0092,0.0591,4.3722,2.8676
offline_val,3645440,890,3,11,192.9674,1.7790,1.5000,0.0000,0.0704,-0.0399,-0.0367,-0.0011,0,0,0,0,0.0153,-0.0044,-0.0048,1.7891,-1.0921
offline_val,3645440,890,3,12,134.6512,5.3832,1.5000,0.0000,1.0000,-0.1022,-0.0246,0.0025,0,0,0,0,0.1600,-0.0168,-0.0073,5.5364,-0.9696
offline_val,3645440,890,3,13,106.0484,6.2591,1.5000,0.0000,1.0000,-0.0637,0.0613,0.0037,0,0,0,0,0.1601,-0.0065,0.0207,6.4120,0.4022
offline_val,3645440,890,3,14,193.5665,2.3447,1.5000,0.0000,0.6786,-0.0917,-0.1212,0.0019,0,0,0,0,0.1011,-0.0149,-0.0280,2.4047,-1.5128
offline_val,3645440,890,3,15,20.9678,4.2219,1.5000,0.0000,0.9726,0.0179,0.1632,0.0034,0,0,0,0,0.1457,0.0074,0.0471,4.2275,3.0823
offline_val,3645440,890,3,16,61.5251,4.8696,1.5000,0.0000,1.0000,0.0494,0.2979,0.0087,0,0,0,0,0.1597,0.0128,0.0750,4.8776,2.2140
offline_val,3645440,890,3,17,113.0871,2.6459,1.5000,0.0000,1.0000,-0.0911,-0.0788,0.0056,0,0,0,0,0.1571,-0.0140,-0.0146,2.8024,-0.0741
offline_val,3645440,890,3,18,21.9986,5.4828,1.5000,0.0000,1.0000,0.0538,0.2572,0.0058,0,0,0,0,0.1385,0.0110,0.0588,5.3946,4.0237
offline_val,3645440,890,3,19,151.0231,4.1126,1.5000,0.0000,1.0000,-0.1230,-0.1087,0.0044,0,0,0,0,0.1599,-0.0185,-0.0181,4.2500,-1.2951
offline_val,3645440,890,3,20,82.5112,4.5093,1.5000,0.0000,1.0000,-0.0095,0.1781,0.0063,0,0,0,0,0.1600,0.0019,0.0463,4.6184,1.2058
offline_val,3645440,890,3,21,49.8502,4.4636,1.5000,0.0000,1.0000,0.0463,0.2844,0.0080,0,0,0,0,0.1598,0.0114,0.0681,4.4717,2.3885
offline_val,3645440,890,3,22,194.0452,4.3597,1.5000,0.0000,0.7195,-0.0484,-0.0129,-0.0012,0,0,0,0,0.1246,-0.0098,-0.0084,4.4617,-2.7261
offline_val,3645440,890,3,23,-1.0000,0.0000,1.5000,0.0000,0.2102,0.0325,0.1495,-0.0008,0,0,0,0,0.0468,0.0047,0.0352,4.9866,-4.1936
offline_val,3645440,890,3,24,164.9066,6.0737,1.5000,0.0000,1.0000,-0.0628,0.0066,0.0005,0,0,0,0,0.1600,-0.0084,0.0034,6.2419,-2.3949
offline_val,3645440,890,3,25,208.2528,2.6333,1.5000,0.0000,0.4703,-0.0835,-0.1144,0.0018,0,0,0,0,0.0597,-0.0133,-0.0279,2.6389,-1.9850
offline_val,3645440,890,3,26,83.8916,3.8951,1.5000,0.0000,1.0000,-0.0099,0.1872,0.0067,0,0,0,0,0.1600,0.0017,0.0437,4.0156,0.9912
offline_val,3645440,890,3,27,105.9419,5.0343,1.5000,0.0000,1.0000,-0.0564,0.0862,0.0046,0,0,0,0,0.1601,-0.0066,0.0211,5.1884,0.3281
offline_val,3645440,890,3,28,127.6414,5.7610,1.5000,0.0000,1.0000,-0.1048,-0.0455,0.0034,0,0,0,0,0.1600,-0.0168,-0.0093,5.9144,-0.7457
offline_val,3645440,890,3,29,64.0380,3.2182,1.5000,0.0000,1.0000,0.0630,0.3321,0.0107,0,0,0,0,0.1597,0.0113,0.0719,3.2864,1.3960
offline_val,3645440,890,3,30,203.7421,3.4419,1.5000,0.0000,0.8195,-0.0855,-0.0960,0.0013,0,0,0,0,0.1121,-0.0113,-0.0149,3.5185,-2.4279
offline_val,3645440,890,3,31,155.4494,1.9974,1.5000,0.0000,0.2764,-0.1136,-0.1982,0.0058,0,0,0,0,0.0795,-0.0195,-0.0468,2.0443,-0.7625
offline_val,3645440,890,4,0,69.0166,2.7414,1.5000,0.0000,1.0000,0.0276,0.2193,0.0069,0,0,0,0,0.1999,0.0043,0.0540,2.8897,1.0338
offline_val,3645440,890,4,1,111.8816,6.6550,1.5000,0.0000,1.0000,-0.0487,0.0915,0.0052,0,0,0,0,0.2001,-0.0061,0.0321,6.8515,0.2132
offline_val,3645440,890,4,2,79.6683,6.5612,1.5000,0.0000,1.0000,0.0515,0.2846,0.0089,0,0,0,0,0.1996,0.0144,0.0839,6.6044,2.1483
offline_val,3645440,890,4,3,73.2384,6.3288,1.5000,0.0000,1.0000,0.0573,0.2915,0.0086,0,0,0,0,0.1994,0.0192,0.0934,6.3293,2.4390
offline_val,3645440,890,4,4,190.1277,3.0816,1.5000,0.0000,0.6746,-0.0963,-0.1325,0.0028,0,0,0,0,0.1290,-0.0186,-0.0329,3.1496,-1.9227
offline_val,3645440,890,4,5,160.3902,3.1995,1.5000,0.0000,1.0000,-0.1191,-0.1173,0.0040,0,0,0,0,0.1996,-0.0264,-0.0351,3.3564,-1.2980
offline_val,3645440,890,4,6,-1.0000,0.0000,1.5000,0.0000,0.4704,0.0531,0.2172,-0.0090,0,0,0,0,0.0925,0.0085,0.0536,1.8013,-1.7001
offline_val,3645440,890,4,7,110.0151,4.3884,1.5000,0.0000,1.0000,-0.0845,0.0190,0.0022,0,0,0,0,0.2000,-0.0174,0.0039,4.5881,0.0650
offline_val,3645440,890,4,8,152.8726,5.0220,1.5000,0.0000,1.0000,-0.0984,-0.0532,0.0025,0,0,0,0,0.1999,-0.0197,-0.0113,5.2042,-1.6143
