phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,2576384,629,0,47,143.9187,3.3481,1.0000,-0.0796,0.1340,0.9900,0,0,0,0,0.0400,-0.0032,0.0084,3.3947,-0.7756
offline_val,2576384,629,0,48,93.3599,2.5800,0.8120,-0.1447,0.0679,0.9900,0,0,0,0,0.0325,-0.0058,0.0043,2.6109,0.3655
offline_val,2576384,629,0,49,77.2201,5.2951,1.0000,0.2531,0.5745,0.9900,0,0,0,0,0.0400,0.0101,0.0361,5.2819,1.5801
offline_val,2576384,629,0,50,165.9155,3.1743,1.0000,-0.2790,-0.1517,0.9900,0,0,0,0,0.0400,-0.0112,-0.0095,3.2020,-1.3236
offline_val,2576384,629,0,51,98.7107,4.8753,1.0000,-0.0204,0.2137,0.9900,0,0,0,0,0.0400,-0.0008,0.0134,4.9084,0.5500
offline_val,2576384,629,0,52,210.5791,4.6992,1.0000,-0.3928,-0.2754,0.9900,0,0,0,0,0.0400,-0.0157,-0.0173,4.6785,-3.5671
offline_val,2576384,629,0,53,48.0867,4.6480,1.0000,0.4101,0.7587,0.9900,0,0,0,0,0.0400,0.0164,0.0477,4.5767,2.4610
offline_val,2576384,629,0,54,77.4533,6.6795,1.0000,0.1227,0.3935,0.9900,0,0,0,0,0.0400,0.0049,0.0247,6.6747,1.8983
offline_val,2576384,629,0,55,90.5871,2.3967,0.6390,-0.2428,-0.0797,0.9900,0,0,0,0,0.0256,-0.0097,-0.0050,2.4242,0.3628
offline_val,2576384,629,0,56,47.5486,3.5072,1.0000,0.4086,0.7585,0.9900,0,0,0,0,0.0400,0.0163,0.0477,3.4625,1.8750
offline_val,2576384,629,0,57,53.9952,1.9209,0.4839,0.1399,0.3620,0.9900,0,0,0,0,0.0194,0.0056,0.0227,1.9208,0.8838
offline_val,2576384,629,0,58,185.6495,3.7413,1.0000,-0.1698,0.0183,0.9900,0,0,0,0,0.0400,-0.0068,0.0011,3.7837,-2.0669
offline_val,2576384,629,0,59,189.6561,3.8148,1.0000,-0.3118,-0.1515,0.9900,0,0,0,0,0.0400,-0.0125,-0.0095,3.8334,-2.2681
offline_val,2576384,629,0,60,191.3074,2.0714,0.4182,-0.4037,-0.3840,0.9900,0,0,0,0,0.0167,-0.0161,-0.0241,2.0578,-1.2965
offline_val,2576384,629,0,61,135.7423,2.8650,1.0000,-0.0261,0.1802,0.9900,0,0,0,0,0.0400,-0.0010,0.0113,2.9105,-0.4782
offline_val,2576384,629,0,62,135.6113,2.0395,0.5868,-0.3609,-0.2954,0.9900,0,0,0,0,0.0235,-0.0144,-0.0186,2.0559,-0.4130
offline_val,2576384,629,0,63,0.5793,2.6250,0.3437,0.4597,0.7142,0.9900,0,0,0,0,0.0137,0.0184,0.0449,2.5378,2.3252
offline_val,2576384,629,1,0,90.2304,4.1072,1.0000,0.1454,0.4418,3.7720,0,0,0,0,0.0798,0.0123,0.0533,4.1455,0.9001
offline_val,2576384,629,1,1,165.3912,3.0612,0.6948,-0.4249,-0.3969,4.1088,0,0,0,0,0.0637,-0.0309,-0.0395,3.0741,-1.3752
offline_val,2576384,629,1,2,25.9080,4.3686,1.0000,0.3818,0.8144,9.4668,0,0,0,0,0.0793,0.0318,0.0917,4.1718,3.2376
offline_val,2576384,629,1,3,126.2259,2.8616,0.7013,-0.3369,-0.2763,2.8229,0,0,0,0,0.0627,-0.0231,-0.0250,2.9158,-0.3996
offline_val,2576384,629,1,4,146.5877,4.7645,1.0000,-0.0444,0.1707,-1.7056,0,0,0,0,0.0800,-0.0018,0.0244,4.8732,-1.1197
offline_val,2576384,629,1,5,58.7698,5.8812,1.0000,0.3708,0.7469,7.2405,0,0,0,0,0.0793,0.0298,0.0901,5.7257,2.8948
offline_val,2576384,629,1,6,91.9847,2.6946,0.6542,-0.2562,-0.0358,-0.9823,0,0,0,0,0.0540,-0.0201,-0.0090,2.7521,0.3596
offline_val,2576384,629,1,7,154.6056,2.7181,0.4886,-0.4374,-0.3344,3.6322,0,0,0,0,0.0470,-0.0324,-0.0383,2.7299,-1.0036
offline_val,2576384,629,1,8,102.5093,3.9038,1.0000,-0.1656,0.0111,-0.1981,0,0,0,0,0.0800,-0.0098,0.0073,3.9818,0.2962
