phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,1310720,160,0,57,223.4346,1.7750,1.5000,0.0000,0.7854,-0.1021,-0.1671,0.9970,0,0,0,0,0.0314,-0.0041,-0.0105,1.7908,-1.5045
offline_val,1310720,160,0,58,163.6854,2.6269,1.5000,0.0000,0.5794,-0.1583,-0.2942,0.9970,0,0,0,0,0.0232,-0.0063,-0.0185,2.6309,-1.0719
offline_val,1310720,160,0,59,143.7153,3.5739,1.5000,0.0000,1.0000,-0.1148,-0.2284,0.9970,0,0,0,0,0.0400,-0.0046,-0.0143,3.6013,-0.9050
offline_val,1310720,160,0,60,191.4595,4.2500,1.5000,0.0000,1.0000,-0.1185,-0.2090,0.9970,0,0,0,0,0.0400,-0.0047,-0.0131,4.2564,-2.5904
offline_val,1310720,160,0,61,-1.0000,0.0000,1.5000,0.0000,0.5265,0.0857,0.4391,-0.0098,0,0,0,0,0.0211,0.0034,0.0276,1.6942,1.5502
offline_val,1310720,160,0,62,193.6569,5.6235,1.5000,0.0000,1.0000,-0.0990,-0.0368,0.9970,0,0,0,0,0.0400,-0.0040,-0.0023,5.6556,-3.4573
offline_val,1310720,160,0,63,5.2650,2.9587,1.5000,0.0000,0.1719,0.1102,0.4329,0.9970,0,0,0,0,0.0069,0.0044,0.0272,2.9001,2.4499
offline_val,1310720,160,0,64,134.6977,3.5931,1.5000,0.0000,1.0000,-0.1249,-0.1879,0.9970,0,0,0,0,0.0400,-0.0050,-0.0118,3.6257,-0.6584
offline_val,1310720,160,0,65,109.6194,3.9065,1.5000,0.0000,1.0000,-0.0036,0.1220,0.9970,0,0,0,0,0.0400,-0.0001,0.0077,3.9459,0.0995
offline_val,1310720,160,0,66,92.8643,3.7535,1.5000,0.0000,1.0000,0.1067,0.3478,0.9970,0,0,0,0,0.0400,0.0043,0.0219,3.7808,0.6243
offline_val,1310720,160,0,67,115.2406,5.3092,1.5000,0.0000,1.0000,-0.0460,0.1054,0.9970,0,0,0,0,0.0400,-0.0018,0.0066,5.3499,-0.0956
offline_val,1310720,160,0,68,180.1713,3.4702,1.5000,0.0000,0.4287,-0.1406,-0.1841,0.9970,0,0,0,0,0.0171,-0.0056,-0.0116,3.4666,-1.8180
offline_val,1310720,160,0,69,168.7411,6.2170,1.5000,0.0000,1.0000,-0.0349,-0.0047,0.9970,0,0,0,0,0.0400,-0.0014,-0.0003,6.2562,-2.6461
offline_val,1310720,160,0,70,183.3721,6.0720,1.5000,0.0000,1.0000,-0.0573,0.0298,0.9970,0,0,0,0,0.0400,-0.0023,0.0019,6.1180,-3.2377
offline_val,1310720,160,0,71,55.6616,2.8082,1.5000,0.0000,1.0000,0.1773,0.4398,0.9970,0,0,0,0,0.0400,0.0071,0.0276,2.8144,1.2695
offline_val,1310720,160,0,72,16.4823,5.3019,1.5000,0.0000,1.0000,0.0717,0.3508,0.9970,0,0,0,0,0.0400,0.0029,0.0220,5.2570,3.9129
offline_val,1310720,160,0,73,114.3334,3.0422,1.5000,0.0000,1.0000,-0.0666,-0.0307,0.9970,0,0,0,0,0.0400,-0.0027,-0.0019,3.0821,-0.0617
offline_val,1310720,160,0,74,201.6183,2.3848,1.5000,0.0000,0.2619,-0.1154,-0.2990,0.9970,0,0,0,0,0.0105,-0.0046,-0.0188,2.3648,-1.6504
offline_val,1310720,160,0,75,57.5122,1.9280,1.5000,0.0000,1.0000,0.0626,0.4643,0.9970,0,0,0,0,0.0400,0.0025,0.0292,1.9442,0.8455
offline_val,1310720,160,0,76,86.4966,4.7410,1.5000,0.0000,1.0000,0.0638,0.3267,0.9970,0,0,0,0,0.0400,0.0026,0.0205,4.7614,1.0055
offline_val,1310720,160,0,77,52.6586,4.9332,1.5000,0.0000,1.0000,0.0555,0.3186,0.9970,0,0,0,0,0.0400,0.0022,0.0200,4.9283,2.2937
offline_val,1310720,160,0,78,190.6837,3.2982,1.5000,0.0000,1.0000,-0.1355,-0.3344,0.9970,0,0,0,0,0.0400,-0.0054,-0.0210,3.2966,-2.0186
offline_val,1310720,160,0,79,80.2955,4.1395,1.5000,0.0000,1.0000,0.0252,0.2359,0.9970,0,0,0,0,0.0400,0.0010,0.0148,4.1645,1.0455
offline_val,1310720,160,0,80,121.2888,5.8653,1.5000,0.0000,1.0000,-0.0342,0.1243,0.9970,0,0,0,0,0.0400,-0.0014,0.0078,5.9083,-0.3637
offline_val,1310720,160,0,81,77.1865,2.3813,1.5000,0.0000,1.0000,0.1403,0.3744,0.9970,0,0,0,0,0.0400,0.0056,0.0235,2.4060,0.6825
offline_val,1310720,160,0,82,-1.0000,0.0000,1.5000,0.0000,1.0000,0.0609,0.3768,-0.0464,0,0,0,0,0.0400,0.0024,0.0237,2.5798,2.4834
offline_val,1310720,160,0,83,65.8884,4.3475,1.5000,0.0000,1.0000,0.0401,0.2775,0.9970,0,0,0,0,0.0400,0.0016,0.0174,4.3606,1.5791
offline_val,1310720,160,0,84,67.9502,4.5777,1.5000,0.0000,1.0000,0.0996,0.4197,0.9970,0,0,0,0,0.0400,0.0040,0.0264,4.5763,1.6349
offline_val,1310720,160,0,85,198.3991,3.9294,1.5000,0.0000,0.8792,-0.1781,-0.3540,0.9970,0,0,0,0,0.0352,-0.0071,-0.0222,3.9071,-2.6374
offline_val,1310720,160,0,86,189.1480,3.3914,1.5000,0.0000,0.7268,-0.1268,-0.3216,0.9970,0,0,0,0,0.0291,-0.0051,-0.0202,3.3802,-2.0334
offline_val,1310720,160,0,87,143.9987,3.7190,1.5000,0.0000,1.0000,-0.1047,-0.1579,0.9970,0,0,0,0,0.0400,-0.0042,-0.0099,3.7499,-0.9326
offline_val,1310720,160,0,88,105.9740,5.5955,1.5000,0.0000,1.0000,-0.0743,0.0326,0.9970,0,0,0,0,0.0400,-0.0030,0.0020,5.6350,0.2611
offline_val,1310720,160,0,89,-1.0000,0.0000,1.5000,0.0000,0.1145,0.0876,0.3612,0.0026,0,0,0,0,0.0046,0.0035,0.0227,3.6020,-3.2465
offline_val,1310720,160,0,90,187.3361,4.6231,1.5000,0.0000,1.0000,-0.1214,-0.2360,0.9970,0,0,0,0,0.0400,-0.0049,-0.0148,4.6239,-2.6825
offline_val,1310720,160,0,91,6.1979,4.4921,1.5000,0.0000,1.0000,0.1081,0.5009,0.9970,0,0,0,0,0.0400,0.0043,0.0315,4.4178,3.7047
offline_val,1310720,160,0,92,186.1761,3.3714,1.5000,0.0000,0.8652,-0.1506,-0.3327,0.9970,0,0,0,0,0.0346,-0.0060,-0.0209,3.3661,-1.9497
offline_val,1310720,160,0,93,21.1299,3.5406,1.5000,0.0000,1.0000,0.1453,0.4499,0.9970,0,0,0,0,0.0400,0.0058,0.0283,3.5111,2.5153
offline_val,1310720,160,0,94,182.9569,4.8048,1.5000,0.0000,1.0000,-0.1144,-0.1405,0.9970,0,0,0,0,0.0400,-0.0046,-0.0088,4.8221,-2.6011
offline_val,1310720,160,0,95,64.0583,4.5771,1.5000,0.0000,1.0000,0.0433,0.2825,0.9970,0,0,0,0,0.0400,0.0017,0.0177,4.5872,1.7267
offline_val,1310720,160,0,96,84.4738,5.4628,1.5000,0.0000,1.0000,-0.0115,0.1712,0.9970,0,0,0,0,0.0400,-0.0005,0.0108,5.4904,1.1848
offline_val,1310720,160,0,97,-1.0000,0.0000,1.5000,0.0000,0.3461,0.1065,0.3676,-0.0029,0,0,0,0,0.0138,0.0043,0.0231,4.3335,4.0441
offline_val,1310720,160,0,98,79.0876,5.1437,1.5000,0.0000,1.0000,0.1005,0.3732,0.9970,0,0,0,0,0.0400,0.0040,0.0235,5.1526,1.3926
offline_val,1310720,160,0,99,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.0826,-0.0828,-0.0495,0,0,0,0,0.0400,-0.0033,-0.0052,1.7029,-1.5193
offline_val,1310720,160,0,100,125.0846,4.0656,1.5000,0.0000,1.0000,-0.0938,-0.0611,0.9970,0,0,0,0,0.0400,-0.0038,-0.0038,4.1041,-0.4179
offline_val,1310720,160,0,101,84.5676,2.0962,1.5000,0.0000,0.8152,0.0306,0.3411,0.9970,0,0,0,0,0.0326,0.0012,0.0214,2.1190,0.4769
offline_val,1310720,160,0,102,-1.0000,0.0000,1.5000,0.0000,0.4624,0.0903,0.2818,-0.0083,0,0,0,0,0.0185,0.0036,0.0177,4.5326,-4.2555
offline_val,1310720,160,0,103,40.3328,4.5480,1.5000,0.0000,1.0000,0.1132,0.3999,0.9970,0,0,0,0,0.0400,0.0045,0.0251,4.5252,2.5600
offline_val,1310720,160,0,104,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.0133,0.1654,-0.0484,0,0,0,0,0.0400,-0.0005,0.0104,3.0313,-2.6379
offline_val,1310720,160,0,105,146.5148,5.8198,1.5000,0.0000,1.0000,-0.0776,0.0126,0.9970,0,0,0,0,0.0400,-0.0031,0.0008,5.8610,-1.5034
offline_val,1310720,160,0,106,43.3429,3.3375,1.5000,0.0000,1.0000,0.1643,0.3923,0.9970,0,0,0,0,0.0400,0.0066,0.0246,3.3342,1.8051
offline_val,1310720,160,0,107,213.0544,2.1827,1.5000,0.0000,0.0412,-0.1009,-0.2488,0.9970,0,0,0,0,0.0016,-0.0040,-0.0156,2.1582,-1.6905
offline_val,1310720,160,0,108,139.6343,4.3340,1.5000,0.0000,1.0000,-0.1189,-0.1424,0.9970,0,0,0,0,0.0400,-0.0048,-0.0089,4.3658,-0.9408
offline_val,1310720,160,0,109,100.5244,2.1915,1.5000,0.0000,0.9207,-0.0134,0.1881,0.9970,0,0,0,0,0.0368,-0.0005,0.0118,2.2260,0.2138
offline_val,1310720,160,0,110,63.6386,2.4927,1.5000,0.0000,1.0000,0.1368,0.4378,0.9970,0,0,0,0,0.0400,0.0055,0.0275,2.5069,0.9768
offline_val,1310720,160,0,111,138.5607,2.4743,1.5000,0.0000,0.7172,-0.1211,-0.1723,0.9970,0,0,0,0,0.0287,-0.0048,-0.0108,2.4975,-0.5240
offline_val,1310720,160,0,112,-1.0000,0.0000,1.5000,0.0000,0.4785,-0.0236,-0.0880,-0.0106,0,0,0,0,0.0191,-0.0009,-0.0055,2.0192,-1.7769
offline_val,1310720,160,0,113,139.3104,2.7251,1.5000,0.0000,1.0000,-0.1053,-0.1686,0.9970,0,0,0,0,0.0400,-0.0042,-0.0106,2.7590,-0.5906
offline_val,1310720,160,0,114,63.6181,6.4209,1.5000,0.0000,1.0000,0.0926,0.3944,0.9970,0,0,0,0,0.0400,0.0037,0.0248,6.4012,2.4895
offline_val,1310720,160,0,115,179.2210,3.7476,1.5000,0.0000,0.7403,-0.1457,-0.2709,0.9970,0,0,0,0,0.0296,-0.0058,-0.0170,3.7445,-1.9567
offline_val,1310720,160,0,116,127.0481,2.7410,1.5000,0.0000,1.0000,-0.0701,-0.0608,0.9970,0,0,0,0,0.0400,-0.0028,-0.0038,2.7798,-0.3223
offline_val,1310720,160,0,117,63.9901,5.8259,1.5000,0.0000,1.0000,0.0734,0.2368,0.9970,0,0,0,0,0.0400,0.0029,0.0149,5.8341,2.1849
offline_val,1310720,160,0,118,53.6051,5.8261,1.5000,0.0000,1.0000,0.0553,0.3471,0.9970,0,0,0,0,0.0400,0.0022,0.0218,5.8092,2.6775
