frame,tick,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout
973472,30421,103.6761,4.8046,1.5000,0.0000,0.8910,1.0000,0.9622,0.0388,0,0,0,0
973504,30422,95.0946,4.7452,1.5000,0.0000,0.8169,-0.7063,-0.9133,-0.0339,0,0,0,0
973536,30423,103.1468,4.7282,1.5000,0.0000,1.0000,1.0000,0.8346,0.0351,0,0,0,0
973568,30424,95.2038,4.6687,1.5000,0.0000,0.8880,-0.8662,-0.8133,-0.0310,0,0,0,0
973600,30425,101.8927,4.6602,1.5000,0.0000,0.9296,-0.9429,0.9326,0.0279,0,0,0,0
973632,30426,95.1816,4.6016,1.5000,0.0000,0.9553,-0.7860,-0.6745,-0.0256,0,0,0,0
973664,30427,102.8183,4.5948,1.5000,0.0000,0.8928,-0.6036,1.0000,0.0319,0,0,0,0
973696,30428,94.1866,4.5280,1.5000,0.0000,1.0000,-0.8320,-0.8932,-0.0332,0,0,0,0
973728,30429,103.5850,4.5148,1.5000,0.0000,1.0000,0.9184,1.0000,0.0406,0,0,0,0
973760,30430,94.5056,4.4475,1.5000,0.0000,0.9854,-0.4471,-1.0000,-0.0351,0,0,0,0
973792,30431,101.9840,4.4345,1.5000,0.0000,0.8466,1.0000,0.7559,0.0320,0,0,0,0
973824,30432,109.5472,4.4122,1.5000,0.0000,0.8637,-0.1656,0.9328,0.0335,0,0,0,0
973856,30433,101.0527,4.3702,1.5000,0.0000,0.7188,-0.7272,-0.9025,-0.0357,0,0,0,0
973888,30434,107.7887,4.3483,1.5000,0.0000,0.9229,-0.6898,0.9121,0.0298,0,0,0,0
973920,30435,100.0907,4.2940,1.5000,0.0000,1.0000,-0.4526,-0.8428,-0.0306,0,0,0,0
973952,30436,107.9935,4.2757,1.5000,0.0000,0.8696,-0.3359,1.0000,0.0346,0,0,0,0
973984,30437,99.7306,4.2197,1.5000,0.0000,1.0000,0.1545,-1.0000,-0.0329,0,0,0,0
974016,30438,109.3223,4.2009,1.5000,0.0000,0.8100,1.0000,1.0000,0.0422,0,0,0,0
974048,30439,101.6433,4.1489,1.5000,0.0000,1.0000,0.5876,-1.0000,-0.0308,0,0,0,0
974080,30440,110.7294,4.1311,1.5000,0.0000,0.6960,0.7752,0.9701,0.0398,0,0,0,0
974112,30441,102.5537,4.0813,1.5000,0.0000,1.0000,-0.4712,-0.8982,-0.0333,0,0,0,0
974144,30442,110.0081,4.0517,1.5000,0.0000,0.9495,0.5238,0.8154,0.0340,0,0,0,0
974176,30443,106.1536,4.0085,1.5000,0.0000,1.0000,-0.3027,-0.4088,-0.0148,0,0,0,0
974208,30444,114.4271,3.9707,1.5000,0.0000,1.0000,0.6798,0.8842,0.0170,0,0,0,0
974240,30445,105.7719,3.9270,1.5000,0.0000,0.9905,-0.6220,-0.9337,-0.0145,0,0,0,0
974272,30446,115.3280,3.8907,1.5000,0.0000,0.9484,0.8940,1.0000,0.0145,0,0,0,0
974304,30447,107.7160,3.8505,1.5000,0.0000,1.0000,0.5356,-1.0000,-0.0022,0,0,0,0
974336,30448,116.7780,3.8118,1.5000,0.0000,0.9428,0.5106,1.0000,-0.0004,0,0,0,0
974368,30449,107.5036,3.7717,1.5000,0.0000,0.9794,-1.0000,-0.9427,0.0033,0,0,0,0
974400,30450,116.5095,3.7311,1.5000,0.0000,1.0000,0.4646,1.0000,0.0020,0,0,0,0
974432,30451,108.6388,3.6911,1.5000,0.0000,1.0000,-0.8477,-0.7979,0.0071,0,0,0,0
974464,30452,116.1213,3.6517,1.5000,0.0000,0.9890,-0.5953,1.0000,-0.0015,0,0,0,0
974496,30453,119.5568,3.6072,1.5000,0.0000,0.9877,-0.9358,0.5683,-0.0128,0,0,0,0
974528,30454,112.8380,3.5787,1.5000,0.0000,0.8719,0.2776,-0.8583,0.0306,0,0,0,0
974560,30455,121.5657,3.5308,1.5000,0.0000,0.9753,0.2093,1.0000,-0.0360,0,0,0,0
974592,30456,116.9748,3.4962,1.5000,0.0000,1.0000,-0.4757,-0.4724,0.0218,0,0,0,0
974624,30457,125.6969,3.4483,1.5000,0.0000,0.8121,0.1582,1.0000,-0.0360,0,0,0,0
974656,30458,122.9163,3.4195,1.5000,0.0000,0.8861,-0.0511,-0.3361,0.0130,0,0,0,0
974688,30459,127.8906,3.3697,1.5000,0.0000,0.8829,-0.7318,0.7105,-0.0190,0,0,0,0
974720,30460,132.6769,3.3144,1.5000,0.0000,0.9109,-0.7199,0.6754,-0.0175,0,0,0,0
974752,30461,125.0518,3.2970,1.5000,0.0000,0.8921,-1.0000,-0.7310,0.0332,0,0,0,0
974784,30462,130.3388,3.2438,1.5000,0.0000,1.0000,0.3190,0.5411,-0.0199,0,0,0,0
974816,30463,139.1841,3.1731,1.5000,0.0000,0.9761,0.4807,0.9048,-0.0337,0,0,0,0
974848,30464,146.6722,3.0899,1.5000,0.0000,0.9736,-0.9803,1.0000,-0.0260,0,0,0,0
974880,30465,154.4257,3.0004,1.5000,0.0000,0.9565,-0.7062,0.9428,-0.0264,0,0,0,0
974912,30466,164.4090,2.8948,1.5000,0.0000,1.0000,-0.0269,1.0000,-0.0344,0,0,0,0
974944,30467,171.6494,2.7920,1.5000,0.0000,1.0000,-1.0000,0.8516,-0.0225,0,0,0,0
974976,30468,178.7129,2.6905,1.5000,0.0000,0.9644,-0.9281,0.7841,-0.0218,0,0,0,0
975008,30469,173.7373,2.6917,1.5000,0.0000,0.8123,-0.7327,-0.4190,0.0191,0,0,0,0
975040,30470,177.2362,2.6175,1.5000,0.0000,0.9969,-0.9640,0.4400,-0.0093,0,0,0,0
975072,30471,182.9735,2.5278,1.5000,0.0000,1.0000,-0.8233,0.6096,-0.0174,0,0,0,0
975104,30472,174.9371,2.5495,1.5000,0.0000,0.8651,-0.7305,-0.7116,0.0302,0,0,0,0
975136,30473,179.0696,2.4754,1.5000,0.0000,1.0000,-0.7143,0.4488,-0.0122,0,0,0,0
975168,30474,173.2882,2.4721,1.5000,0.0000,1.0000,-0.8033,-0.4970,0.0232,0,0,0,0
975200,30475,171.8647,2.4379,1.5000,0.0000,0.9613,-0.8049,-0.0620,0.0076,0,0,0,0
975232,30476,170.0609,2.4033,1.5000,0.0000,0.9550,-0.9963,-0.0541,0.0094,0,0,0,0
975264,30477,169.1254,2.3634,1.5000,0.0000,1.0000,-0.8428,-0.0014,0.0062,0,0,0,0
975296,30478,173.4176,2.2893,1.5000,0.0000,1.0000,-0.8865,0.5340,-0.0129,0,0,0,0
975328,30479,165.8384,2.2947,1.5000,0.0000,0.8524,-0.8854,-0.6464,0.0302,0,0,0,0
975360,30480,165.9523,2.2470,1.5000,0.0000,0.9656,-1.0000,0.1604,0.0024,0,0,0,0
975392,30481,170.1911,2.1802,1.5000,0.0000,0.8210,-1.0000,0.5954,-0.0136,0,0,0,0
975424,30482,166.9340,2.1566,1.5000,0.0000,1.0000,-0.6005,-0.2881,0.0145,0,0,0,0
975456,30483,162.8386,2.1351,1.5000,0.0000,0.9332,-0.8467,-0.3028,0.0180,0,0,0,0
975488,30484,162.1651,2.0905,1.5000,0.0000,1.0000,-1.0000,0.0947,0.0056,0,0,0,0
975520,30485,160.9650,2.0484,1.5000,0.0000,1.0000,-1.0000,0.0447,0.0076,0,0,0,0
975552,30486,151.1063,2.0447,1.5000,0.0000,1.0000,-1.0000,-0.8823,0.0415,0,0,0,0
975584,30487,147.2026,2.0206,1.5000,0.0000,1.0000,-0.2260,-0.4516,0.0174,0,0,0,0
975616,30488,145.7017,1.9922,1.5000,0.0000,0.6634,-0.9358,0.0601,0.0073,0,0,0,0
975648,30489,145.8513,1.9488,1.5000,0.0000,0.8942,-0.9948,0.2529,0.0018,0,0,0,0
975680,30490,144.9479,1.9050,1.5000,0.0000,1.0000,-1.0000,0.1334,0.0065,0,0,0,0
975712,30491,141.6210,1.8687,1.5000,0.0000,1.0000,-0.9716,-0.1420,0.0164,0,0,0,0
975744,30492,140.1656,1.8265,1.5000,0.0000,1.0000,-1.0000,0.0933,0.0088,0,0,0,0
975776,30493,137.2842,1.7884,1.5000,0.0000,1.0000,-0.9211,-0.0873,0.0146,0,0,0,0
975808,30494,131.7728,1.7549,1.5000,0.0000,1.0000,-0.9503,-0.3706,0.0258,0,0,0,0
975840,30495,132.8593,1.7083,1.5000,0.0000,1.0000,-1.0000,0.4369,-0.0020,0,0,0,0
975872,30496,127.4418,1.6774,1.5000,0.0000,0.8742,-1.0000,-0.3125,0.0250,0,0,0,0
975904,30497,121.0097,1.6414,1.5000,0.0000,1.0000,-0.8627,-0.4733,0.9970,0,0,0,0
975936,30498,123.8331,1.5973,1.5000,0.0000,0.9891,-0.9205,0.6728,-2.0101,0,0,0,0
975968,30499,113.6722,1.5645,1.5000,0.0000,0.9062,-0.8998,-0.8758,0.9970,0,0,0,0
976000,30500,113.1579,1.5246,1.5000,0.0000,1.0000,-0.0500,-0.0457,-0.0030,0,0,0,0
976032,30501,116.2370,1.4942,1.5000,0.0000,0.7436,0.1983,0.2798,-0.0030,0,0,0,0
976064,30502,109.8854,1.4833,1.5000,0.0000,0.2685,-0.8328,-0.4036,-0.0030,0,0,0,0
976096,30503,111.6735,1.4563,1.5000,0.0000,0.6768,0.4005,0.0428,-0.0030,0,0,0,0
976128,30504,109.6380,1.4482,1.5000,0.0000,0.2054,-0.7002,0.0653,-0.0030,0,0,0,0
976160,30505,109.6378,1.4583,1.5000,0.0000,-0.2453,-0.3068,0.1320,-0.0030,0,0,0,0
976192,30506,106.4725,1.4664,1.5000,0.0000,-0.2044,-0.8651,-0.0034,-0.0030,0,0,0,0
976224,30507,113.8491,1.4630,1.5000,0.0000,0.0946,0.5981,0.6209,-0.0030,0,0,0,0
976256,30508,106.2331,1.4569,1.5000,0.0000,0.1199,-0.8588,-0.5335,-0.0030,0,0,0,0
976288,30509,113.5063,1.4652,1.5000,0.0000,-0.2036,0.8820,0.4801,-0.0030,0,0,0,0
976320,30510,107.7289,1.4716,1.5000,0.0000,-0.1759,-0.9508,-0.2767,-0.0030,0,0,0,0
976352,30511,106.6731,1.4828,1.5000,0.0000,-0.2731,-0.4441,0.0609,-0.0030,0,0,0,0
976384,30512,110.8975,1.4692,1.5000,0.0000,0.3488,0.6212,0.2404,-0.0030,0,0,0,0
976416,30513,105.5928,1.4665,1.5000,0.0000,0.0248,0.2402,-0.7360,-0.0030,0,0,0,0
976448,30514,116.3507,1.4587,1.5000,0.0000,0.1863,0.8691,0.9072,-0.0030,0,0,0,0
976480,30515,106.3623,1.4807,1.5000,0.0000,-0.5800,-0.7254,-0.8708,-0.0030,0,0,0,0
976512,30516,108.2659,1.4731,1.5000,0.0000,0.2013,0.2217,0.1347,-0.0030,0,0,0,0
976544,30517,109.4143,1.4558,1.5000,0.0000,0.4341,0.1607,0.0719,-0.0030,0,0,0,0
976576,30518,102.4006,1.4459,1.5000,0.0000,0.1753,-0.5054,-0.6110,-0.0030,0,0,0,0
976608,30519,113.6064,1.4774,1.5000,0.0000,-0.7419,0.7242,1.0000,-0.0030,0,0,0,0
976640,30520,106.0278,1.4680,1.5000,0.0000,0.1978,-0.4437,-0.7120,-0.0030,0,0,0,0
976672,30521,113.5594,1.4834,1.5000,0.0000,-0.3823,1.0000,0.4615,-0.0030,0,0,0,0
976704,30522,106.5464,1.4677,1.5000,0.0000,0.3633,-0.5721,-0.5898,-0.0030,0,0,0,0
976736,30523,110.6827,1.4563,1.5000,0.0000,0.2977,0.4426,0.3049,-0.0030,0,0,0,0
976768,30524,105.6478,1.4220,1.5000,0.0000,0.8202,-0.1240,-0.5407,-0.0030,0,0,0,0
976800,30525,111.4295,1.4623,1.5000,0.0000,-0.9848,0.3869,0.5002,-0.0030,0,0,0,0
976832,30526,107.7665,1.4467,1.5000,0.0000,0.3724,0.3395,-0.5852,-0.0030,0,0,0,0
976864,30527,104.7162,1.4395,1.5000,0.0000,0.1543,-0.2699,-0.2417,-0.0030,0,0,0,0
976896,30528,110.5613,1.4581,1.5000,0.0000,-0.3950,-0.3013,0.8181,-0.0030,0,0,0,0
976928,30529,106.3828,1.4615,1.5000,0.0000,-0.1082,-0.5114,-0.2758,-0.0030,0,0,0,0
976960,30530,110.4649,1.4640,1.5000,0.0000,-0.0063,-0.5031,0.7048,-0.0030,0,0,0,0
976992,30531,106.8377,1.4721,1.5000,0.0000,-0.2211,-0.4432,-0.2418,-0.0030,0,0,0,0
977024,30532,108.4007,1.4592,1.5000,0.0000,0.3530,-0.3554,0.3470,-0.0030,0,0,0,0
977056,30533,105.4327,1.4566,1.5000,0.0000,0.0431,-0.3122,-0.2166,-0.0030,0,0,0,0
977088,30534,105.6269,1.4505,1.5000,0.0000,0.1656,-0.1777,0.1045,-0.0030,0,0,0,0
977120,30535,109.8330,1.4614,1.5000,0.0000,-0.2376,0.0145,0.4897,-0.0030,0,0,0,0
977152,30536,105.3087,1.4804,1.5000,0.0000,-0.5140,-0.1088,-0.4957,-0.0030,0,0,0,0
977184,30537,110.2264,1.4963,1.5000,0.0000,-0.3472,-0.1724,0.6516,-0.0030,0,0,0,0
977216,30538,105.8848,1.4920,1.5000,0.0000,0.0843,-0.5725,-0.2727,-0.0030,0,0,0,0
977248,30539,110.4156,1.4976,1.5000,0.0000,-0.0824,-0.4038,0.7096,-0.0030,0,0,0,0
977280,30540,103.8768,1.5058,1.5000,0.0000,-0.2542,-0.7806,-0.4503,-0.0030,0,0,0,0
977312,30541,111.7531,1.5163,1.5000,0.0000,-0.2143,0.3494,0.7861,-0.0030,0,0,0,0
977344,30542,104.6425,1.5329,1.5000,0.0000,-0.4683,-0.5337,-0.6260,-0.0030,0,0,0,0
977376,30543,110.4831,1.5336,1.5000,0.0000,0.0071,0.7236,0.3958,-0.0030,0,0,0,0
977408,30544,105.1995,1.5501,1.5000,0.0000,-0.4517,-0.5659,-0.3993,-0.0030,0,0,0,0
977440,30545,107.8700,1.5609,1.5000,0.0000,-0.2713,0.8440,-0.0314,-0.0030,0,0,0,0
977472,30546,106.9676,1.5771,1.5000,0.0000,-0.4206,0.1672,-0.1801,-0.0030,0,0,0,0
977504,30547,103.4572,1.5902,1.5000,0.0000,-0.3791,-0.0189,-0.4156,-0.0030,0,0,0,0
977536,30548,112.7641,1.5680,1.5000,0.0000,0.5915,0.8573,0.7763,-0.0030,0,0,0,0
977568,30549,104.0014,1.5540,1.5000,0.0000,0.2788,-0.3835,-0.8875,-0.0030,0,0,0,0
977600,30550,113.5203,1.5550,1.5000,0.0000,-0.0048,1.0000,0.7251,-0.0030,0,0,0,0
977632,30551,104.4669,1.5708,1.5000,0.0000,-0.4552,-0.9154,-0.7061,-0.0030,0,0,0,0
977664,30552,105.5312,1.5453,1.5000,0.0000,0.6992,-0.6496,0.4097,-0.0030,0,0,0,0
977696,30553,102.0832,1.5355,1.5000,0.0000,0.2456,-0.9676,-0.0050,-0.0030,0,0,0,0
977728,30554,112.3722,1.5317,1.5000,0.0000,0.1595,0.5907,0.9847,-0.0030,0,0,0,0
977760,30555,105.5915,1.5244,1.5000,0.0000,0.1442,-0.6192,-0.5498,-0.0030,0,0,0,0
977792,30556,101.7487,1.5227,1.5000,0.0000,-0.0125,-0.2967,-0.3331,-2.0200,0,0,0,0
977824,30557,112.0554,1.5140,1.5000,0.0000,0.2669,1.0000,0.8159,0.9970,0,0,0,0
977856,30558,104.0660,1.5210,1.5000,0.0000,-0.2357,-0.7143,-0.6530,-0.0030,0,0,0,0
977888,30559,108.6402,1.5153,1.5000,0.0000,0.1687,0.5899,0.3013,-0.0030,0,0,0,0
977920,30560,100.0378,1.5015,1.5000,0.0000,0.2423,-0.9547,-0.6164,-2.0397,0,0,0,0
977952,30561,111.5858,1.5030,1.5000,0.0000,0.0438,0.8884,1.0000,0.9970,0,0,0,0
977984,30562,100.6580,1.4946,1.5000,0.0000,0.0888,-0.9333,-0.9035,-2.0521,0,0,0,0
978016,30563,111.3405,1.4787,1.5000,0.0000,0.4809,0.7193,0.9795,0.9970,0,0,0,0
978048,30564,105.2080,1.4590,1.5000,0.0000,0.4520,-0.6050,-0.4659,-0.0030,0,0,0,0
978080,30565,114.9129,1.4462,1.5000,0.0000,0.3346,0.5755,0.9110,-0.0030,0,0,0,0
978112,30566,104.8712,1.4227,1.5000,0.0000,0.5360,-0.9101,-0.7952,-0.0030,0,0,0,0
978144,30567,107.0987,1.4377,1.5000,0.0000,-0.3289,-0.3398,0.4074,-0.0030,0,0,0,0
978176,30568,102.4264,1.4490,1.5000,0.0000,-0.3429,-0.2202,-0.4645,-0.0030,0,0,0,0
978208,30569,114.2864,1.4512,1.5000,0.0000,-0.0221,0.9405,1.0000,-0.0030,0,0,0,0
978240,30570,106.3936,1.4315,1.5000,0.0000,0.4611,-0.7804,-0.5975,-0.0030,0,0,0,0
978272,30571,107.1425,1.4464,1.5000,0.0000,-0.3767,0.3374,-0.0661,-0.0030,0,0,0,0
978304,30572,106.0783,1.4473,1.5000,0.0000,-0.0419,0.1848,-0.2085,-0.0030,0,0,0,0
978336,30573,101.5048,1.4644,1.5000,0.0000,-0.4775,-0.5144,-0.3297,-2.0213,0,0,0,0
978368,30574,109.9003,1.4552,1.5000,0.0000,0.3182,0.2714,0.8911,0.9970,0,0,0,0
978400,30575,100.4858,1.4394,1.5000,0.0000,0.2738,-0.4074,-0.9378,-2.0470,0,0,0,0
978432,30576,109.6203,1.4327,1.5000,0.0000,0.2475,0.6522,0.8066,0.9970,0,0,0,0
978464,30577,103.8282,1.4490,1.5000,0.0000,-0.4678,-0.1012,-0.6487,-0.0030,0,0,0,0
978496,30578,107.2394,1.4585,1.5000,0.0000,-0.2034,0.1435,0.3379,-0.0030,0,0,0,0
978528,30579,100.9977,1.4560,1.5000,0.0000,-0.0212,-0.3920,-0.5712,-2.0312,0,0,0,0
978560,30580,107.1278,1.4537,1.5000,0.0000,0.1367,0.2614,0.6191,0.9970,0,0,0,0
978592,30581,101.3465,1.4580,1.5000,0.0000,-0.1714,-0.6288,-0.4161,-2.0283,0,0,0,0
978624,30582,106.2155,1.4686,1.5000,0.0000,-0.1696,-0.1615,0.6422,0.9970,0,0,0,0
978656,30583,99.9033,1.4832,1.5000,0.0000,-0.4562,-0.5660,-0.5159,-2.0293,0,0,0,0
978688,30584,107.0715,1.4766,1.5000,0.0000,0.2292,0.8089,0.5129,0.9970,0,0,0,0
978720,30585,101.6238,1.4830,1.5000,0.0000,-0.2297,-0.4304,-0.4669,-2.0265,0,0,0,0
978752,30586,102.0062,1.4924,1.5000,0.0000,-0.1794,-0.5517,0.2734,0.9970,0,0,0,0
978784,30587,102.0929,1.4889,1.5000,0.0000,0.1457,-0.6730,0.3011,-0.0030,0,0,0,0
978816,30588,101.5604,1.4921,1.5000,0.0000,-0.0501,-0.5238,0.1575,-2.0050,0,0,0,0
978848,30589,103.3538,1.5106,1.5000,0.0000,-0.3622,-0.7508,0.5157,0.9970,0,0,0,0
978880,30590,106.7130,1.5061,1.5000,0.0000,0.2276,-0.8685,0.7717,-0.0030,0,0,0,0
978912,30591,106.3348,1.4971,1.5000,0.0000,0.2692,-0.8942,0.3391,-0.0030,0,0,0,0
978944,30592,109.0961,1.4785,1.5000,0.0000,0.5432,-0.9456,0.7456,-0.0030,0,0,0,0
978976,30593,108.0048,1.4848,1.5000,0.0000,-0.1303,-1.0000,0.2973,-0.0030,0,0,0,0
979008,30594,102.5301,1.4748,1.5000,0.0000,0.2164,-1.0000,-0.2178,-0.0030,0,0,0,0
979040,30595,108.4025,1.4902,1.5000,0.0000,-0.2530,-0.6714,0.9768,-0.0030,0,0,0,0
979072,30596,107.2631,1.4803,1.5000,0.0000,0.2682,-0.8156,0.2178,-0.0030,0,0,0,0
979104,30597,106.3094,1.4871,1.5000,0.0000,-0.1593,-0.4787,0.0887,-0.0030,0,0,0,0
979136,30598,106.0834,1.5096,1.5000,0.0000,-0.5368,-0.5957,0.2142,-0.0030,0,0,0,0
979168,30599,105.8115,1.5369,1.5000,0.0000,-0.6418,-0.8454,0.3054,-0.0030,0,0,0,0
979200,30600,106.5293,1.5430,1.5000,0.0000,-0.0953,-0.8558,0.4361,-0.0030,0,0,0,0
979232,30601,107.3364,1.5678,1.5000,0.0000,-0.5731,-0.7689,0.3984,-0.0030,0,0,0,0
979264,30602,110.4025,1.5783,1.5000,0.0000,-0.2230,-0.4526,0.5447,-0.0030,0,0,0,0
979296,30603,114.8231,1.5805,1.5000,0.0000,-0.0578,-0.2698,0.6354,-0.0030,0,0,0,0
979328,30604,113.3744,1.5638,1.5000,0.0000,0.4161,-0.9735,0.2200,-0.0030,0,0,0,0
979360,30605,114.6210,1.5371,1.5000,0.0000,0.6616,-0.4603,0.3364,-0.0030,0,0,0,0
979392,30606,115.9651,1.5088,1.5000,0.0000,0.6907,-0.9073,0.5371,-0.0030,0,0,0,0
979424,30607,116.9182,1.4889,1.5000,0.0000,0.4727,-0.7386,0.4230,-0.0030,0,0,0,0
979456,30608,118.4196,1.4575,1.5000,0.0000,0.7513,-0.6679,0.4579,-0.0030,0,0,0,0
979488,30609,116.4669,1.4443,1.5000,0.0000,0.3206,-0.8653,0.1416,-0.0030,0,0,0,0
979520,30610,114.5181,1.4333,1.5000,0.0000,0.2688,-0.8398,0.1366,-0.0030,0,0,0,0
979552,30611,115.2262,1.4272,1.5000,0.0000,0.1425,-0.6693,0.3816,-0.0030,0,0,0,0
979584,30612,115.0732,1.4238,1.5000,0.0000,0.0761,-0.8758,0.3723,-0.0030,0,0,0,0
979616,30613,114.8726,1.4265,1.5000,0.0000,-0.0745,-1.0000,0.4230,-0.0030,0,0,0,0
979648,30614,111.8547,1.4317,1.5000,0.0000,-0.1318,-0.7834,-0.0102,-0.0030,0,0,0,0
979680,30615,112.9973,1.4375,1.5000,0.0000,-0.1389,-0.6095,0.4061,-0.0030,0,0,0,0
979712,30616,110.8860,1.4430,1.5000,0.0000,-0.1350,-0.7233,0.0678,-0.0030,0,0,0,0
979744,30617,112.0797,1.4526,1.5000,0.0000,-0.2345,-0.3446,0.2925,-0.0030,0,0,0,0
979776,30618,111.3782,1.4565,1.5000,0.0000,-0.0885,-0.8868,0.3040,-0.0030,0,0,0,0
979808,30619,113.8450,1.4520,1.5000,0.0000,0.1102,-0.2213,0.3914,-0.0030,0,0,0,0
979840,30620,115.3376,1.4519,1.5000,0.0000,-0.0072,-0.4488,0.3747,-0.0030,0,0,0,0
979872,30621,115.6075,1.4554,1.5000,0.0000,-0.0961,-0.2992,0.1640,-0.0030,0,0,0,0
979904,30622,116.1245,1.4480,1.5000,0.0000,0.1730,-0.3170,0.1988,-0.0030,0,0,0,0
979936,30623,117.0516,1.4451,1.5000,0.0000,0.0553,-0.4172,0.2932,-0.0030,0,0,0,0
979968,30624,116.6958,1.4454,1.5000,0.0000,-0.0083,-0.1092,0.0058,-0.0030,0,0,0,0
980000,30625,116.7347,1.4545,1.5000,0.0000,-0.2298,-0.0188,0.0164,-0.0030,0,0,0,0
980032,30626,116.2151,1.4633,1.5000,0.0000,-0.2179,-0.0482,-0.0376,-0.0030,0,0,0,0
980064,30627,117.6220,1.4592,1.5000,0.0000,0.0867,-0.1174,0.2175,-0.0030,0,0,0,0
980096,30628,116.4240,1.4616,1.5000,0.0000,-0.0538,-0.1090,-0.0943,-0.0030,0,0,0,0
980128,30629,116.0297,1.4585,1.5000,0.0000,0.0745,-0.2300,0.0523,-0.0030,0,0,0,0
980160,30630,116.3075,1.4662,1.5000,0.0000,-0.1916,0.0761,0.0026,-0.0030,0,0,0,0
980192,30631,115.9150,1.4696,1.5000,0.0000,-0.0883,-0.1847,0.0344,-0.0030,0,0,0,0
980224,30632,114.3649,1.4639,1.5000,0.0000,0.1457,-0.2341,-0.0848,-0.0030,0,0,0,0
980256,30633,115.0842,1.4751,1.5000,0.0000,-0.2839,-0.1106,0.1356,-0.0030,0,0,0,0
980288,30634,115.7713,1.4801,1.5000,0.0000,-0.1303,0.0313,0.0697,-0.0030,0,0,0,0
980320,30635,114.4031,1.4856,1.5000,0.0000,-0.1263,0.0557,-0.1854,-0.0030,0,0,0,0
980352,30636,114.4525,1.4874,1.5000,0.0000,-0.0432,0.0987,-0.0360,-0.0030,0,0,0,0
980384,30637,114.6358,1.4914,1.5000,0.0000,-0.0998,0.0788,-0.0110,-0.0030,0,0,0,0
980416,30638,116.1403,1.4946,1.5000,0.0000,-0.0891,0.1372,0.1216,-0.0030,0,0,0,0
980448,30639,115.0167,1.4867,1.5000,0.0000,0.2024,-0.1455,-0.0743,-0.0030,0,0,0,0
980480,30640,115.9804,1.4798,1.5000,0.0000,0.1661,-0.0059,0.1157,-0.0030,0,0,0,0
980512,30641,116.0895,1.4692,1.5000,0.0000,0.2582,-0.1692,0.0829,-0.0030,0,0,0,0
980544,30642,112.6056,1.4543,1.5000,0.0000,0.3830,-0.2529,-0.3097,-0.0030,0,0,0,0
980576,30643,115.3427,1.4644,1.5000,0.0000,-0.2623,0.1322,0.2694,-0.0030,0,0,0,0
980608,30644,115.0205,1.4709,1.5000,0.0000,-0.1587,0.0681,-0.0661,-0.0030,0,0,0,0
980640,30645,115.3506,1.4707,1.5000,0.0000,0.0088,0.1953,-0.0452,-0.0030,0,0,0,0
980672,30646,115.7969,1.4682,1.5000,0.0000,0.0631,0.2047,-0.0362,-0.0030,0,0,0,0
980704,30647,116.1264,1.4623,1.5000,0.0000,0.1428,-0.1642,0.1089,-0.0030,0,0,0,0
980736,30648,116.0131,1.4596,1.5000,0.0000,0.0649,-0.1080,0.0327,-0.0030,0,0,0,0
980768,30649,115.6910,1.4536,1.5000,0.0000,0.1496,-0.0605,-0.0139,-0.0030,0,0,0,0
980800,30650,113.4887,1.4509,1.5000,0.0000,0.0803,0.0129,-0.2691,-0.0030,0,0,0,0
980832,30651,114.8725,1.4466,1.5000,0.0000,0.0990,-0.2799,0.2876,-0.0030,0,0,0,0
980864,30652,115.0109,1.4438,1.5000,0.0000,0.0665,-0.1621,0.0873,-0.0030,0,0,0,0
980896,30653,113.2916,1.4430,1.5000,0.0000,0.0258,-0.1341,-0.1461,-0.0030,0,0,0,0
980928,30654,113.9357,1.4380,1.5000,0.0000,0.1201,-0.1278,0.1328,-0.0030,0,0,0,0
980960,30655,113.2404,1.4419,1.5000,0.0000,-0.0953,-0.0612,-0.0553,-0.0030,0,0,0,0
980992,30656,114.4134,1.4496,1.5000,0.0000,-0.1949,0.1416,0.0785,-0.0030,0,0,0,0
981024,30657,113.5057,1.4485,1.5000,0.0000,0.0295,-0.1262,-0.0530,-0.0030,0,0,0,0
981056,30658,111.8704,1.4568,1.5000,0.0000,-0.2075,-0.0514,-0.1715,-0.0030,0,0,0,0
981088,30659,113.4362,1.4770,1.5000,0.0000,-0.5059,0.1738,0.1116,-0.0030,0,0,0,0
981120,30660,112.6960,1.4843,1.5000,0.0000,-0.1793,0.0641,-0.1149,-0.0030,0,0,0,0
981152,30661,112.5503,1.4925,1.5000,0.0000,-0.2055,-0.0320,-0.0033,-0.0030,0,0,0,0
981184,30662,112.9097,1.5062,1.5000,0.0000,-0.3442,-0.0642,0.0706,-0.0030,0,0,0,0
981216,30663,115.5873,1.5046,1.5000,0.0000,0.0320,0.2886,0.1970,-0.0030,0,0,0,0
981248,30664,116.8486,1.5034,1.5000,0.0000,0.0313,0.4136,-0.0251,-0.0030,0,0,0,0
981280,30665,115.2657,1.5120,1.5000,0.0000,-0.1930,0.2023,-0.2707,-0.0030,0,0,0,0
981312,30666,113.4888,1.5163,1.5000,0.0000,-0.1026,-0.0965,-0.1702,-0.0030,0,0,0,0
981344,30667,112.7699,1.5185,1.5000,0.0000,-0.0523,0.0244,-0.0957,-0.0030,0,0,0,0
981376,30668,110.2996,1.5131,1.5000,0.0000,0.1320,-0.3832,-0.1337,-0.0030,0,0,0,0
