phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,7520256,918,67,14,110.9880,2.8375,0.9649,0.1151,-0.0117,0.0327,0,0,0,0,2.6115,0.4184,0.0806,5.4382,0.6682
offline_val,7520256,918,67,15,128.3692,2.6091,0.9282,0.0266,-0.0902,0.0442,0,0,0,0,2.3117,-0.7411,-0.5969,4.2897,-2.4723
offline_val,7520256,918,67,16,113.9340,1.5057,0.0636,-0.0451,0.0153,-0.0100,0,0,0,0,1.8652,0.4193,0.1004,3.3655,0.5486
offline_val,7520256,918,67,17,112.8186,2.1220,0.9587,0.0947,-0.0307,0.0285,0,0,0,0,2.6323,0.1913,-0.0826,4.7460,0.0032
offline_val,7520256,918,67,18,155.1403,3.7840,0.9162,0.0108,-0.1058,0.0402,0,0,0,0,2.3594,-0.6539,-0.5200,5.0356,-3.5953
offline_val,7520256,918,67,19,113.2490,1.8713,0.9220,0.0902,-0.0280,0.0250,0,0,0,0,2.6243,0.2503,-0.0572,4.4916,0.1259
offline_val,7520256,918,67,20,141.2754,4.3757,0.9163,0.0113,-0.1054,0.0467,0,0,0,0,2.4160,-0.5173,-0.4522,5.9325,-3.2926
offline_val,7520256,918,67,21,121.7619,1.6427,0.0428,-0.1199,-0.0571,0.9900,0,0,0,0,0.4709,-0.5481,-0.4741,1.8776,-1.4050
offline_val,7520256,918,67,22,113.1433,1.9442,0.9137,0.0836,-0.0322,0.0273,0,0,0,0,2.1690,-0.9367,-0.6861,3.6626,-2.1813
offline_val,7520256,918,67,23,125.3720,1.6557,0.2191,-0.0443,-0.0041,0.0030,0,0,0,0,0.8532,-0.6634,-0.5099,2.2174,-1.6163
offline_val,7520256,918,67,25,114.0803,1.5114,0.0000,0.0000,0.0000,2.7236,0,0,0,0,1.7127,0.0986,-0.0310,3.2226,0.0282
offline_val,7520256,918,67,26,114.1051,1.5088,0.0000,0.0000,0.0000,12.7250,1,1,0,0,1.7709,0.1529,-0.0136,3.2792,0.1085
offline_val,7520256,918,67,27,115.3120,1.7202,0.1021,-0.1323,-0.0843,0.0381,0,0,0,0,0.8567,-0.6730,-0.5575,2.2939,-1.6193
offline_val,7520256,918,67,28,111.8438,2.7570,0.9638,0.1245,-0.0018,0.0374,0,0,0,0,2.0501,1.6091,0.6715,4.2065,3.3270
offline_val,7520256,918,67,29,113.6598,3.8501,0.9649,0.1070,-0.0195,0.0285,0,0,0,0,2.5747,-0.0156,-0.2014,6.3374,-0.8325
offline_val,7520256,918,67,31,114.2942,1.5590,0.1232,-0.0220,0.0184,-0.0100,0,0,0,0,0.8536,0.9892,0.7398,2.0231,2.0204
offline_val,7520256,918,68,0,113.5326,1.5189,0.0767,-0.0397,0.0176,-0.0100,0,0,0,0,0.9837,-0.4127,-0.3405,2.4095,-0.9364
offline_val,7520256,918,68,1,114.1914,1.7536,0.6878,0.0446,-0.0203,0.0175,0,0,0,0,2.2696,1.3662,0.4512,3.8603,2.1050
offline_val,7520256,918,68,2,156.1704,4.1473,0.9160,0.0104,-0.1062,0.0406,0,0,0,0,2.4275,-0.5926,-0.4891,5.4438,-3.7526
offline_val,7520256,918,68,3,121.0929,2.0544,0.8750,-0.0372,-0.1415,0.0683,0,0,0,0,2.5941,-0.1650,-0.2665,4.5392,-0.8410
offline_val,7520256,918,68,4,113.8909,1.5528,0.1121,-0.0272,0.0128,-0.0100,0,0,0,0,1.3830,1.0473,0.5897,2.6857,1.8927
offline_val,7520256,918,68,5,96.7604,3.6565,0.9598,0.1871,0.0640,0.0527,0,0,0,0,2.1738,1.6566,0.6525,4.8256,4.2086
offline_val,7520256,918,68,6,-1.0000,0.0000,-0.1851,0.5170,1.0000,-0.0151,0,0,0,0,-0.3570,-0.4557,-1.9478,2.6556,-2.3242
offline_val,7520256,918,68,7,114.4566,1.7917,0.8497,0.0720,-0.0278,0.0228,0,0,0,0,2.5723,-0.0382,-0.2443,4.3028,-0.5036
offline_val,7520256,918,68,8,113.9549,1.6084,0.2410,-0.0056,0.0090,-0.0100,0,0,0,0,1.4741,1.5424,0.7442,2.6732,2.6146
offline_val,7520256,918,68,9,114.0146,1.7259,0.7060,0.0622,-0.0118,0.0133,0,0,0,0,2.2049,1.4752,0.5377,3.7006,2.3367
offline_val,7520256,918,68,10,111.6056,1.9768,0.9293,0.0916,-0.0284,0.0273,0,0,0,0,2.6387,0.4760,0.0436,4.6134,0.5679
offline_val,7520256,918,68,11,110.6160,2.8851,0.9648,0.1139,-0.0127,0.0320,0,0,0,0,2.6701,0.2241,-0.0557,5.5524,0.0932
offline_val,7520256,918,68,12,113.5955,1.5250,0.1349,-0.0350,0.0133,-0.0100,0,0,0,0,1.3537,-0.1422,-0.1675,2.8543,-0.4144
offline_val,7520256,918,68,13,126.2132,2.2122,0.9232,0.0171,-0.0971,0.0469,0,0,0,0,2.1643,-0.9564,-0.6845,3.7292,-2.5377
offline_val,7520256,918,68,14,111.0993,2.7989,0.9649,0.1155,-0.0113,0.0331,0,0,0,0,2.6496,0.4261,0.0798,5.4382,0.6682
offline_val,7520256,918,68,15,128.0148,2.5734,0.9329,0.0393,-0.0791,0.0399,0,0,0,0,2.3434,-0.7608,-0.6019,4.2897,-2.4723
offline_val,7520256,918,68,16,113.9340,1.5057,0.0000,0.0000,0.0000,2.7693,0,0,0,0,1.8652,0.4193,0.1004,3.3655,0.5486
offline_val,7520256,918,68,17,112.8422,2.0838,0.9571,0.0967,-0.0285,0.0273,0,0,0,0,2.6707,0.1920,-0.0844,4.7460,0.0032
offline_val,7520256,918,68,18,154.5947,3.7554,0.9161,0.0105,-0.1061,0.0404,0,0,0,0,2.3915,-0.6717,-0.5266,5.0356,-3.5953
offline_val,7520256,918,68,19,113.3001,1.8353,0.9012,0.0863,-0.0268,0.0240,0,0,0,0,2.6605,0.2517,-0.0589,4.4916,0.1259
offline_val,7520256,918,68,20,140.6099,4.3453,0.9162,0.0112,-0.1055,0.0470,0,0,0,0,2.4492,-0.5329,-0.4589,5.9325,-3.2926
offline_val,7520256,918,68,21,120.8710,1.6415,0.0398,-0.1222,-0.0597,-0.0100,0,0,0,0,0.4701,-0.5532,-0.4779,1.8776,-1.4050
offline_val,7520256,918,68,22,113.1204,1.9085,0.8916,0.0795,-0.0318,0.0265,0,0,0,0,2.1986,-0.9568,-0.6881,3.6626,-2.1813
offline_val,7520256,918,68,23,125.0779,1.6503,0.1386,-0.0679,-0.0141,0.0072,0,0,0,0,0.8567,-0.6684,-0.5108,2.2174,-1.6163
offline_val,7520256,918,68,25,114.0803,1.5114,0.0000,0.0000,0.0000,2.7236,0,0,0,0,1.7127,0.0986,-0.0310,3.2226,0.0282
offline_val,7520256,918,68,27,114.3194,1.7110,0.2364,-0.1074,-0.0805,0.0390,0,0,0,0,0.8625,-0.6816,-0.5625,2.2939,-1.6193
offline_val,7520256,918,68,28,112.2238,2.7185,0.9624,0.1388,0.0131,0.0258,0,0,0,0,2.0768,1.6374,0.6723,4.2065,3.3270
offline_val,7520256,918,68,29,113.6608,3.8116,0.9652,0.1069,-0.0197,0.0285,0,0,0,0,2.6134,-0.0192,-0.2026,6.3374,-0.8325
offline_val,7520256,918,68,31,114.3453,1.5543,0.1164,-0.0250,0.0155,-0.0100,0,0,0,0,0.8578,0.9916,0.7408,2.0231,2.0204
offline_val,7520256,918,69,0,113.5335,1.5162,0.0667,-0.0417,0.0173,-0.0100,0,0,0,0,0.9856,-0.4152,-0.3394,2.4095,-0.9364
offline_val,7520256,918,69,1,114.2185,1.7276,0.6523,0.0411,-0.0159,0.0150,0,0,0,0,2.2924,1.3791,0.4502,3.8603,2.1050
offline_val,7520256,918,69,2,155.5855,4.1198,0.9159,0.0099,-0.1066,0.0409,0,0,0,0,2.4600,-0.6094,-0.4958,5.4438,-3.7526
