phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,1556480,190,2,11,176.4740,1.9560,-0.1823,-0.1348,-0.3838,0.0057,0,0,0,0,-0.0217,-0.0157,-0.0724,1.8608,-1.0996
offline_val,1556480,190,2,12,181.7028,5.4610,0.7231,0.0284,-0.4730,0.0013,0,0,0,0,0.0867,0.0008,-0.0893,5.2717,-3.3266
offline_val,1556480,190,2,13,137.8757,5.3878,0.7733,0.1467,-0.2674,0.0012,0,0,0,0,0.0945,0.0158,-0.0503,5.4230,-1.2984
offline_val,1556480,190,2,14,29.1754,4.5794,0.4782,0.4694,0.4861,0.0049,0,0,0,0,0.0570,0.0573,0.0888,4.3663,3.2939
offline_val,1556480,190,2,15,17.9800,1.9202,0.3995,0.4673,0.5303,0.0175,0,0,0,0,0.0092,0.0264,0.1359,1.7284,1.6268
offline_val,1556480,190,2,16,83.4742,6.4864,0.7838,0.3339,0.0537,-0.0029,0,0,0,0,0.0938,0.0404,0.0101,6.5658,1.4920
offline_val,1556480,190,2,17,156.3853,3.8674,0.7157,0.0233,-0.4711,0.0062,0,0,0,0,0.0858,-0.0002,-0.0886,3.8242,-1.6233
offline_val,1556480,190,2,18,69.7178,3.1658,0.5354,0.4234,0.3512,0.0061,0,0,0,0,0.0618,0.0530,0.0694,3.1505,1.2728
offline_val,1556480,190,2,19,126.1021,2.3721,0.7767,0.1634,-0.1735,-0.0012,0,0,0,0,0.0912,0.0169,-0.0351,2.4530,-0.3169
offline_val,1556480,190,2,20,88.7196,6.3200,0.7813,0.3307,0.0476,-0.0028,0,0,0,0,0.0938,0.0402,0.0096,6.4030,1.2030
offline_val,1556480,190,2,21,25.0099,1.8018,0.3461,0.4519,0.5135,0.0166,0,0,0,0,0.0404,0.0556,0.1010,1.7146,1.4055
offline_val,1556480,190,2,22,49.1700,6.1080,0.6942,0.3132,0.0371,-0.0049,0,0,0,0,0.0832,0.0379,0.0072,6.1703,2.9569
offline_val,1556480,190,2,23,129.6843,6.5929,0.7061,0.1955,-0.2056,-0.0005,0,0,0,0,0.0861,0.0173,-0.0506,6.6264,-1.1885
offline_val,1556480,190,2,24,111.4760,3.7615,0.7609,0.3207,0.0473,-0.0012,0,0,0,0,0.0922,0.0388,0.0083,3.8534,0.0849
offline_val,1556480,190,2,25,11.7148,3.9728,0.5511,0.4283,0.3637,0.0038,0,0,0,0,0.0155,0.0255,0.1254,3.5839,3.4837
offline_val,1556480,190,2,26,175.3456,5.3053,0.7228,0.0280,-0.4737,0.0022,0,0,0,0,0.0868,0.0009,-0.0890,5.1472,-2.9787
offline_val,1556480,190,2,27,110.7354,5.7888,0.7915,0.3222,0.0346,-0.0022,0,0,0,0,0.0944,0.0397,0.0083,5.8826,0.1425
offline_val,1556480,190,2,28,24.9194,3.6685,0.4868,0.4658,0.4780,0.0079,0,0,0,0,0.0568,0.0577,0.0904,3.4941,2.7726
offline_val,1556480,190,2,29,141.7815,3.9165,0.7361,0.0625,-0.4139,0.0058,0,0,0,0,0.0890,0.0051,-0.0781,3.9253,-1.1716
offline_val,1556480,190,2,30,17.1107,2.0554,0.4121,0.4701,0.5297,0.0169,0,0,0,0,0.0103,0.0265,0.1356,1.8493,1.7523
offline_val,1556480,190,2,31,101.4800,4.7260,0.7792,0.3345,0.0567,-0.0015,0,0,0,0,0.0935,0.0402,0.0100,4.8155,0.4598
offline_val,1556480,190,3,0,160.1497,6.2246,0.7230,0.0289,-0.4723,0.0023,0,0,0,0,0.1160,-0.0000,-0.1174,6.0348,-2.9588
offline_val,1556480,190,3,1,25.6993,5.1391,0.5208,0.4467,0.4159,0.0016,0,0,0,0,0.0587,0.0601,0.1232,4.7507,3.9890
offline_val,1556480,190,3,2,115.5829,6.3901,0.7514,0.2768,-0.0563,-0.0041,0,0,0,0,0.1195,0.0409,-0.0204,6.5048,-0.2608
offline_val,1556480,190,3,3,-1.0000,0.0000,-0.0562,0.0787,0.8155,-0.0005,0,0,0,0,-0.0101,0.0119,0.2052,1.4787,-1.4081
offline_val,1556480,190,3,4,29.4675,4.6064,0.4798,0.4700,0.4864,0.0048,0,0,0,0,0.0793,0.0752,0.1085,4.3502,3.4055
offline_val,1556480,190,3,5,152.3182,4.5006,0.7357,0.0465,-0.4399,0.0049,0,0,0,0,0.1165,0.0006,-0.1155,4.4304,-1.8686
offline_val,1556480,190,3,6,62.4705,4.9776,0.6789,0.3263,0.0709,-0.0035,0,0,0,0,0.1038,0.0567,0.0309,5.0219,2.0569
offline_val,1556480,190,3,7,138.6089,3.3947,0.8083,0.1792,-0.1990,-0.0007,0,0,0,0,0.1276,0.0190,-0.0660,3.4704,-0.8801
offline_val,1556480,190,3,8,83.6902,6.4537,0.7839,0.3339,0.0536,-0.0028,0,0,0,0,0.1239,0.0538,0.0131,6.5591,1.5073
offline_val,1556480,190,3,9,158.0933,3.7780,0.7228,0.0318,-0.4615,0.0059,0,0,0,0,0.1164,0.0011,-0.1117,3.7254,-1.7165
offline_val,1556480,190,3,10,46.5750,1.9329,0.3843,0.4546,0.4890,0.0137,0,0,0,0,0.0574,0.0759,0.1255,1.8565,1.2578
offline_val,1556480,190,3,11,171.8559,1.9849,-0.1520,-0.1429,-0.3955,0.0058,0,0,0,0,-0.0282,-0.0210,-0.0973,1.8608,-1.0996
offline_val,1556480,190,3,12,177.1148,5.5145,0.7230,0.0283,-0.4732,0.0016,0,0,0,0,0.1157,-0.0007,-0.1190,5.2717,-3.3266
offline_val,1556480,190,3,13,137.3601,5.3641,0.7642,0.2469,-0.1045,-0.0037,0,0,0,0,0.1255,0.0241,-0.0569,5.4230,-1.2984
offline_val,1556480,190,3,14,35.0246,4.6457,0.4787,0.4849,0.4945,0.0051,0,0,0,0,0.0743,0.0783,0.1199,4.3663,3.2939
offline_val,1556480,190,3,15,24.8652,1.9476,0.3786,0.4604,0.5188,0.0162,0,0,0,0,0.0217,0.0467,0.1685,1.7284,1.6268
offline_val,1556480,190,3,16,84.0776,6.4596,0.7840,0.3337,0.0532,-0.0028,0,0,0,0,0.1250,0.0540,0.0134,6.5658,1.4920
offline_val,1556480,190,3,17,153.5858,3.8644,0.7673,0.0927,-0.3543,0.0030,0,0,0,0,0.1167,0.0008,-0.1108,3.8242,-1.6233
offline_val,1556480,190,3,18,73.4583,3.1661,0.5299,0.4260,0.3610,0.0066,0,0,0,0,0.0818,0.0714,0.0921,3.1505,1.2728
offline_val,1556480,190,3,19,125.1118,2.3446,0.7557,0.1483,-0.1782,-0.0010,0,0,0,0,0.1216,0.0218,-0.0463,2.4530,-0.3169
offline_val,1556480,190,3,20,89.3227,6.2922,0.7813,0.3321,0.0506,-0.0027,0,0,0,0,0.1249,0.0538,0.0128,6.4030,1.2030
offline_val,1556480,190,3,21,31.7065,1.8249,0.3318,0.4518,0.5144,0.0160,0,0,0,0,0.0518,0.0749,0.1333,1.7146,1.4055
offline_val,1556480,190,3,22,49.5397,6.0869,0.6942,0.3133,0.0373,-0.0048,0,0,0,0,0.1108,0.0506,0.0095,6.1703,2.9569
offline_val,1556480,190,3,23,128.6168,6.5724,0.7201,0.2233,-0.1556,-0.0018,0,0,0,0,0.1153,0.0248,-0.0604,6.6264,-1.1885
offline_val,1556480,190,3,24,112.1283,3.7307,0.7708,0.3101,0.0254,-0.0031,0,0,0,0,0.1229,0.0515,0.0099,3.8534,0.0849
offline_val,1556480,190,3,25,17.6593,4.0359,0.4995,0.4579,0.4543,0.0060,0,0,0,0,0.0330,0.0461,0.1539,3.5839,3.4837
offline_val,1556480,190,3,26,171.0706,5.3466,0.7285,0.0362,-0.4587,0.0022,0,0,0,0,0.1160,-0.0003,-0.1179,5.1472,-2.9787
offline_val,1556480,190,3,27,111.1322,5.7569,0.7987,0.3093,0.0139,-0.0029,0,0,0,0,0.1263,0.0523,0.0092,5.8826,0.1425
offline_val,1556480,190,3,28,30.8581,3.7204,0.4795,0.4691,0.4877,0.0079,0,0,0,0,0.0742,0.0781,0.1211,3.4941,2.7726
offline_val,1556480,190,3,29,140.3829,3.8953,0.8155,0.1690,-0.2140,-0.0002,0,0,0,0,0.1220,0.0093,-0.0915,3.9253,-1.1716
offline_val,1556480,190,3,30,23.9343,2.0855,0.3880,0.4616,0.5151,0.0154,0,0,0,0,0.0232,0.0469,0.1680,1.8493,1.7523
offline_val,1556480,190,3,31,102.2007,4.6958,0.7812,0.3312,0.0491,-0.0018,0,0,0,0,0.1246,0.0538,0.0131,4.8155,0.4598
offline_val,1556480,190,4,0,156.0717,6.2582,0.7229,0.0359,-0.4613,0.0026,0,0,0,0,0.1449,-0.0020,-0.1463,6.0348,-2.9588
offline_val,1556480,190,4,1,31.6925,5.2206,0.4843,0.4975,0.4981,0.0032,0,0,0,0,0.0755,0.0822,0.1545,4.7507,3.9890
offline_val,1556480,190,4,2,115.3419,6.3607,0.7506,0.2758,-0.0583,-0.0040,0,0,0,0,0.1498,0.0513,-0.0240,6.5048,-0.2608
offline_val,1556480,190,4,3,-1.0000,0.0000,-0.0571,0.0786,0.8157,-0.0005,0,0,0,0,-0.0129,0.0145,0.2564,1.4787,-1.4081
offline_val,1556480,190,4,4,35.2913,4.6729,0.4762,0.4793,0.4936,0.0049,0,0,0,0,0.0961,0.0963,0.1395,4.3502,3.4055
offline_val,1556480,190,4,5,148.5852,4.5076,0.7320,0.0438,-0.4455,0.0055,0,0,0,0,0.1458,-0.0011,-0.1435,4.4304,-1.8686
offline_val,1556480,190,4,6,63.0048,4.9557,0.6892,0.3178,0.0491,-0.0040,0,0,0,0,0.1310,0.0703,0.0340,5.0219,2.0569
offline_val,1556480,190,4,7,137.0227,3.3730,0.7912,0.1581,-0.2398,0.0007,0,0,0,0,0.1596,0.0232,-0.0810,3.4704,-0.8801
offline_val,1556480,190,4,8,84.2896,6.4268,0.7839,0.3334,0.0526,-0.0028,0,0,0,0,0.1551,0.0675,0.0165,6.5591,1.5073
offline_val,1556480,190,4,9,156.0424,3.7688,0.7936,0.1321,-0.2811,0.0007,0,0,0,0,0.1485,0.0028,-0.1293,3.7254,-1.7165
offline_val,1556480,190,4,10,51.8847,1.9427,0.3960,0.4401,0.4524,0.0121,0,0,0,0,0.0709,0.0954,0.1539,1.8565,1.2578
offline_val,1556480,190,4,11,166.9640,2.0101,-0.0360,-0.1707,-0.4423,0.0076,0,0,0,0,-0.0303,-0.0276,-0.1251,1.8608,-1.0996
offline_val,1556480,190,4,12,172.6265,5.5632,0.7228,0.0281,-0.4736,0.0019,0,0,0,0,0.1445,-0.0030,-0.1488,5.2717,-3.3266
offline_val,1556480,190,4,13,136.8070,5.3406,0.7595,0.2453,-0.1086,-0.0036,0,0,0,0,0.1564,0.0322,-0.0637,5.4230,-1.2984
offline_val,1556480,190,4,14,40.2864,4.7002,0.5057,0.4853,0.4588,0.0044,0,0,0,0,0.0921,0.1000,0.1487,4.3663,3.2939
offline_val,1556480,190,4,15,31.5046,1.9721,0.3811,0.4625,0.5183,0.0156,0,0,0,0,0.0336,0.0675,0.2011,1.7284,1.6268
offline_val,1556480,190,4,16,84.6806,6.4326,0.7841,0.3336,0.0529,-0.0028,0,0,0,0,0.1562,0.0678,0.0168,6.5658,1.4920
offline_val,1556480,190,4,17,150.1391,3.8653,0.7409,0.0559,-0.4207,0.0052,0,0,0,0,0.1464,-0.0003,-0.1373,3.8242,-1.6233
offline_val,1556480,190,4,18,77.0927,3.1638,0.5355,0.4239,0.3525,0.0066,0,0,0,0,0.1016,0.0903,0.1142,3.1505,1.2728
offline_val,1556480,190,4,19,123.9674,2.3187,0.7118,0.1153,-0.1857,-0.0006,0,0,0,0,0.1503,0.0251,-0.0580,2.4530,-0.3169
offline_val,1556480,190,4,20,89.9480,6.2644,0.7809,0.3331,0.0527,-0.0026,0,0,0,0,0.1560,0.0675,0.0161,6.4030,1.2030
offline_val,1556480,190,4,21,37.9224,1.8443,0.3253,0.4456,0.4908,0.0145,0,0,0,0,0.0623,0.0943,0.1641,1.7146,1.4055
offline_val,1556480,190,4,22,49.9111,6.0657,0.6943,0.3134,0.0374,-0.0048,0,0,0,0,0.1385,0.0634,0.0119,6.1703,2.9569
offline_val,1556480,190,4,23,129.2168,6.5395,0.7816,0.3215,0.0303,-0.0072,0,0,0,0,0.1473,0.0357,-0.0585,6.6264,-1.1885
offline_val,1556480,190,4,24,112.5364,3.6992,0.7858,0.2943,-0.0021,-0.0066,0,0,0,0,0.1542,0.0636,0.0098,3.8534,0.0849
offline_val,1556480,190,4,25,23.5424,4.0974,0.4923,0.4617,0.4656,0.0060,0,0,0,0,0.0497,0.0674,0.1832,3.5839,3.4837
offline_val,1556480,190,4,26,166.9000,5.3831,0.7293,0.0374,-0.4566,0.0025,0,0,0,0,0.1451,-0.0022,-0.1466,5.1472,-2.9787
offline_val,1556480,190,4,27,111.4664,5.7249,0.8012,0.3046,0.0066,-0.0032,0,0,0,0,0.1582,0.0648,0.0096,5.8826,0.1425
offline_val,1556480,190,4,28,36.5711,3.7679,0.4761,0.4676,0.4845,0.0076,0,0,0,0,0.0908,0.0990,0.1515,3.4941,2.7726
offline_val,1556480,190,4,29,138.9261,3.8740,0.8112,0.1665,-0.2200,0.0000,0,0,0,0,0.1550,0.0130,-0.1054,3.9253,-1.1716
offline_val,1556480,190,4,30,30.5675,2.1130,0.3918,0.4646,0.5194,0.0150,0,0,0,0,0.0355,0.0679,0.2006,1.8493,1.7523
offline_val,1556480,190,4,31,102.9492,4.6656,0.7817,0.3324,0.0515,-0.0016,0,0,0,0,0.1557,0.0675,0.0163,4.8155,0.4598
offline_val,1556480,190,5,0,152.0883,6.2859,0.7288,0.0369,-0.4576,0.0032,0,0,0,0,0.1740,-0.0048,-0.1751,6.0348,-2.9588
offline_val,1556480,190,5,1,34.7302,5.2475,0.6027,0.4179,0.2636,-0.0009,0,0,0,0,0.0968,0.1025,0.1710,4.7507,3.9890
offline_val,1556480,190,5,2,115.3388,6.3307,0.7589,0.2900,-0.0314,-0.0050,0,0,0,0,0.1804,0.0622,-0.0260,6.5048,-0.2608
offline_val,1556480,190,5,3,-1.0000,0.0000,-0.0568,0.0789,0.8163,-0.0005,0,0,0,0,-0.0159,0.0170,0.3077,1.4787,-1.4081
offline_val,1556480,190,5,4,40.8510,4.7326,0.4850,0.4906,0.4855,0.0049,0,0,0,0,0.1126,0.1185,0.1700,4.3502,3.4055
offline_val,1556480,190,5,5,144.6786,4.5130,0.7245,0.0319,-0.4669,0.0065,0,0,0,0,0.1747,-0.0039,-0.1728,4.4304,-1.8686
offline_val,1556480,190,5,6,63.5153,4.9333,0.6905,0.3169,0.0465,-0.0040,0,0,0,0,0.1582,0.0839,0.0370,5.0219,2.0569
offline_val,1556480,190,5,7,135.7174,3.3498,0.7833,0.1781,-0.2104,-0.0003,0,0,0,0,0.1914,0.0277,-0.0942,3.4704,-0.8801
offline_val,1556480,190,5,8,84.8965,6.3998,0.7842,0.3337,0.0531,-0.0028,0,0,0,0,0.1863,0.0814,0.0198,6.5591,1.5073
offline_val,1556480,190,5,9,153.2197,3.7653,0.7656,0.0906,-0.3581,0.0032,0,0,0,0,0.1793,0.0024,-0.1518,3.7254,-1.7165
offline_val,1556480,190,5,10,56.5136,1.9471,0.4156,0.4190,0.4010,0.0099,0,0,0,0,0.0848,0.1145,0.1791,1.8565,1.2578
